Drug,N.Targets,N.Seedgenes,d.avg,zscore,pvalue
CV3G0M,1,7,4.0,1.6039133565428894,1.0
CV3I8D,1,4,3.0,,0.0
CV3K8F,1,4,4.0,,0.0
CV3KI2,1,1,2.0,0.0,0.0
CV3LP2,3,4,3.0,-0.5497834329684301,0.39
CV3N2G,1,19,3.0,,0.0
CV3TA6,3,7,3.0,0.5836437135298302,1.0
CV3UP6,3,7,2.0,-0.3450158076462933,0.52
CV3ZL6,1,19,4.0,3.025207182525229,1.0
CV40JL,1,19,3.0,,0.0
CV41BE,2,11,3.0,0.7138448179310528,0.93
CV42CK,1,19,3.0,-0.07295405746286913,0.9
CV47CJ,3,1,2.0,-2.9623708453941133,0.0
CV49HP,1,7,1.0,,0.0
CV49QI,1,19,4.0,2.9707231276484296,1.0
CV4AP0,1,7,2.0,-0.45714439920786093,0.75
CV4CT7,1,4,4.0,,0.0
CV4HP7,1,4,4.0,,0.0
CV4HU0,1,7,2.0,,0.0
CV4I2Q,1,4,3.0,-0.5471529031050638,0.26
CV4JW5,1,19,3.0,-0.07295405746286913,0.9
CV4NO2,1,7,2.0,,0.0
CV4NQ3,1,7,3.0,-0.054513926680071795,0.71
CV4OI5,1,19,3.0,-0.06898830747274062,0.89
CV4Q5D,3,7,2.0,-0.3450158076462933,0.52
CV4RM0,1,11,2.0,,0.0
CV4S2E,1,11,2.0,,0.0
CV4X5P,3,19,3.3333333333333335,1.5897875017907845,1.0
CV4X5S,1,1,2.0,0.0,0.0
CV4X7L,1,11,2.0,,0.0
CV4YK9,1,4,3.0,-0.5471529031050638,0.26
CV4YS2,1,7,2.0,-1.4919136877222166,0.31
CV51GE,1,11,2.0,,0.0
CV53YI,3,11,2.6666666666666665,0.5459564115674083,0.63
CV57DI,1,7,3.0,-0.054513926680071795,0.71
CV57ON,1,1,1.0,,0.0
CV59RY,3,19,3.3333333333333335,1.6526292166008123,1.0
CV5B4U,1,19,4.0,3.446561747421316,1.0
CV5BF3,2,7,2.0,-0.3993541055216846,0.6
CV5CK0,3,4,3.0,-0.5497834329684301,0.39
CV5CP4,3,1,2.0,-2.9623708453941133,0.0
CV5CT2,1,7,3.0,0.2743516305843674,0.93
CV5FB3,1,7,3.0,0.6666666666666665,1.0
CV5FZ2,1,11,2.0,,0.0
CV5H7A,1,19,3.0,-0.19791075025865942,0.9
CV5I3W,1,11,2.0,,0.0
CV5KQ0,1,7,1.0,,0.0
CV5R4G,3,7,2.0,-0.3450158076462933,0.52
CV5R6C,1,7,1.0,,0.0
CV5S6A,1,11,3.0,0.4937419311010187,0.92
CV5T2C,1,7,2.0,-0.45714439920786093,0.75
CV5WA8,1,19,4.0,2.8401877872187726,1.0
CV5X8A,4,1,2.0,-5.299020290217595,0.0
CV5Y2H,1,19,4.0,3.025207182525229,1.0
CV5Y3I,1,7,3.0,0.4418360821684621,1.0
CV5YH8,2,7,2.5,-0.5696519211398114,0.53
CV5ZO3,1,19,3.0,-0.07295405746286913,0.9
CV61CE,1,11,3.0,0.4937419311010187,0.92
CV62SH,1,7,3.0,-0.054513926680071795,0.71
CV64AJ,1,19,4.0,3.025207182525229,1.0
CV64MY,1,4,4.0,,0.0
CV68RO,1,11,2.0,-0.5199045022208314,0.46
CV6A2C,1,4,3.0,-1.4577379737113256,0.32
CV6B4Z,1,19,3.0,0.27682264895422487,0.97
CV6BD5,1,19,4.0,3.025207182525229,1.0
CV6D5F,1,1,1.0,,0.0
CV6DF8,1,7,3.0,0.6666666666666665,1.0
CV6I1C,1,1,1.0,,0.0
CV6I9H,1,7,2.0,,0.0
CV6J8N,1,7,1.0,,0.0
CV6K8P,1,19,4.0,3.025207182525229,1.0
CV6KJ5,1,7,1.0,,0.0
CV6L5Y,3,7,2.0,-0.3450158076462933,0.52
CV6MS8,1,1,2.0,,0.0
CV6OX1,1,4,2.0,-1.5068211499136352,0.26
CV6P7Y,1,7,1.0,,0.0
CV6Q5J,1,11,2.0,,0.0
CV6QC1,1,7,2.0,-0.45714439920786093,0.75
CV6Y9X,1,1,2.0,0.0,0.0
CV6ZT3,2,11,2.5,0.1386750490563074,0.46
CV70BR,1,19,3.0,,0.0
CV71AT,1,19,3.0,,0.0
CV72RT,1,19,3.0,,0.0
CV72YC,1,19,3.0,,0.0
CV73MH,1,19,3.0,,0.0
CV73PD,1,7,3.0,,0.0
CV74JA,1,19,3.0,0.36288736930121185,0.97
CV75ZC,3,19,3.3333333333333335,1.5897875017907845,1.0
CV76XM,1,7,4.0,1.6039133565428894,1.0
CV78KN,1,7,2.0,-0.45714439920786093,0.75
CV78NM,3,1,2.0,-2.9623708453941133,0.0
CV79TC,1,4,4.0,,0.0
CV7B8I,1,7,2.0,,0.0
CV7BH5,1,7,3.0,0.4418360821684621,1.0
CV7BK2,1,19,3.0,,0.0
CV7C0D,3,4,3.0,-0.5497834329684301,0.39
CV7CF8,1,7,3.0,0.5675318095554227,0.92
CV7F8O,1,19,3.0,-0.06898830747274062,0.89
CV7J6X,1,11,3.0,0.6726022302119343,0.91
CV7J8H,1,7,2.0,-0.45714439920786093,0.75
CV7L0G,1,7,3.0,0.3908940464153314,0.92
CV7LZ9,1,7,2.0,-0.45714439920786093,0.75
CV7N0H,1,7,3.0,0.4418360821684621,1.0
CV7P3Z,1,19,3.0,,0.0
CV7T4Q,1,1,3.0,-1.083472677771923,0.46
CV7WN8,1,19,4.0,2.8401877872187726,1.0
CV80DI,1,19,3.0,-0.06898830747274062,0.89
CV80FO,1,11,2.0,,0.0
CV82SU,1,11,3.0,0.7946798828432627,0.99
CV85QH,1,4,2.0,-1.5068211499136352,0.26
CV85YQ,2,1,2.0,0.0,0.0
CV87LG,1,19,3.0,-0.06898830747274062,0.89
CV87RA,1,7,2.0,-1.4919136877222166,0.31
CV87RE,1,7,2.0,,0.0
CV8G7C,1,11,3.0,0.7946798828432627,0.99
CV8J6N,3,19,3.3333333333333335,1.5897875017907845,1.0
CV8JB7,1,7,2.0,-0.3993541055216846,0.6
CV8K3E,1,7,3.0,,0.0
CV8M3P,3,7,3.0,0.5836437135298302,1.0
CV8N3Q,1,1,3.0,0.0,1.0
CV8Q7A,1,7,1.0,,0.0
CV8QK7,1,7,1.0,,0.0
CV8QP3,3,7,2.0,-0.3450158076462933,0.52
CV8R4B,1,7,1.0,-2.8577380332470406,0.0
CV8RN3,1,11,3.0,0.7946798828432627,0.99
CV8UO9,1,4,4.0,,0.0
CV8YN2,1,19,3.0,,0.0
CV92IJ,1,4,3.0,-1.4577379737113256,0.32
CV94EU,1,1,2.0,-0.9229582069908973,0.54
CV96FO,1,19,3.0,0.7383206816313613,1.0
CV97HM,1,11,3.0,0.7946798828432627,0.99
CV98OS,3,1,2.0,-2.9623708453941133,0.0
CV9B8R,1,19,4.0,3.446561747421316,1.0
CV9FC4,3,4,3.0,-0.5497834329684301,0.39
CV9I1W,1,7,0.0,-5.447341615277187,0.0
CV9M7Q,1,11,2.0,-0.5199045022208314,0.46
CV9OM2,3,7,3.0,0.5836437135298302,1.0
CV9QS7,1,19,3.0,-0.06898830747274062,0.89
CV9QW5,1,7,0.0,-5.447341615277187,0.0
CV9S1Z,1,7,3.0,0.5675318095554227,0.92
CV9TF6,1,19,3.0,-0.19791075025865942,0.9
CV9TX1,3,4,3.0,-0.5497834329684301,0.39
CV9U4J,1,7,1.0,-3.3008717816215367,0.0
CV9WO2,1,1,3.0,0.0,1.0
CVA02G,1,19,4.0,2.9707231276484296,1.0
CVA0N4,1,11,2.0,,0.0
CVA10P,1,19,4.0,2.8401877872187726,1.0
CVA4I0,3,7,2.0,-0.3450158076462933,0.52
CVA7K0,1,7,4.0,1.6039133565428894,1.0
CVAD62,1,11,2.0,,0.0
CVAU45,1,11,3.0,1.1698156398982578,1.0
CVB21L,1,4,3.0,-0.5471529031050638,0.26
CVB23M,1,7,1.0,-3.0899035625347433,0.0
CVB45K,1,19,3.0,-0.19791075025865942,0.9
CVB4T1,3,7,3.0,0.5836437135298302,1.0
CVB57E,1,1,2.0,,0.0
CVB6L2,3,19,3.3333333333333335,1.6526292166008123,1.0
CVB6S4,1,7,3.0,0.47771245719481964,0.78
CVB9K6,1,11,3.0,0.7946798828432627,0.99
CVBM54,1,4,3.0,-1.4577379737113256,0.32
CVBO48,1,1,2.0,0.0,0.0
CVBO78,3,4,3.0,-0.5497834329684301,0.39
CVBX50,3,11,2.6666666666666665,0.5459564115674083,0.63
CVC17D,1,7,1.0,-2.8577380332470406,0.0
CVC1Y4,3,7,2.0,-0.3450158076462933,0.52
CVC36I,1,19,3.0,0.27682264895422487,0.97
CVC3S2,2,1,2.0,0.0,0.0
CVC65J,1,19,4.0,3.025207182525229,1.0
CVC68I,1,7,1.0,,0.0
CVC84H,3,4,3.0,-0.5497834329684301,0.39
CVCP62,1,7,3.0,0.4418360821684621,1.0
CVD30G,1,7,1.0,-2.833333333333333,0.0
CVD4F7,1,11,3.0,0.7946798828432627,0.99
CVD4K7,1,19,3.0,,0.0
CVD4T1,1,19,4.0,2.8401877872187726,1.0
CVD82J,1,19,3.0,0.36288736930121185,0.97
CVDB58,3,1,2.0,-2.9623708453941133,0.0
CVE2T1,3,7,3.0,0.5836437135298302,1.0
CVE4J6,1,7,1.0,,0.0
CVE5O1,3,19,3.3333333333333335,1.5897875017907845,1.0
CVE91N,3,7,1.0,-3.365945337491575,0.0
CVES34,1,7,3.0,0.47771245719481964,0.78
CVEW58,1,4,3.0,0.13736056394868917,0.78
CVF5P0,1,7,3.0,,0.0
CVF6I8,1,11,3.0,0.4937419311010187,0.92
CVF78O,1,7,3.0,,0.0
CVF79G,1,7,3.0,0.6666666666666665,1.0
CVFB56,1,19,4.0,3.0714173171425863,1.0
CVFI72,1,4,3.0,-0.5310850045437948,0.78
CVFK75,1,1,1.0,,0.0
CVFM91,2,7,2.0,-0.3993541055216846,0.6
CVFQ41,1,19,3.0,,0.0
CVG02E,1,19,4.0,2.8401877872187726,1.0
CVG4M1,1,7,4.0,,0.0
CVG8B2,1,1,2.0,0.0,0.0
CVGD95,1,19,4.0,3.025207182525229,1.0
CVH0P8,2,7,3.0,,0.0
CVH1E7,1,7,3.0,,0.0
CVH1M2,1,7,1.0,,0.0
CVH40Q,1,11,2.0,,0.0
CVH49X,2,7,3.0,0.4418360821684621,1.0
CVH4G9,1,11,3.0,1.1698156398982578,1.0
CVH5R0,1,19,4.0,3.446561747421316,1.0
CVH62U,1,7,2.0,-0.4630392641385858,0.55
CVHB87,1,7,1.0,,0.0
CVHT05,1,19,3.0,0.7383206816313613,1.0
CVI2E6,1,7,3.0,0.2743516305843674,0.93
CVI38D,2,4,3.0,0.13736056394868917,0.78
CVI51O,2,11,2.5,0.4975078008762706,0.65
CVI5O7,3,1,2.0,-2.9623708453941133,0.0
CVI8X5,1,7,2.0,-0.07474350927519333,0.75
CVIO68,1,4,4.0,,0.0
CVIZ19,1,7,1.0,,0.0
CVJ2X3,1,19,2.0,,0.0
CVJ4O1,5,4,3.0,-0.7191949522280763,0.32
CVJ78Y,1,7,3.0,0.11584895577118084,0.85
CVJ8L5,3,19,3.3333333333333335,1.6526292166008123,1.0
CVJ8S4,2,7,0.5,-4.4117253386085205,0.0
CVJU38,3,11,2.6666666666666665,0.5459564115674083,0.63
CVK2C0,1,19,4.0,2.8401877872187726,1.0
CVK4C5,1,7,2.0,-0.39735970711951285,0.68
CVK61T,1,7,3.0,,0.0
CVK76L,1,1,1.0,,0.0
CVK89G,1,7,3.0,-0.20412414523193165,0.76
CVKI35,1,7,1.0,,0.0
CVKO13,1,1,2.0,-0.9229582069908973,0.54
CVKW93,1,7,1.0,-2.833333333333333,0.0
CVL03S,1,7,2.0,,0.0
CVL10S,1,7,2.0,,0.0
CVL3N6,1,7,3.0,0.47771245719481964,0.78
CVL3Z7,1,19,4.0,3.446561747421316,1.0
CVL54T,3,7,3.0,0.5836437135298302,1.0
CVL5T7,1,19,3.0,-0.06898830747274062,0.89
CVL6C0,2,11,2.5,0.1386750490563074,0.46
CVLH60,1,1,2.0,,0.0
CVM04E,1,1,2.0,,0.0
CVM9Q1,3,19,3.3333333333333335,1.5897875017907845,1.0
CVM9W2,1,1,1.0,,0.0
CVN7A3,1,1,2.0,,0.0
CVNA15,3,1,2.0,-2.9623708453941133,0.0
CVND41,2,11,2.5,0.1386750490563074,0.46
CVNH56,2,7,0.5,-4.4117253386085205,0.0
CVNL09,1,7,2.0,-0.3993541055216846,0.6
CVNP35,2,7,3.0,0.6666666666666665,1.0
CVO16U,1,11,3.0,0.7946798828432627,0.99
CVO51F,1,19,4.0,3.025207182525229,1.0
CVO5A3,1,7,2.0,,0.0
CVO5M3,1,7,2.0,-0.3993541055216846,0.6
CVO5Z2,1,7,0.0,-5.447341615277187,0.0
CVO6Y5,1,1,3.0,0.0,1.0
CVO72K,1,19,4.0,3.025207182525229,1.0
CVO7T9,3,19,3.3333333333333335,1.5897875017907845,1.0
CVO8C2,1,7,3.0,0.3770702340441721,0.98
CVO8L1,3,4,3.0,-0.5497834329684301,0.39
CVOA56,1,11,3.0,0.7946798828432627,0.99
CVOF90,3,19,3.3333333333333335,1.6526292166008123,1.0
CVOP28,1,1,2.0,,0.0
CVOW97,1,1,3.0,-1.083472677771923,0.46
CVP17Q,2,7,1.5,-1.4961089428620893,0.03
CVP23I,1,7,3.0,-0.054513926680071795,0.71
CVP2Q4,1,7,3.0,0.47771245719481964,0.78
CVP30J,1,11,3.0,0.7946798828432627,0.99
CVP4G7,1,1,3.0,-1.083472677771923,0.46
CVP7A1,1,19,3.0,,0.0
CVP7G8,1,19,2.0,,0.0
CVPX30,2,19,3.0,0.7145446229081069,1.0
CVQ2U6,1,19,4.0,3.0714173171425863,1.0
CVQ7R2,1,1,1.0,,0.0
CVQ9R1,1,7,3.0,0.2743516305843674,0.93
CVQS96,3,7,2.0,-0.3450158076462933,0.52
CVR04X,1,7,4.0,1.7581294388351678,1.0
CVR24Z,1,4,3.0,-0.5310850045437948,0.78
CVR40A,3,1,2.0,-2.9623708453941133,0.0
CVR60G,3,19,3.3333333333333335,1.5897875017907845,1.0
CVR89H,1,19,4.0,3.025207182525229,1.0
CVRD17,1,11,3.0,0.8320502943378437,1.0
CVRE58,1,7,2.0,-1.4919136877222166,0.31
CVRM18,5,7,1.2,-3.3271360677385795,0.0
CVRS53,2,4,3.0,0.13736056394868917,0.78
CVRT47,1,7,3.0,-0.20412414523193165,0.76
CVRU05,1,11,2.0,,0.0
CVRZ54,1,7,2.0,,0.0
CVS6A8,1,19,4.0,3.025207182525229,1.0
CVS85M,3,11,2.6666666666666665,0.5459564115674083,0.63
CVSF12,1,7,3.0,0.47771245719481964,0.78
CVSO90,1,1,2.0,,0.0
CVT05I,1,1,3.0,-1.083472677771923,0.46
CVT0F8,2,19,3.5,1.7214571252710136,0.98
CVT1A7,1,4,3.0,-0.5310850045437948,0.78
CVT35R,3,19,3.3333333333333335,1.6526292166008123,1.0
CVT62Z,1,7,3.0,-0.20412414523193165,0.76
CVT64C,1,4,3.0,,0.0
CVT94J,1,4,4.0,,0.0
CVTB83,1,7,3.0,0.3908940464153314,0.92
CVTF95,1,4,3.0,,0.0
CVTS42,1,1,3.0,0.0,1.0
CVTY04,1,4,3.0,,0.0
CVU08A,3,4,3.0,-0.5497834329684301,0.39
CVU12R,1,7,4.0,1.6039133565428894,1.0
CVU2B8,1,19,3.0,0.15294382258037464,0.9
CVU2Z0,1,11,2.0,,0.0
CVU5K0,1,7,2.0,-0.4630392641385858,0.55
CVU5O1,1,11,3.0,0.7946798828432627,0.99
CVU70J,1,1,3.0,-1.083472677771923,0.46
CVU84Z,1,7,3.0,-0.054513926680071795,0.71
CVU89O,1,19,3.0,,0.0
CVU9N1,1,7,3.0,0.2743516305843674,0.93
CVUN53,1,7,3.0,0.3908940464153314,0.92
CVUY84,1,19,3.0,,0.0
CVW07K,1,4,3.0,,0.0
CVW13I,1,19,4.0,3.446561747421316,1.0
CVW20A,1,7,4.0,1.6039133565428894,1.0
CVW3J5,1,1,2.0,0.0,0.0
CVW81Y,1,4,3.0,,0.0
CVX0K8,1,19,2.0,,0.0
CVX16U,1,7,2.0,-1.4919136877222166,0.31
CVX2Z3,1,11,2.0,,0.0
CVX35C,1,19,3.0,-0.06898830747274062,0.89
CVX6K7,3,4,3.0,-0.5497834329684301,0.39
CVX6L8,1,7,2.0,,0.0
CVXA62,1,11,2.0,,0.0
CVXC54,1,7,2.0,,0.0
CVXI38,1,11,2.0,-0.5199045022208314,0.46
CVY8H2,2,7,2.0,-0.3993541055216846,0.6
CVYB74,1,1,2.0,-0.9229582069908973,0.54
CVYF04,3,19,3.3333333333333335,1.5897875017907845,1.0
CVZ09Q,3,1,2.0,-2.9623708453941133,0.0
CVZ2A9,1,7,3.0,,0.0
CVZ7D2,1,11,2.0,-0.5199045022208314,0.46
CVZG56,1,7,3.0,-0.20412414523193165,0.76
CVZG73,3,7,1.0,-3.365945337491575,0.0
CVZW52,1,19,3.0,,0.0
CW01KR,3,19,3.3333333333333335,1.6526292166008123,1.0
CW01YL,1,4,4.0,,0.0
CW02FZ,3,4,3.0,-0.5497834329684301,0.39
CW03PD,1,11,2.0,-0.5008679055308164,0.47
CW05JG,1,7,2.0,,0.0
CW05LQ,1,7,3.0,-0.054513926680071795,0.71
CW07IS,3,7,2.0,-0.3450158076462933,0.52
CW09JH,1,1,2.0,0.0,0.0
CW09XG,1,11,2.0,,0.0
CW0FK6,1,19,3.0,,0.0
CW0M4E,1,19,4.0,2.8401877872187726,1.0
CW0XH5,1,11,2.0,,0.0
CW0Y5N,3,19,3.3333333333333335,1.6526292166008123,1.0
CW0ZM6,3,11,2.6666666666666665,0.5459564115674083,0.63
CW13NO,1,7,3.0,-0.054513926680071795,0.71
CW14KS,1,7,2.0,-1.4919136877222166,0.31
CW14SV,1,7,3.0,0.3908940464153314,0.92
CW14ZC,1,19,4.0,2.8401877872187726,1.0
CW17QB,1,1,3.0,-1.083472677771923,0.46
CW17YB,1,4,2.0,-1.5068211499136352,0.26
CW1B8D,1,7,2.0,-0.3993541055216846,0.6
CW1C0E,1,7,4.0,1.6039133565428894,1.0
CW1C0L,1,19,4.0,2.9707231276484296,1.0
CW1FS9,2,19,3.5,1.9079181101796572,1.0
CW1GO5,5,7,1.2,-3.3271360677385795,0.0
CW1GX5,1,7,3.0,0.3770702340441721,0.98
CW1K5I,1,4,3.0,-0.5310850045437948,0.78
CW1M8Q,2,19,3.5,1.7214571252710136,0.98
CW1Q6S,3,11,2.6666666666666665,0.5459564115674083,0.63
CW1SD9,1,1,2.0,,0.0
CW1T5X,1,19,3.0,,0.0
CW1UG2,1,7,2.0,,0.0
CW1V9M,1,19,4.0,3.025207182525229,1.0
CW1X7I,1,7,2.0,,0.0
CW21KG,1,1,2.0,-0.9229582069908973,0.54
CW21SL,1,7,3.0,0.3908940464153314,0.92
CW23VX,1,7,3.0,,0.0
CW24CT,2,7,3.0,0.4418360821684621,1.0
CW25NO,1,4,3.0,-0.5310850045437948,0.78
CW28NZ,2,19,3.5,1.7431515872978387,1.0
CW2C9V,1,7,2.0,,0.0
CW2DO9,1,7,2.0,-0.3993541055216846,0.6
CW2N7D,2,7,3.0,0.4418360821684621,1.0
CW2P7F,1,19,3.0,,0.0
CW2PL7,1,1,2.0,0.0,0.0
CW2QL9,1,4,3.0,,0.0
CW2R4M,3,19,3.3333333333333335,1.6526292166008123,1.0
CW2S3J,1,4,3.0,-0.5310850045437948,0.78
CW2S6I,1,7,3.0,,0.0
CW2SY5,2,11,2.5,0.1386750490563074,0.46
CW2UL0,1,7,3.0,,0.0
CW2V3F,1,19,3.0,,0.0
CW2VZ1,1,7,3.0,0.6666666666666665,1.0
CW2X8U,1,19,3.0,0.7145446229081069,1.0
CW2XN3,1,7,2.0,,0.0
CW2Y5R,1,4,4.0,,0.0
CW2ZK6,1,7,2.0,,0.0
CW31HT,1,1,2.0,,0.0
CW34SU,1,4,3.0,-1.4577379737113256,0.32
CW37TE,1,7,3.0,0.3908940464153314,0.92
CW38FM,2,7,3.0,0.6666666666666665,1.0
CW38MF,1,7,2.0,-1.4919136877222166,0.31
CW3C5U,1,1,2.0,-0.9229582069908973,0.54
CW3DO8,3,11,2.6666666666666665,0.5459564115674083,0.63
CW3E2F,1,19,3.0,,0.0
CW3FN4,1,19,3.0,,0.0
CW3H0V,3,7,3.0,0.5836437135298302,1.0
CW3J9B,1,19,4.0,2.8401877872187726,1.0
CW3JB2,1,7,3.0,0.5675318095554227,0.92
CW3JR1,1,19,4.0,2.9707231276484296,1.0
CW3Q5H,2,4,3.5,,0.0
CW3VX1,1,4,3.0,,0.0
CW3X7H,1,7,2.0,-1.4919136877222166,0.31
CW3YO5,3,4,3.0,-0.5497834329684301,0.39
CW3YT4,1,1,1.0,,0.0
CW43RZ,1,1,1.0,,0.0
CW47TJ,1,19,4.0,2.8401877872187726,1.0
CW48BI,2,7,2.0,-0.07474350927519333,0.75
CW4BK0,1,19,3.0,,0.0
CW4E9O,3,1,2.0,-2.9623708453941133,0.0
CW4EM8,1,19,3.0,-0.06898830747274062,0.89
CW4J5O,1,11,3.0,0.7946798828432627,0.99
CW4L9C,1,7,1.0,-3.0899035625347433,0.0
CW4N5O,1,7,2.0,,0.0
CW4PN8,1,7,3.0,0.5675318095554227,0.92
CW4U3H,3,19,3.3333333333333335,1.5897875017907845,1.0
CW4U7H,1,19,3.0,0.15294382258037464,0.9
CW4V5S,1,7,3.0,0.2743516305843674,0.93
CW4X0E,3,1,2.0,-2.9623708453941133,0.0
CW4X2T,1,7,4.0,1.6039133565428894,1.0
CW4YO2,2,11,2.5,0.4975078008762706,0.65
CW4ZC3,1,4,2.0,-1.5068211499136352,0.26
CW4ZQ5,1,7,1.0,,0.0
CW50IU,1,7,2.0,,0.0
CW50TU,3,7,1.0,-3.365945337491575,0.0
CW51NQ,3,19,3.3333333333333335,1.6526292166008123,1.0
CW51RK,1,7,4.0,1.6039133565428894,1.0
CW52HS,1,11,2.0,,0.0
CW54GL,1,11,2.0,,0.0
CW54JA,1,7,2.0,-0.39735970711951285,0.68
CW57BU,5,11,2.4,0.12677744671029997,0.45
CW57MC,1,4,2.0,-1.5068211499136352,0.26
CW58QL,1,19,4.0,3.446561747421316,1.0
CW59QG,1,7,3.0,-0.054513926680071795,0.71
CW5A1U,1,1,2.0,,0.0
CW5F0A,1,1,3.0,-1.083472677771923,0.46
CW5LP8,1,7,2.0,,0.0
CW5N0O,3,7,2.0,-0.3450158076462933,0.52
CW5TM8,1,19,3.0,,0.0
CW5U1X,1,7,3.0,-0.054513926680071795,0.71
CW5ZQ1,1,19,3.0,-0.07295405746286913,0.9
CW60EC,1,19,3.0,-0.06898830747274062,0.89
CW62HN,1,7,1.0,,0.0
CW64OR,3,7,1.0,-3.365945337491575,0.0
CW67OP,1,4,4.0,,0.0
CW68KD,3,7,3.0,0.5836437135298302,1.0
CW69AF,1,19,3.0,,0.0
CW69VS,1,4,3.0,,0.0
CW6A9I,2,19,3.5,1.9079181101796572,1.0
CW6H4S,1,1,3.0,-1.083472677771923,0.46
CW6HL5,1,7,2.0,-0.3993541055216846,0.6
CW6KU4,1,19,3.0,,0.0
CW6LP3,1,4,3.0,0.13736056394868917,0.78
CW6M7Q,3,19,3.3333333333333335,1.6526292166008123,1.0
CW6OB1,3,19,3.3333333333333335,1.5897875017907845,1.0
CW6OF8,1,7,3.0,0.47771245719481964,0.78
CW6PL2,1,4,3.0,-0.5471529031050638,0.26
CW6S0H,3,7,3.0,0.5836437135298302,1.0
CW6SA0,1,1,2.0,0.0,0.0
CW6VU5,1,11,2.0,-0.5199045022208314,0.46
CW6Y9I,2,7,2.0,-0.3993541055216846,0.6
CW70TJ,1,7,2.0,-0.45714439920786093,0.75
CW72DZ,1,19,3.0,,0.0
CW73AL,1,4,2.0,-1.5068211499136352,0.26
CW73EF,1,19,4.0,3.025207182525229,1.0
CW74SC,1,1,2.0,,0.0
CW75NC,1,11,3.0,0.4937419311010187,0.92
CW79HI,1,7,3.0,0.3908940464153314,0.92
CW7A0V,1,19,3.0,0.7145446229081069,1.0
CW7B0M,1,1,2.0,0.0,0.0
CW7BG9,2,19,3.5,1.7431515872978387,1.0
CW7EC6,1,7,1.0,,0.0
CW7G3X,2,7,0.5,-4.4117253386085205,0.0
CW7HZ2,1,4,3.0,-0.5310850045437948,0.78
CW7I3A,1,19,3.0,,0.0
CW7IP2,1,7,3.0,,0.0
CW7J4H,1,7,3.0,0.47771245719481964,0.78
CW7J6K,1,19,3.0,0.15294382258037464,0.9
CW7QF9,3,7,3.0,0.5836437135298302,1.0
CW7R5J,1,4,3.0,,0.0
CW7R5O,1,11,3.0,1.1698156398982578,1.0
CW7R6O,1,1,2.0,0.0,0.0
CW7X3H,1,19,3.0,-0.19791075025865942,0.9
CW7Y0S,1,4,3.0,,0.0
CW7YI3,1,4,3.0,-0.5471529031050638,0.26
CW7ZK4,1,7,2.0,,0.0
CW85FZ,1,7,3.0,0.2743516305843674,0.93
CW85LQ,5,7,2.2,-0.046472753401652946,0.52
CW86OS,1,19,2.0,,0.0
CW89YC,1,11,3.0,0.4937419311010187,0.92
CW8B4D,2,19,3.5,1.7431515872978387,1.0
CW8G7F,1,4,3.0,-0.5471529031050638,0.26
CW8K1N,1,7,2.0,-1.4919136877222166,0.31
CW8M0I,2,7,3.0,0.4418360821684621,1.0
CW8M5K,1,19,3.0,,0.0
CW8M6S,1,1,2.0,0.0,0.0
CW8PF5,1,11,2.0,,0.0
CW8SX7,1,19,3.0,0.7145446229081069,1.0
CW8T4V,3,11,2.6666666666666665,0.5459564115674083,0.63
CW8U2R,1,4,3.0,,0.0
CW8Y1Z,1,7,4.0,1.6039133565428894,1.0
CW8ZJ6,1,19,3.0,-0.06898830747274062,0.89
CW8ZR6,3,4,3.0,-0.5497834329684301,0.39
CW90BT,2,7,1.0,-2.1686921880367467,0.08
CW93VH,1,7,2.0,-1.4919136877222166,0.31
CW94IK,2,19,3.5,1.7431515872978387,1.0
CW94QA,1,19,3.0,,0.0
CW96FD,1,7,3.0,-0.054513926680071795,0.71
CW97HM,1,11,2.0,-0.5199045022208314,0.46
CW97SN,1,1,2.0,,0.0
CW9A7N,1,19,3.0,,0.0
CW9EQ6,1,1,3.0,-1.083472677771923,0.46
CW9FN6,1,19,3.0,,0.0
CW9I0R,3,4,3.0,-0.5497834329684301,0.39
CW9JM2,3,19,3.3333333333333335,1.5897875017907845,1.0
CW9L4T,1,7,1.0,-3.0899035625347433,0.0
CW9MX8,1,7,2.0,-0.3993541055216846,0.6
CW9N8T,4,1,2.0,-5.021004301300435,0.0
CW9P2U,3,7,3.0,0.5836437135298302,1.0
CW9UN1,3,11,2.6666666666666665,0.5459564115674083,0.63
CW9V1F,1,19,4.0,3.0714173171425863,1.0
CW9ZM6,1,7,2.0,,0.0
CWA0B4,1,7,3.0,0.5675318095554227,0.92
CWA0B6,3,4,3.0,-0.5497834329684301,0.39
CWA0O3,1,19,3.0,,0.0
CWA3Z9,1,19,3.0,-0.19791075025865942,0.9
CWA6L3,4,19,3.25,1.478097717716978,1.0
CWA6Q0,1,11,2.0,,0.0
CWA8H2,3,7,2.0,-0.3450158076462933,0.52
CWAH57,1,11,2.0,,0.0
CWAI02,1,1,3.0,-1.083472677771923,0.46
CWAR61,1,11,3.0,0.4937419311010187,0.92
CWAT04,3,19,3.3333333333333335,1.5897875017907845,1.0
CWAZ43,1,7,3.0,,0.0
CWB0C2,1,4,4.0,,0.0
CWB0H2,1,7,2.0,,0.0
CWB3K5,1,4,3.0,-1.4577379737113256,0.32
CWB3V1,3,7,3.0,0.5836437135298302,1.0
CWB5H7,4,7,1.25,-2.956939334264223,0.0
CWBL78,1,4,4.0,,0.0
