Drug,N.Targets,N.Seedgenes,d.avg,zscore,pvalue
CF9TC1,1,1,4.0,,0.0
CF9TE1,1,7,3.0,0.8043996665398434,1.0
CF9TW8,3,4,1.6666666666666667,-0.917041126567603,0.18
CF9YV2,1,1,3.0,,0.0
CF9Z0L,4,1,3.0,5.499999999999998,1.0
CFA08V,1,7,2.0,0.050774578905949455,0.84
CFA18I,1,10,3.0,,0.0
CFA1J0,1,13,2.0,-0.5619514869490163,0.55
CFA3D6,3,10,3.0,1.1966256978540506,0.96
CFA3V2,1,7,2.0,,0.0
CFA46N,1,7,3.0,,0.0
CFA4I2,1,7,3.0,,0.0
CFA64M,1,7,2.0,,0.0
CFA7N0,1,4,3.0,0.0,0.0
CFA7R3,1,7,3.0,0.4213504858001919,0.93
CFA9V1,2,7,2.0,0.050774578905949455,0.84
CFAK41,3,7,2.6666666666666665,0.7595877014008783,0.78
CFAL86,1,4,2.0,-1.3341052867874588,0.28
CFAO45,1,4,3.0,0.0,0.0
CFB0R4,1,13,3.0,0.5619514869490169,1.0
CFB1L9,1,1,3.0,,0.0
CFB4D9,2,7,2.0,-0.6731302691998619,0.51
CFB7N0,1,10,4.0,2.193382778695238,1.0
CFBA41,3,1,3.0,2.872552741301585,1.0
CFC05Q,3,7,2.0,-0.2632519137892411,0.5
CFC3L4,1,7,2.0,-0.06337242505244785,0.78
CFC48H,3,4,3.0,-0.6910467950160522,0.35
CFC7P2,1,4,2.0,-0.2773500981126144,0.74
CFC8Q4,1,13,2.0,,0.0
CFC9M0,1,13,2.0,-1.0195857032052136,0.38
CFCS69,1,10,3.0,1.10416113598974,0.92
CFD4A0,1,7,3.0,0.4931969619160716,0.92
CFDG19,4,13,2.0,-0.8181781611845903,0.37
CFDH59,1,7,2.0,,0.0
CFE2A6,1,10,3.0,0.39539439203710747,0.92
CFE92U,1,7,3.0,0.8014795324000771,1.0
CFE9R6,1,7,3.0,,0.0
CFEC26,1,7,2.0,-0.8971664988325516,0.36
CFEX37,1,1,2.0,-1.7795130420052179,0.24
CFG3R2,1,7,3.0,,0.0
CFG60Q,3,4,1.6666666666666667,-0.917041126567603,0.18
CFG6D1,2,7,2.5,0.2435611502237276,0.69
CFG74P,1,10,3.0,1.5670935878004133,1.0
CFG97I,2,4,3.0,-0.9607689228305228,0.52
CFGC62,1,1,3.0,,0.0
CFGM98,1,7,2.0,-0.3076613486827318,0.64
CFH01N,3,1,3.0,2.872552741301585,1.0
CFH0J4,1,13,2.0,,0.0
CFH37L,1,13,2.0,,0.0
CFH39Z,1,10,3.0,1.5670935878004133,1.0
CFH68K,2,13,2.0,-0.5619514869490163,0.55
CFH6G5,1,7,3.0,,0.0
CFH6U3,1,7,3.0,0.8336157713463014,1.0
CFH86V,1,7,2.0,-0.6039571739702033,0.46
CFH9V4,1,4,2.0,-1.3341052867874588,0.28
CFH9W8,3,10,3.0,1.1966256978540506,0.96
CFHN34,1,4,2.0,-1.4027752513781488,0.28
CFHO90,3,7,2.0,-0.2632519137892411,0.5
CFI13S,1,7,3.0,0.8336157713463014,1.0
CFI5J9,1,13,3.0,0.6546536707079768,1.0
CFI5T8,3,4,1.6666666666666667,-0.917041126567603,0.18
CFI7A8,1,7,3.0,0.4213504858001919,0.93
CFI7E9,2,7,2.5,0.0731272424127128,0.44
CFID36,1,4,3.0,0.0,0.0
CFIE04,2,13,2.0,-1.1751393027860062,0.42
CFIG02,1,10,3.0,,0.0
CFJ3L6,1,7,3.0,,0.0
CFJ6N3,1,1,3.0,0.0,1.0
CFJ91L,1,7,3.0,,0.0
CFJ97D,1,10,3.0,1.5670935878004133,1.0
CFJB16,3,7,2.0,-0.2632519137892411,0.5
CFJC03,1,13,3.0,0.6546536707079768,1.0
CFJT89,1,7,3.0,1.6240875853910703,1.0
CFJW54,1,7,2.0,-0.3442141954107571,0.7
CFJX25,1,4,3.0,0.0,0.0
CFJY31,1,10,3.0,0.39539439203710747,0.92
CFK07P,1,4,2.0,-1.3341052867874588,0.28
CFK8J5,3,13,2.0,-0.8955334711889906,0.38
CFK9D8,2,7,2.5,0.6798506171404479,0.78
CFKE48,1,4,3.0,,0.0
CFKR53,1,7,2.0,,0.0
CFKU15,1,7,3.0,0.3563315890464476,0.89
CFL2B0,1,7,2.0,-0.8971664988325516,0.36
CFL45O,1,4,2.0,-1.4027752513781488,0.28
CFL61W,2,7,3.0,1.431789207065373,1.0
CFL71K,1,4,1.0,,0.0
CFL72P,1,4,2.0,-1.3341052867874588,0.28
CFL73Q,2,1,3.0,2.872552741301585,1.0
CFL87A,1,7,2.0,-0.6039571739702033,0.46
CFL89P,2,4,2.0,-1.3341052867874588,0.28
CFL8J3,2,7,2.0,-0.4885138148673662,0.53
CFLN18,1,10,3.0,,0.0
CFLP12,1,4,4.0,,0.0
CFM10Y,1,7,3.0,,0.0
CFM1S2,1,7,3.0,0.4913036844405176,0.93
CFM40N,1,7,2.0,-0.8971664988325516,0.36
CFM45O,2,10,3.0,0.714814506481447,0.96
CFM6H7,5,4,3.0,-0.9006481429968403,0.24
CFM8E5,1,7,2.0,,0.0
CFMC16,1,13,3.0,0.5619514869490169,1.0
CFMX27,3,7,2.6666666666666665,0.7595877014008783,0.78
CFN1M5,1,1,3.0,,0.0
CFN41J,1,1,3.0,0.0,1.0
CFN51S,1,7,3.0,0.4913036844405176,0.93
CFN79S,1,10,3.0,0.39539439203710747,0.92
CFN7P0,1,7,1.0,-1.4444444444444442,0.15
CFN89Y,1,13,1.0,-3.181886533783944,0.0
CFND64,1,10,3.0,1.5670935878004133,1.0
CFNJ87,1,1,3.0,0.0,1.0
CFNK27,1,4,2.0,-1.3341052867874588,0.28
CFNO28,1,7,3.0,0.4931969619160716,0.92
CFNQ06,1,10,3.0,,0.0
CFO1W4,1,10,3.0,0.42425965396222415,0.92
CFO48N,1,1,3.0,0.0,1.0
CFO91K,1,13,3.0,0.5619514869490169,1.0
CFO9D1,1,7,2.0,-0.7726911394933923,0.58
CFOD51,1,7,2.0,-0.8971664988325516,0.36
CFP14Q,3,4,1.6666666666666667,-0.9547186805260415,0.18
CFP18N,1,1,3.0,,0.0
CFP36L,1,4,3.0,-1.0,0.5
CFP62O,1,10,3.0,1.1921469919530692,0.92
CFP68C,1,1,3.0,0.0,1.0
CFP6I8,1,7,3.0,0.8014795324000771,1.0
CFP6W9,1,4,3.0,-0.9607689228305228,0.52
CFP7D1,1,13,3.0,0.5619514869490169,1.0
CFP8C9,1,1,3.0,0.0,1.0
CFPR85,3,13,2.0,-0.8955334711889906,0.38
CFPW17,1,4,1.0,,0.0
CFQ2P3,1,7,3.0,0.8336157713463014,1.0
CFQ5L2,2,7,2.0,-0.6039571739702033,0.46
CFQ7Z0,1,10,3.0,,0.0
CFQP30,1,4,2.0,-1.3341052867874588,0.28
CFQP86,1,10,3.0,0.714814506481447,0.96
CFR23K,1,1,3.0,,0.0
CFR87X,2,7,2.0,0.050774578905949455,0.84
CFRJ40,1,4,3.0,-0.9607689228305228,0.52
CFRS42,1,1,3.0,0.0,1.0
CFRS47,1,7,2.0,-0.6039571739702033,0.46
CFRS56,1,13,2.0,-0.5619514869490163,0.55
CFRZ03,1,4,4.0,,0.0
CFS2N7,1,4,3.0,-1.0,0.5
CFS3N9,3,7,2.6666666666666665,0.7595877014008783,0.78
CFS63H,2,7,2.0,-0.4885138148673662,0.53
CFS6Q5,2,7,2.0,-0.3604767715468762,0.47
CFS7T8,1,4,2.0,-0.5927489783638191,0.74
CFS98Y,1,10,3.0,0.39539439203710747,0.92
CFSH67,3,13,2.0,-0.8955334711889906,0.38
CFSK10,1,4,4.0,,0.0
CFSO12,1,7,3.0,0.3563315890464476,0.89
CFSZ45,1,4,3.0,-0.9607689228305228,0.52
CFT18Y,1,1,3.0,0.0,1.0
CFT3H1,1,7,3.0,0.8014795324000771,1.0
CFT49L,1,4,2.0,-1.3341052867874588,0.28
CFT6V9,2,1,2.5,0.5927489783638188,1.0
CFT74N,3,7,2.0,-0.2632519137892411,0.5
CFT89Y,1,7,2.0,,0.0
CFT97O,1,4,3.0,-0.9607689228305228,0.52
CFT9R3,3,10,3.0,1.1966256978540506,0.96
CFT9V8,3,7,2.0,-0.3604767715468762,0.47
CFTC85,1,4,1.0,,0.0
CFTG31,1,7,3.0,0.8336157713463014,1.0
CFTY39,1,13,3.0,0.5619514869490169,1.0
CFU0T1,3,4,1.6666666666666667,-0.917041126567603,0.18
CFU15B,3,1,3.0,2.872552741301585,1.0
CFU24J,1,4,2.0,-1.4027752513781488,0.28
CFU31W,1,7,3.0,,0.0
CFU4W2,1,13,1.0,-3.181886533783944,0.0
CFU5V9,1,10,3.0,,0.0
CFU86J,1,4,3.0,-1.0,0.5
CFU8T7,3,7,2.0,-0.3604767715468762,0.47
CFU94A,1,10,3.0,,0.0
CFUM35,1,7,3.0,,0.0
CFUO45,3,10,3.0,1.5670935878004133,1.0
CFV41G,1,7,2.0,-0.7726911394933923,0.58
CFV79W,1,7,3.0,0.8014795324000771,1.0
CFV7C6,1,4,2.0,-1.3341052867874588,0.28
CFVB79,3,10,3.0,1.1966256978540506,0.96
CFVH72,1,7,2.0,-0.8971664988325516,0.36
CFW0D1,2,1,3.5,0.0,1.0
CFW43X,1,13,2.0,,0.0
CFW5C9,1,4,3.0,-0.9607689228305228,0.52
CFW74D,3,1,3.0,2.872552741301585,1.0
CFX51B,1,13,2.0,-0.5619514869490163,0.55
CFX64S,1,7,2.0,,0.0
CFX82C,1,7,3.0,,0.0
CFXA48,3,7,2.0,-0.3604767715468762,0.47
CFXL12,1,7,3.0,0.3563315890464476,0.89
CFXP14,1,4,2.0,-0.2773500981126144,0.74
CFXZ69,1,7,3.0,0.4931969619160716,0.92
CFY1P0,3,13,2.0,-0.8955334711889906,0.38
CFY71J,1,10,3.0,,0.0
CFYC29,1,10,3.0,,0.0
CFYD82,1,4,3.0,0.0,0.0
CFYL31,3,4,1.6666666666666667,-0.917041126567603,0.18
CFYP54,3,1,3.0,2.872552741301585,1.0
CFYQ85,1,10,3.0,1.5670935878004133,1.0
CFZ01K,1,7,2.0,-0.4885138148673662,0.53
CFZ1Q5,3,7,2.6666666666666665,0.7595877014008783,0.78
CFZ27W,1,13,2.0,,0.0
CFZ35T,1,7,1.0,-1.4444444444444442,0.15
CFZ39O,1,10,3.0,0.714814506481447,0.96
CFZ3V5,1,4,3.0,0.0,0.0
CFZ48U,1,13,3.0,0.6546536707079768,1.0
CFZ8C1,1,4,2.0,,0.0
CFZ8R7,1,4,2.0,-0.876737866706727,0.52
CFZJ34,3,7,2.0,-0.2632519137892411,0.5
CFZQ39,1,7,3.0,0.8043996665398434,1.0
CG01BT,1,10,3.0,0.42425965396222415,0.92
CG03DH,1,1,3.0,,0.0
CG04RZ,3,4,3.0,-0.6910467950160522,0.35
CG06ZW,1,13,3.0,0.6546536707079768,1.0
CG07AZ,1,1,3.0,,0.0
CG0DU9,1,4,2.0,,0.0
CG0H8N,1,7,1.0,-1.4444444444444442,0.15
CG0I8P,3,1,3.0,2.872552741301585,1.0
CG0JL1,1,4,2.0,-1.3341052867874588,0.28
CG0L4N,2,10,3.0,0.6016050333526897,0.86
CG0MN3,2,7,3.0,0.7630717404102044,0.91
CG0NC4,1,7,2.0,-0.7726911394933923,0.58
CG0O8U,1,4,2.0,-0.2773500981126144,0.74
CG0U7A,1,4,3.0,,0.0
CG0YB2,3,7,2.0,-0.3604767715468762,0.47
CG10ZI,1,13,3.0,0.6546536707079768,1.0
CG13KH,1,4,4.0,,0.0
CG15WM,1,4,4.0,,0.0
CG16CV,1,1,3.0,,0.0
CG16KE,1,7,3.0,0.8336157713463014,1.0
CG18LW,1,4,3.0,,0.0
CG19DI,1,7,2.0,,0.0
CG19XT,1,4,2.0,,0.0
CG19YT,2,7,2.0,-0.4885138148673662,0.53
CG1C3L,1,10,3.0,0.42425965396222415,0.92
CG1CU7,1,1,3.0,0.0,1.0
CG1H7B,1,13,3.0,0.6546536707079768,1.0
CG1H9N,3,4,3.0,-0.6910467950160522,0.35
CG1HB5,1,4,2.0,,0.0
CG1I0J,1,4,2.0,-1.3341052867874588,0.28
CG1I4X,1,7,2.0,-0.7738257069169824,0.48
CG1I7N,1,7,3.0,0.4931969619160716,0.92
CG1JZ6,1,10,3.0,0.42425965396222415,0.92
CG1K7Y,1,13,2.0,,0.0
CG1L6V,1,7,2.0,0.050774578905949455,0.84
CG1LI5,1,7,2.0,-0.3442141954107571,0.7
CG1N9O,1,13,3.0,0.6546536707079768,1.0
CG1O8H,3,4,3.0,-0.6910467950160522,0.35
CG1PX4,1,1,3.0,0.0,1.0
CG1SX3,1,7,3.0,,0.0
CG1U2I,1,7,3.0,0.4213504858001919,0.93
CG1W6H,1,7,2.0,0.050774578905949455,0.84
CG1W8A,2,1,2.5,-0.6087807775281006,0.24
CG1Y8Z,1,7,3.0,,0.0
CG23NJ,2,7,2.5,0.6798506171404479,0.78
CG23VP,2,4,1.5,,0.0
CG2A0S,1,13,2.0,-0.5619514869490163,0.55
CG2A5Z,1,10,3.0,0.42425965396222415,0.92
CG2B7X,1,7,2.0,-0.3442141954107571,0.7
CG2ED3,1,4,2.0,,0.0
CG2H5V,1,4,2.0,,0.0
CG2J7C,1,7,3.0,0.4913036844405176,0.93
CG2J9V,1,4,1.0,,0.0
CG2LE1,1,4,3.0,0.0,0.0
CG2NH6,3,7,2.0,-0.3604767715468762,0.47
CG2O9U,1,7,3.0,,0.0
CG2VN3,1,4,2.0,-0.2773500981126144,0.74
CG2X0M,1,10,3.0,1.1921469919530692,0.92
CG2X7K,1,7,3.0,0.910827292860765,1.0
CG2Y1Q,1,13,3.0,0.5619514869490169,1.0
CG32UO,1,1,3.0,,0.0
CG34JD,3,1,3.0,2.872552741301585,1.0
CG37FR,1,7,3.0,0.4931969619160716,0.92
CG39XH,3,7,2.0,-0.2632519137892411,0.5
CG3BZ9,1,4,3.0,-1.0,0.5
CG3D0K,3,7,2.0,-0.3604767715468762,0.47
CG3FA9,3,7,2.6666666666666665,0.7595877014008783,0.78
CG3LA9,2,10,3.0,0.714814506481447,0.96
CG3LK4,1,4,2.0,-1.4027752513781488,0.28
CG3OP9,1,13,2.0,-0.7933616570065594,0.45
CG3PR6,3,4,1.6666666666666667,-0.917041126567603,0.18
CG3WU6,1,10,3.0,0.42425965396222415,0.92
CG42OB,1,1,3.0,0.0,1.0
CG45DB,1,13,2.0,,0.0
CG46MT,1,7,2.0,-0.4885138148673662,0.53
CG49LP,1,13,3.0,0.5619514869490169,1.0
CG4A3D,1,4,2.0,-0.876737866706727,0.52
CG4E8W,1,7,2.0,,0.0
CG4F9B,1,10,3.0,1.1921469919530692,0.92
CG4HW8,1,4,3.0,-1.0,0.5
CG4JR8,1,7,2.0,-0.8971664988325516,0.36
CG4KD8,1,7,3.0,0.8043996665398434,1.0
CG4L0N,1,7,3.0,0.4913036844405176,0.93
CG4P6H,1,4,4.0,0.0,1.0
CG4QE8,1,7,3.0,0.4213504858001919,0.93
CG4RK8,1,4,2.0,-1.3341052867874588,0.28
CG4RO6,3,7,2.0,-0.2632519137892411,0.5
CG4S9N,3,1,3.0,2.872552741301585,1.0
CG4Y3W,1,13,3.0,0.46013111535029366,0.95
CG50XR,1,7,3.0,0.8043996665398434,1.0
CG53MU,1,4,2.0,,0.0
CG54AP,1,7,2.0,,0.0
CG57JP,2,10,3.0,0.6016050333526897,0.86
CG5A7W,3,4,1.6666666666666667,-0.917041126567603,0.18
CG5BI4,1,7,3.0,,0.0
CG5DA4,1,7,2.0,-0.3442141954107571,0.7
CG5EO7,1,4,3.0,0.0,0.0
CG5HO8,2,7,2.5,0.6798506171404479,0.78
CG5HY4,1,1,3.0,,0.0
CG5IF7,3,13,2.0,-0.8955334711889906,0.38
CG5L9N,1,7,1.0,-1.4444444444444442,0.15
CG5M4B,1,1,3.0,,0.0
CG5OW3,5,7,2.0,-0.27859976451454077,0.38
CG5Q4N,1,4,2.0,-1.4027752513781488,0.28
CG5QX1,1,7,3.0,,0.0
CG5X0M,3,4,1.6666666666666667,-0.917041126567603,0.18
CG60MZ,1,1,3.0,0.0,1.0
CG61YX,1,7,3.0,0.8336157713463014,1.0
CG62CN,1,7,2.0,-0.3442141954107571,0.7
CG62HP,3,10,3.0,1.1966256978540506,0.96
CG62YT,1,13,3.0,0.6546536707079768,1.0
CG68BI,3,4,3.0,-0.6910467950160522,0.35
CG68SH,1,1,3.0,0.0,1.0
CG6BY1,3,7,2.0,-0.3604767715468762,0.47
CG6FC7,1,13,3.0,0.5619514869490169,1.0
CG6IF7,2,10,3.0,0.714814506481447,0.96
CG6NC7,1,7,3.0,0.8336157713463014,1.0
CG6PQ3,1,4,2.0,,0.0
CG6SM0,1,1,2.0,-1.7795130420052179,0.24
CG6YA9,1,13,3.0,0.5619514869490169,1.0
CG70VX,1,4,2.0,-1.3341052867874588,0.28
CG71EX,1,7,2.0,-0.7726911394933923,0.58
CG71WI,3,13,2.0,-0.8955334711889906,0.38
CG72VK,1,4,3.0,,0.0
CG73ST,3,1,3.0,2.872552741301585,1.0
CG73TZ,1,7,2.0,-0.6039571739702033,0.46
CG78UF,1,10,3.0,1.5670935878004133,1.0
CG7EJ4,1,4,3.0,0.0,0.0
CG7NW9,1,4,2.0,-0.876737866706727,0.52
CG7O5E,1,7,2.0,-0.6263001005752987,0.69
CG7R3F,3,10,3.0,1.1966256978540506,0.96
CG7T0R,1,7,2.0,-0.06337242505244785,0.78
CG7V1X,1,4,3.0,,0.0
CG7YO4,1,4,2.0,-0.2773500981126144,0.74
CG80OC,3,7,2.6666666666666665,0.7595877014008783,0.78
CG81CZ,3,7,2.0,-0.3604767715468762,0.47
CG82EM,1,4,3.0,-0.9607689228305228,0.52
CG82JI,1,13,2.0,,0.0
CG89SY,1,7,3.0,0.3563315890464476,0.89
CG8A3J,2,13,2.0,-0.5619514869490163,0.55
CG8C4T,1,4,3.0,,0.0
CG8D5U,1,13,2.0,,0.0
CG8DU1,1,4,2.0,-1.4027752513781488,0.28
CG8F0J,1,13,1.0,-3.181886533783944,0.0
CG8HY7,1,10,3.0,0.42425965396222415,0.92
CG8KV7,1,7,2.0,-0.7726911394933923,0.58
CG8L4R,1,1,3.0,0.0,1.0
CG8P5T,1,4,2.0,-1.3341052867874588,0.28
CG8S9M,1,7,1.0,-1.4444444444444442,0.15
CG8T1K,1,4,3.0,0.0,0.0
CG8V9E,1,13,2.0,,0.0
CG90VX,1,13,2.0,,0.0
CG91VC,1,7,2.0,,0.0
CG93BU,2,1,2.5,-0.6087807775281006,0.24
CG93IP,1,13,2.0,,0.0
CG93TR,3,4,1.6666666666666667,-0.917041126567603,0.18
CG95FW,1,7,3.0,0.4931969619160716,0.92
CG95OM,1,7,2.0,-0.7726911394933923,0.58
CG95WV,3,10,3.0,1.1966256978540506,0.96
CG96CE,1,13,2.0,,0.0
CG96FH,3,13,2.0,-0.8955334711889906,0.38
CG98LM,3,4,3.0,-0.6910467950160522,0.35
CG98QO,3,1,3.0,2.872552741301585,1.0
CG98SM,1,7,3.0,0.910827292860765,1.0
CG9A0R,1,7,3.0,0.4213504858001919,0.93
CG9BK5,1,7,3.0,0.4913036844405176,0.93
CG9BL5,1,10,3.0,0.42425965396222415,0.92
CG9CM0,3,7,2.6666666666666665,0.7595877014008783,0.78
CG9IE8,1,7,3.0,0.4213504858001919,0.93
CG9JU0,1,7,3.0,0.4913036844405176,0.93
CG9K4Y,1,10,3.0,1.1921469919530692,0.92
CG9KR4,2,7,2.0,-0.6039571739702033,0.46
CG9N6P,3,4,1.6666666666666667,-0.917041126567603,0.18
CG9NH0,1,1,3.0,0.0,1.0
CG9P3O,1,13,2.0,-0.5619514869490163,0.55
CG9Q2T,1,7,3.0,,0.0
CG9RX4,1,7,2.0,-0.7726911394933923,0.58
CG9V4E,1,7,2.0,,0.0
CG9VC6,1,13,3.0,0.5619514869490169,1.0
CG9VH4,1,1,3.0,,0.0
CGA06D,1,7,2.0,-0.8971664988325516,0.36
CGA12N,4,4,3.0,-0.613678413796144,0.24
CGA2S0,1,1,3.0,,0.0
CGA5W8,1,1,3.0,,0.0
CGA83C,3,7,2.6666666666666665,0.7595877014008783,0.78
CGA85T,1,1,2.0,-1.7795130420052179,0.24
CGA8B3,1,10,3.0,1.1921469919530692,0.92
CGA8F3,1,7,3.0,0.4913036844405176,0.93
CGAB91,1,4,1.0,,0.0
CGAI63,1,4,2.0,-1.3341052867874588,0.28
CGAP51,1,13,3.0,0.6546536707079768,1.0
CGB2P5,1,7,1.0,-1.4444444444444442,0.15
CGB3A7,1,7,3.0,0.8043996665398434,1.0
CGB4Q3,1,1,3.0,0.0,1.0
CGB54P,3,7,2.0,-0.2632519137892411,0.5
CGB6E7,1,4,1.0,,0.0
CGB85R,1,10,3.0,,0.0
CGBM73,1,4,2.0,-1.3341052867874588,0.28
CGBO72,3,10,3.0,1.1966256978540506,0.96
CGBU23,1,13,3.0,0.6546536707079768,1.0
CGBY54,3,7,2.6666666666666665,0.7595877014008783,0.78
CGC19X,1,4,2.0,-0.2773500981126144,0.74
CGC40J,1,1,3.0,,0.0
CGC46S,1,4,3.0,0.0,0.0
CGC62Z,1,7,3.0,0.4213504858001919,0.93
CGC86O,1,7,2.0,,0.0
CGC8D1,1,1,3.0,0.0,1.0
CGC8D6,1,7,3.0,,0.0
CGC9R1,1,7,2.0,-0.7726911394933923,0.58
CGCZ64,3,13,2.0,-0.8955334711889906,0.38
CGD0S5,2,10,3.0,0.714814506481447,0.96
CGD47O,1,1,3.0,0.0,1.0
CGD4N3,1,4,4.0,,0.0
CGD7X9,1,4,2.0,,0.0
CGD93Y,1,4,2.0,-1.3341052867874588,0.28
CGDB50,2,4,3.0,-0.9607689228305228,0.52
CGDN94,3,7,2.0,-0.2632519137892411,0.5
CGDS14,2,13,2.0,-1.1751393027860062,0.42
CGE48N,1,7,3.0,,0.0
CGE5S3,3,10,3.0,1.1966256978540506,0.96
CGE8V0,2,7,2.5,0.0731272424127128,0.44
CGEJ24,3,7,2.0,-0.3604767715468762,0.47
CGF1W0,1,13,1.0,-3.181886533783944,0.0
CGF6Z3,1,4,2.0,-1.3341052867874588,0.28
CGF7Z6,1,1,2.0,-1.7795130420052179,0.24
CGFN76,1,7,3.0,,0.0
CGH08V,3,7,2.0,-0.2632519137892411,0.5
CGH20N,1,7,3.0,0.8014795324000771,1.0
CGH64E,1,4,2.0,-1.4027752513781488,0.28
CGH8L6,1,1,3.0,,0.0
CGH8T5,3,1,3.0,2.872552741301585,1.0
CGH9T4,1,7,2.0,-0.8971664988325516,0.36
CGHM80,1,7,2.0,,0.0
CGHO31,1,10,3.0,1.1921469919530692,0.92
CGHZ15,3,7,2.6666666666666665,0.7595877014008783,0.78
CGI01S,1,4,3.0,-1.0,0.5
CGI02C,1,13,2.0,-0.5619514869490163,0.55
CGI58K,1,7,2.0,-0.8971664988325516,0.36
CGI67V,1,4,2.0,-0.876737866706727,0.52
CGI7B3,1,4,3.0,-0.9607689228305228,0.52
CGI90V,1,7,3.0,,0.0
CGID30,3,10,3.0,1.1966256978540506,0.96
CGIY90,1,1,4.0,,0.0
CGJ04I,1,7,2.0,,0.0
CGJ16S,3,7,2.6666666666666665,0.7595877014008783,0.78
CGJ2E3,1,1,3.0,0.0,1.0
CGJ4H9,1,7,2.0,-0.7726911394933923,0.58
CGJ6T0,1,4,3.0,-0.9607689228305228,0.52
CGJ7B0,1,7,2.0,,0.0
CGJH79,3,4,1.6666666666666667,-0.917041126567603,0.18
CGJM01,3,7,2.0,-0.3604767715468762,0.47
CGK31H,3,13,2.0,-0.8955334711889906,0.38
CGK35X,1,10,3.0,1.1921469919530692,0.92
CGK3T7,1,4,3.0,,0.0
CGK4V8,1,4,3.0,-0.5310850045437947,0.78
CGK7Y9,1,7,2.0,,0.0
CGK9I3,1,4,3.0,-0.5310850045437947,0.78
CGKI54,1,7,2.0,-0.7726911394933923,0.58
CGKL94,1,4,2.0,-0.876737866706727,0.52
CGKR51,1,1,3.0,,0.0
CGL02K,1,7,1.0,-1.4444444444444442,0.15
CGL13H,2,10,3.0,0.714814506481447,0.96
CGL2N3,1,7,3.0,0.4931969619160716,0.92
CGL3R6,3,1,3.0,2.872552741301585,1.0
CGL49H,1,4,2.0,-0.2773500981126144,0.74
CGL5Q2,1,13,2.0,,0.0
CGL5R1,4,13,2.0,-0.8181781611845903,0.37
CGL63Q,1,7,2.0,,0.0
CGL87W,1,10,3.0,,0.0
CGLA96,1,4,3.0,-1.0,0.5
CGLQ72,1,7,3.0,0.4213504858001919,0.93
CGM0A4,1,7,3.0,,0.0
CGM10E,2,10,3.0,0.714814506481447,0.96
CGM2W4,1,7,3.0,,0.0
CGM3N0,1,1,3.0,,0.0
CGM43D,1,7,3.0,0.8336157713463014,1.0
CGM5Z9,1,1,4.0,,0.0
CGM63Y,1,7,2.0,,0.0
CGMA31,1,1,3.0,0.0,1.0
CGMH76,1,7,2.0,-0.06337242505244785,0.78
CGMN97,3,7,2.0,-0.2632519137892411,0.5
CGN3K4,1,10,3.0,,0.0
CGN4X1,1,4,3.0,0.0,0.0
CGN54U,1,4,2.0,,0.0
CGN7Q8,3,10,3.0,1.1966256978540506,0.96
CGNA89,3,4,1.6666666666666667,-0.917041126567603,0.18
CGNU19,1,7,3.0,,0.0
CGNW12,1,7,3.0,,0.0
CGO16S,1,7,3.0,0.8043996665398434,1.0
CGO38W,1,7,3.0,0.4213504858001919,0.93
CGO46T,1,13,3.0,0.6546536707079768,1.0
CGO57N,1,1,3.0,,0.0
CGO5C4,3,1,3.0,2.872552741301585,1.0
CGO6J3,1,7,3.0,0.4213504858001919,0.93
CGO7P4,1,4,3.0,-0.5310850045437947,0.78
CGO89K,1,7,3.0,0.4931969619160716,0.92
CGO96H,1,13,3.0,0.6546536707079768,1.0
CGOB70,1,7,3.0,,0.0
CGP1T5,1,7,3.0,0.4913036844405176,0.93
CGP2K9,1,7,2.0,-0.8971664988325516,0.36
CGP30T,1,10,3.0,0.42425965396222415,0.92
CGP5B1,1,7,3.0,0.4931969619160716,0.92
CGP84X,1,7,3.0,0.3563315890464476,0.89
CGPF36,1,4,2.0,,0.0
CGPW68,1,1,3.0,0.0,1.0
CGPY31,1,4,2.0,-1.4027752513781488,0.28
CGQ04J,1,4,2.0,-1.3341052867874588,0.28
CGQ07O,1,13,1.0,-3.181886533783944,0.0
CGQ07Z,1,7,2.0,-0.7726911394933923,0.58
CGQ15F,1,10,3.0,0.42425965396222415,0.92
CGQ15M,1,7,3.0,0.4931969619160716,0.92
CGQ1X0,1,7,2.0,-0.06337242505244785,0.78
CGQ31C,1,4,2.0,-0.2773500981126144,0.74
CGQ3N4,1,1,3.0,,0.0
CGQ8D3,2,1,3.0,2.872552741301585,1.0
CGQC47,1,4,2.0,-1.4027752513781488,0.28
CGQK95,2,7,3.0,0.7630717404102044,0.91
CGR03F,1,7,3.0,0.4913036844405176,0.93
CGR27B,1,7,1.0,-1.4444444444444442,0.15
CGR3P5,1,4,2.0,,0.0
CGR3X7,1,13,1.0,-3.181886533783944,0.0
CGR4U3,1,4,1.0,,0.0
CGR84K,1,10,3.0,,0.0
CGR9I8,1,4,2.0,-0.5927489783638191,0.74
CGRC25,3,10,3.0,1.1966256978540506,0.96
CGRY19,1,7,2.0,-0.7726911394933923,0.58
CGS20Q,1,4,4.0,,0.0
CGS36U,3,4,1.6666666666666667,-0.917041126567603,0.18
CGS68Y,1,4,3.0,-0.9607689228305228,0.52
CGS7R9,1,1,3.0,0.0,1.0
CGSD64,1,7,3.0,0.4213504858001919,0.93
CGSN74,3,7,2.6666666666666665,0.7595877014008783,0.78
CGT12J,3,13,2.0,-0.8955334711889906,0.38
