Drug,N.Targets,N.Seedgenes,d.avg,zscore,pvalue
CGSN74,3,10,3.0,0.9896916820739783,0.94
CGT12J,3,12,3.0,0.7516283835227735,1.0
CGT16B,1,3,2.0,-3.0206041812604205,0.0
CGT23L,1,9,2.0,-1.105541596785133,0.45
CGT24V,1,9,2.0,-0.6451416204711966,0.41
CGT38B,1,7,2.0,,0.0
CGT39L,1,0,3.0,,0.0
CGTC61,2,7,2.0,-0.686204519424725,0.38
CGU3N8,3,3,3.3333333333333335,-0.1706233331976894,0.51
CGU4Q8,1,9,2.0,-1.105541596785133,0.45
CGU69S,1,10,3.0,0.26504175103516847,0.86
CGU79D,5,9,1.8,-0.5621875141090431,0.23
CGU86D,1,12,3.0,,0.0
CGUA26,3,3,2.3333333333333335,-2.451608389820929,0.0
CGUW53,1,0,3.0,,0.0
CGV09H,1,12,2.0,-1.5481405396264196,0.24
CGV4U3,1,7,2.0,,0.0
CGV75S,1,7,2.0,-1.218543591689885,0.36
CGV7U5,1,9,2.0,-0.218824895275681,0.51
CGV8F5,1,10,3.0,0.8666399694942736,0.86
CGV8Z6,1,0,3.0,,0.0
CGVM06,1,0,3.0,,0.0
CGVR94,1,3,4.0,,0.0
CGVZ63,2,3,4.0,1.42488702369803,1.0
CGW21A,1,7,1.0,,0.0
CGW2Y5,1,12,3.0,0.6458185332889473,1.0
CGW47O,1,7,1.0,,0.0
CGW49I,1,9,2.0,-0.218824895275681,0.51
CGW5L9,3,3,2.3333333333333335,-2.451608389820929,0.0
CGW6I0,1,7,1.0,,0.0
CGW71J,3,7,2.0,-0.8626621856275071,0.35
CGW7P5,1,0,3.0,,0.0
CGW84J,3,3,3.3333333333333335,-0.1706233331976894,0.51
CGW8R0,1,10,3.0,,0.0
CGW92C,2,10,3.0,0.4730499167912658,0.93
CGWB74,1,9,2.0,-0.218824895275681,0.51
CGWM29,3,12,3.0,0.7516283835227735,1.0
CGWP10,1,9,2.0,-0.6451416204711966,0.41
CGWQ85,1,3,3.0,-1.5646967316604725,0.29
CGWV92,1,0,3.0,,0.0
CGX21Y,1,10,3.0,-0.01373735243264994,0.76
CGX6C4,3,9,2.0,-0.044906984505456764,0.53
CGX84K,1,0,3.0,,0.0
CGX96V,3,7,2.0,-0.8626621856275071,0.35
CGXJ91,1,0,3.0,,0.0
CGXK13,1,9,2.0,,0.0
CGXQ60,1,3,4.0,1.0202040612204066,1.0
CGXY36,2,9,2.0,0.03016484887033811,0.79
CGY3U6,1,3,3.0,-1.5646967316604725,0.29
CGY7A1,1,12,3.0,,0.0
CGY80S,1,10,3.0,,0.0
CGYF09,1,12,3.0,0.17309692896316634,0.93
CGYM04,3,10,3.0,0.9896916820739783,0.94
CGZ14A,1,3,3.0,-1.4577379737113256,0.32
CGZ4Y6,1,9,2.0,,0.0
CGZ52X,1,3,3.0,,0.0
CGZ60N,1,0,3.0,,0.0
CGZ73L,1,3,3.0,-1.5646967316604725,0.29
CGZT41,1,9,2.0,,0.0
CGZW85,1,9,2.0,-0.03843943140471891,0.68
CH04GE,1,7,2.0,-0.5619514869490169,0.76
CH04WE,1,12,3.0,,0.0
CH05QS,1,9,2.0,-0.4486164278269441,0.51
CH05TN,2,12,3.0,0.8124999999999999,1.0
CH06TZ,1,3,3.0,0.0,0.0
CH06WV,3,3,2.3333333333333335,-2.451608389820929,0.0
CH0A4M,1,10,3.0,,0.0
CH0D4R,1,0,3.0,,0.0
CH0K4M,1,7,1.0,,0.0
CH0K8V,3,9,2.0,-0.044906984505456764,0.53
CH0L7P,1,10,3.0,-0.01373735243264994,0.76
CH0LF9,1,7,1.0,,0.0
CH0O5Q,4,12,3.0,0.7517141312298234,0.97
CH0Q9T,3,7,2.0,-0.8626621856275071,0.35
CH0QI2,1,9,2.0,,0.0
CH0R4U,1,9,2.0,-0.4302763440196705,0.46
CH0T1B,1,10,3.0,,0.0
CH0TC9,2,3,3.0,-1.2596437724278893,0.31
CH0TP2,1,10,3.0,1.4325377000034545,1.0
CH0X2J,1,0,3.0,,0.0
CH0X2T,1,0,3.0,,0.0
CH0Z6X,1,3,2.0,-2.8287422171690184,0.0
CH0ZD7,1,9,2.0,,0.0
CH12WK,1,9,2.0,,0.0
CH13XE,1,9,2.0,,0.0
CH19CW,1,10,3.0,,0.0
CH1E7N,1,9,2.0,-0.331861655799986,0.56
CH1JK9,4,7,1.75,-1.401826051644699,0.1
CH1KO7,1,9,2.0,-0.218824895275681,0.51
CH1O8Z,1,10,3.0,0.8666399694942736,0.86
CH1QC0,1,3,3.0,,0.0
CH1QF3,1,0,3.0,,0.0
CH1QM4,1,3,3.0,,0.0
CH1R7M,3,0,3.0,,0.0
CH1TE6,1,12,3.0,0.515580046947248,1.0
CH1ZW7,2,3,2.5,-2.7967111315597797,0.0
CH21FR,1,3,3.0,,0.0
CH21YK,2,3,3.5,0.020004001200399715,0.51
CH25ZD,3,9,2.0,-0.044906984505456764,0.53
CH26TZ,3,9,2.0,-0.21853668936906215,0.53
CH27JR,1,10,2.0,-0.3608405662175592,0.67
CH2AY6,3,12,3.0,0.7516283835227735,1.0
CH2D1M,1,7,1.0,,0.0
CH2DO7,1,7,2.0,-0.786599826948057,0.29
CH2EY3,1,3,3.0,0.0,0.0
CH2F8P,1,0,3.0,,0.0
CH2GR0,1,3,3.0,,0.0
CH2SR6,1,0,3.0,,0.0
CH2V3I,1,3,2.0,-3.0206041812604205,0.0
CH2V5Y,1,10,3.0,,0.0
CH2WZ0,1,0,3.0,,0.0
CH2Z3V,1,9,2.0,,0.0
CH2ZL7,1,9,2.0,-0.6451416204711966,0.41
CH32BO,2,10,3.0,0.4730499167912658,0.93
CH32FI,1,7,2.0,-0.686204519424725,0.38
CH34MZ,2,9,2.0,0.10178104437964942,0.72
CH35MX,1,12,3.0,0.17309692896316634,0.93
CH35VM,1,3,3.0,,0.0
CH37CT,1,9,1.0,-1.8273931255582678,0.15
CH37IW,1,3,2.0,-3.0206041812604205,0.0
CH38EM,3,0,3.0,,0.0
CH39DP,1,3,3.0,,0.0
CH3BO6,1,9,2.0,-1.105541596785133,0.45
CH3C5K,1,3,3.0,-0.6546536707079766,0.7
CH3CY9,1,10,3.0,,0.0
CH3EP0,1,7,2.0,,0.0
CH3FN8,3,10,3.0,0.9896916820739783,0.94
CH3GA6,1,7,2.0,-0.786599826948057,0.29
CH3GQ9,1,12,3.0,0.8124999999999999,1.0
CH3J8M,2,3,2.5,-2.7967111315597797,0.0
CH3L6V,3,9,2.0,-0.044906984505456764,0.53
CH3M0S,2,9,2.0,0.03016484887033811,0.79
CH3M6V,1,3,3.0,0.0,0.0
CH3MY1,2,12,3.0,0.6304883249912803,1.0
CH3N1I,2,7,2.0,-0.686204519424725,0.38
CH3PO5,1,0,3.0,,0.0
CH3RP0,1,0,3.0,,0.0
CH3S9K,1,9,2.0,-0.4486164278269441,0.51
CH3SF9,3,0,3.0,,0.0
CH3U5D,1,10,3.0,0.4730499167912658,0.93
CH3V9Q,3,12,3.0,0.7516283835227735,1.0
CH3W2Y,1,3,3.0,-0.7018100265975374,0.67
CH3YD6,1,7,2.0,-0.786599826948057,0.29
CH3YR8,1,9,2.0,,0.0
CH3Z7F,3,3,2.3333333333333335,-2.451608389820929,0.0
CH45QJ,1,9,2.0,-0.218824895275681,0.51
CH45ZR,2,10,3.0,0.4730499167912658,0.93
CH46LU,1,9,2.0,,0.0
CH47WN,2,9,2.0,-0.42008402520840266,0.55
CH48YB,1,7,2.0,-1.218543591689885,0.36
CH49FE,1,3,4.0,1.0202040612204066,1.0
CH49NV,1,0,3.0,,0.0
CH4IC1,1,9,2.0,-0.218824895275681,0.51
CH4J7L,1,12,3.0,,0.0
CH4KA7,1,10,3.0,0.8666399694942736,0.86
CH4KC8,1,12,3.0,0.8124999999999999,1.0
CH4L7O,3,7,2.0,-0.8626621856275071,0.35
CH4M3X,2,3,2.5,-1.7732413898671457,0.0
CH4M5Z,1,3,3.0,-0.6546536707079766,0.7
CH4M9N,1,9,2.0,,0.0
CH4OX3,1,9,2.0,,0.0
CH4QJ0,1,0,3.0,,0.0
CH4RY6,1,9,2.0,-1.105541596785133,0.45
CH4T2Z,1,9,2.0,-0.331861655799986,0.56
CH4T8Z,1,12,3.0,,0.0
CH4U0K,1,3,3.0,,0.0
CH4V3R,1,3,4.0,,0.0
CH4VF0,3,12,3.0,0.7516283835227735,1.0
CH4XL0,1,3,3.0,-1.5646967316604725,0.29
CH4YE6,2,3,3.0,-1.2596437724278893,0.31
CH4YU2,1,10,3.0,1.4325377000034545,1.0
CH4Z3O,1,9,2.0,,0.0
CH4Z9E,1,0,3.0,,0.0
CH50RJ,2,9,2.0,0.10178104437964942,0.72
CH52BM,1,9,2.0,-0.331861655799986,0.56
CH53FU,1,7,1.0,,0.0
CH54CO,4,7,2.0,-0.936507936507936,0.29
CH56WO,1,3,2.0,-3.0,0.0
CH58AJ,1,10,3.0,-0.01373735243264994,0.76
CH59LF,1,9,2.0,-0.218824895275681,0.51
CH59NC,1,9,2.0,,0.0
CH59RP,1,0,3.0,,0.0
CH5AV6,3,12,3.0,0.7516283835227735,1.0
CH5CF9,1,9,2.0,-0.4302763440196705,0.46
CH5CL0,1,3,3.0,,0.0
CH5Q2J,1,10,3.0,,0.0
CH5S8Y,1,3,4.0,1.0202040612204066,1.0
CH5X4A,1,3,3.0,,0.0
CH60SU,2,10,3.0,0.9896916820739783,0.94
CH61IT,1,3,2.0,-2.8287422171690184,0.0
CH61UW,3,9,2.0,-0.044906984505456764,0.53
CH62TN,2,0,3.0,,0.0
CH63AC,1,9,2.0,,0.0
CH65JO,1,9,2.0,-0.4302763440196705,0.46
CH67DO,1,3,2.0,-3.0206041812604205,0.0
CH67OI,1,3,3.0,,0.0
CH6AU8,3,3,3.3333333333333335,-0.1706233331976894,0.51
CH6DT9,1,7,2.0,-1.218543591689885,0.36
CH6E4Q,1,12,3.0,,0.0
CH6O3X,1,12,2.0,-1.5481405396264196,0.24
CH6ON2,1,0,3.0,,0.0
CH6Q2Z,1,10,3.0,,0.0
CH6Q3P,1,9,2.0,,0.0
CH6TG1,1,10,3.0,,0.0
CH6TK3,1,9,2.0,-1.105541596785133,0.45
CH6W2T,2,3,2.5,-2.020404121240414,0.0
CH6WY4,1,10,3.0,,0.0
CH6X2L,1,9,2.0,,0.0
CH70EY,1,7,2.0,,0.0
CH70XJ,1,10,3.0,0.8666399694942736,0.86
CH72YK,1,7,2.0,,0.0
CH76RD,3,9,2.0,-0.21853668936906215,0.53
CH7B4D,1,7,2.0,-1.218543591689885,0.36
CH7D9N,1,0,3.0,,0.0
CH7E1O,1,9,2.0,,0.0
CH7ED9,1,3,4.0,,0.0
CH7ER1,1,9,2.0,,0.0
CH7FJ6,1,3,2.0,-3.0206041812604205,0.0
CH7KA2,1,3,3.0,-0.7018100265975374,0.67
CH7KD8,1,12,3.0,0.515580046947248,1.0
CH7M4O,1,9,3.0,0.9615239476408236,1.0
CH7N5M,1,7,2.0,-0.786599826948057,0.29
CH7P9Z,3,10,3.0,0.9896916820739783,0.94
CH7PD1,1,0,3.0,,0.0
CH7Q4E,1,9,2.0,,0.0
CH7R8S,1,3,4.0,,0.0
CH7W8P,1,12,3.0,0.6304883249912803,1.0
CH7X8N,1,9,2.0,,0.0
CH7Y4R,1,3,3.0,-1.5646967316604725,0.29
CH7YC4,3,3,3.3333333333333335,-0.1706233331976894,0.51
CH7ZK2,1,9,2.0,-0.6451416204711966,0.41
CH81ZF,1,7,2.0,-0.48938002129522234,0.41
CH82JM,1,9,2.0,,0.0
CH82SZ,3,9,2.0,-0.044906984505456764,0.53
CH83RC,1,3,3.0,-1.5646967316604725,0.29
CH84ZU,1,0,3.0,,0.0
CH85OD,1,12,3.0,,0.0
CH86TV,1,9,2.0,,0.0
CH86VI,1,12,3.0,0.17309692896316634,0.93
CH87VZ,1,9,2.0,-0.6451416204711966,0.41
CH89VC,1,7,2.0,,0.0
CH89VO,1,10,3.0,-0.01373735243264994,0.76
CH8A2G,3,7,2.0,-0.8626621856275071,0.35
CH8BD1,1,3,3.0,-0.6546536707079766,0.7
CH8BJ7,1,3,2.0,-1.2340034812471594,0.33
CH8DP7,4,0,3.0,,0.0
CH8F7W,1,12,3.0,,0.0
CH8GS0,1,9,2.0,,0.0
CH8KJ1,1,10,3.0,0.26504175103516847,0.86
CH8KP6,1,12,3.0,0.17309692896316634,0.93
CH8M5Y,3,9,2.0,-0.21853668936906215,0.53
CH8PR5,1,9,2.0,-1.105541596785133,0.45
CH8WL2,1,3,3.0,-0.6546536707079766,0.7
CH8WQ5,1,12,3.0,0.17309692896316634,0.93
CH90KV,3,3,2.3333333333333335,-2.451608389820929,0.0
CH91PI,1,7,2.0,-0.3782843752865612,0.6
CH92UP,1,10,3.0,0.26504175103516847,0.86
CH93VI,1,9,2.0,,0.0
CH94MI,1,3,3.0,,0.0
CH94OE,1,9,2.0,-0.218824895275681,0.51
CH95WP,1,3,3.0,,0.0
CH96LS,1,3,3.0,-0.7018100265975374,0.67
CH97AI,1,12,3.0,,0.0
CH97WM,1,9,2.0,,0.0
CH9C7U,1,12,3.0,0.17309692896316634,0.93
CH9JZ4,2,7,2.0,-0.5619514869490169,0.76
CH9NX4,1,9,2.0,,0.0
CH9OU1,1,10,3.0,0.8666399694942736,0.86
CH9RX5,2,0,3.0,,0.0
CH9U5I,1,9,1.0,-1.6245370250837876,0.19
CH9VC8,2,9,2.0,-0.6223592300880207,0.36
CH9VG2,1,3,3.0,0.0,0.0
CH9WV2,2,3,3.0,-0.7177405625652731,0.66
CH9X0P,1,12,3.0,0.5927489783638188,1.0
CH9XR0,1,7,2.0,-1.218543591689885,0.36
CHA2Q7,1,9,2.0,,0.0
CHA4P2,1,0,3.0,,0.0
CHA58W,1,9,2.0,0.03016484887033811,0.79
CHA7J4,1,0,3.0,,0.0
CHA7R9,1,10,3.0,0.26504175103516847,0.86
CHAN02,1,0,3.0,,0.0
CHAZ26,1,3,3.0,,0.0
CHB0O8,1,12,2.0,-1.5481405396264196,0.24
CHB16F,1,7,1.0,,0.0
CHB1Z7,1,3,4.0,,0.0
CHB2F0,1,3,3.0,,0.0
CHB2S5,1,3,3.0,0.0,0.0
CHB5K6,1,7,2.0,-1.199593427059311,0.41
CHB6X4,1,9,3.0,0.9615239476408236,1.0
CHBG56,1,3,3.0,,0.0
CHC0Y9,1,9,2.0,,0.0
CHC25V,1,3,3.0,,0.0
CHC37L,1,9,2.0,,0.0
CHC48O,1,3,3.0,,0.0
CHC4Q3,3,10,3.0,0.9896916820739783,0.94
CHC69U,1,9,2.0,-0.6451416204711966,0.41
CHCB46,1,3,2.0,-1.2340034812471594,0.33
CHCP41,1,0,3.0,,0.0
CHCT54,1,12,3.0,0.8124999999999999,1.0
CHCU69,1,3,4.0,1.0202040612204066,1.0
CHD26A,4,9,2.0,-0.044906984505456764,0.53
CHD5A1,1,9,2.0,-0.4302763440196705,0.46
CHD69M,1,7,2.0,,0.0
CHD6G5,1,7,1.0,,0.0
CHD71R,1,7,2.0,-1.218543591689885,0.36
CHD79F,3,12,3.0,0.7516283835227735,1.0
CHD7O6,2,3,2.5,-2.020404121240414,0.0
CHD80I,4,0,3.0,,0.0
CHDB09,1,10,3.0,0.26504175103516847,0.86
CHDG36,3,3,3.3333333333333335,-0.1706233331976894,0.51
CHDV56,1,9,2.0,-0.4302763440196705,0.46
CHE12L,1,7,2.0,,0.0
CHE2I1,1,7,2.0,-0.686204519424725,0.38
CHE5V2,1,9,2.0,,0.0
CHE68Z,1,3,2.0,-3.0206041812604205,0.0
CHET54,1,10,3.0,0.4730499167912658,0.93
CHF2E5,1,9,2.0,-0.218824895275681,0.51
CHF7A6,1,9,2.0,-0.4486164278269441,0.51
CHFC56,1,12,3.0,0.515580046947248,1.0
CHFL73,1,7,2.0,-0.5619514869490169,0.76
CHFM92,3,3,3.3333333333333335,-0.1706233331976894,0.51
CHG08W,1,3,2.0,-3.0,0.0
CHG2M3,1,9,2.0,0.10178104437964942,0.72
CHG32A,1,10,3.0,1.4325377000034545,1.0
CHG3Q6,1,0,3.0,,0.0
CHG7L1,1,0,3.0,,0.0
CHGE26,1,12,3.0,,0.0
CHGI70,1,7,2.0,-1.218543591689885,0.36
CHGU58,1,9,2.0,,0.0
CHGW35,1,12,3.0,0.515580046947248,1.0
CHGX10,1,9,2.0,-0.4486164278269441,0.51
CHI20A,1,10,3.0,0.8666399694942736,0.86
CHI5S0,1,9,2.0,,0.0
CHI65U,3,3,2.3333333333333335,-2.451608389820929,0.0
CHI7P2,1,9,2.0,-1.105541596785133,0.45
CHI80F,1,7,2.0,-0.786599826948057,0.29
CHI83W,1,0,3.0,,0.0
CHI8M3,2,3,3.0,-1.2596437724278893,0.31
CHI9F2,1,12,3.0,1.0,1.0
CHIL17,1,9,2.0,-0.218824895275681,0.51
CHJ07Q,1,9,2.0,-0.6451416204711966,0.41
CHJ79V,4,10,3.0,1.0028522680128986,0.95
CHJD18,1,7,2.0,-0.786599826948057,0.29
CHJK85,1,0,3.0,,0.0
CHJP54,2,3,3.0,-0.7177405625652731,0.66
CHJY51,2,12,3.0,0.6304883249912803,1.0
CHK0J7,1,9,2.0,-0.6451416204711966,0.41
CHK14G,1,9,2.0,,0.0
CHK1O8,1,3,3.0,-1.4577379737113256,0.32
CHK51C,1,9,2.0,-0.218824895275681,0.51
CHK5I2,3,0,3.0,,0.0
CHK8S2,1,7,2.0,-1.218543591689885,0.36
CHKL90,1,3,2.0,-3.0,0.0
CHKX52,2,9,1.5,-1.052273583003294,0.23
CHL1N8,1,12,3.0,,0.0
CHL8O4,1,12,3.0,0.515580046947248,1.0
CHL91V,1,9,2.0,,0.0
CHLG32,1,3,4.0,1.42488702369803,1.0
CHLR06,1,7,2.0,-0.5619514869490169,0.76
CHM25N,1,9,2.0,-0.218824895275681,0.51
CHM37E,1,3,3.0,-1.5646967316604725,0.29
CHM38G,1,10,3.0,0.26504175103516847,0.86
CHM38S,1,12,2.0,-1.5481405396264196,0.24
CHM3Y8,1,0,3.0,,0.0
CHM83A,3,7,2.0,-0.8626621856275071,0.35
CHM8O7,1,3,3.0,-0.6546536707079766,0.7
CHMJ82,1,9,2.0,,0.0
CHMR42,1,9,2.0,0.10178104437964942,0.72
CHN0O9,1,3,2.0,-3.0,0.0
CHN16W,1,9,2.0,-0.6451416204711966,0.41
CHN16X,1,10,3.0,,0.0
CHN5O0,1,0,3.0,,0.0
CHN76K,1,10,3.0,0.26504175103516847,0.86
CHN7W1,1,0,3.0,,0.0
CHN91J,1,3,3.0,,0.0
CHNO16,1,0,3.0,,0.0
CHNT90,1,3,3.0,,0.0
CHO03N,1,9,2.0,,0.0
CHO0E4,1,12,3.0,1.0,1.0
CHO5U6,1,3,3.0,-0.6546536707079766,0.7
CHO7D1,1,9,2.0,,0.0
CHOA95,1,9,2.0,0.10178104437964942,0.72
CHOI53,1,3,3.0,,0.0
CHON16,1,9,2.0,,0.0
CHOQ23,1,3,3.0,,0.0
CHOT95,1,7,2.0,-0.5619514869490169,0.76
CHOU39,1,9,2.0,-0.4302763440196705,0.46
CHP0A4,1,3,3.0,,0.0
CHP1J7,1,10,2.0,-0.3608405662175592,0.67
CHP3Y5,1,3,2.0,-1.2340034812471594,0.33
CHP62C,4,0,3.0,,0.0
CHP74S,3,3,3.3333333333333335,-0.1706233331976894,0.51
CHP86W,1,9,2.0,,0.0
CHP8I7,1,12,2.0,-1.5481405396264196,0.24
CHPC06,1,9,2.0,,0.0
CHPD56,1,7,2.0,-0.686204519424725,0.38
CHQ03A,1,9,2.0,,0.0
CHQ05B,1,9,2.0,-0.42008402520840266,0.55
CHQ4Z3,2,9,2.0,-0.6223592300880207,0.36
CHQ5G7,1,10,3.0,,0.0
CHQ85J,1,10,3.0,-0.01373735243264994,0.76
CHQA53,4,3,2.5,-1.9973106125496534,0.0
CHQJ26,1,7,2.0,,0.0
CHR03D,2,0,3.0,,0.0
CHR14F,1,7,2.0,-0.686204519424725,0.38
CHR1L4,1,12,3.0,0.8124999999999999,1.0
CHR49C,1,9,2.0,-0.4486164278269441,0.51
CHR5O7,1,3,4.0,,0.0
CHR5V9,1,10,3.0,0.8666399694942736,0.86
CHR6C1,1,3,3.0,,0.0
CHR83T,1,3,3.0,-0.6546536707079766,0.7
CHR8G4,3,9,2.0,-0.044906984505456764,0.53
CHRB62,1,0,3.0,,0.0
CHS01T,1,12,3.0,0.17309692896316634,0.93
CHS14B,1,7,2.0,-0.686204519424725,0.38
CHS1X0,3,9,2.0,-0.21853668936906215,0.53
CHS1Y0,1,3,3.0,-0.6546536707079766,0.7
CHS25Z,3,10,3.0,0.9896916820739783,0.94
CHS2G5,1,0,3.0,,0.0
CHS35U,1,12,3.0,0.8124999999999999,1.0
CHS3X9,1,0,3.0,,0.0
CHS43U,1,7,2.0,-1.218543591689885,0.36
CHS48B,1,3,3.0,,0.0
CHS74Q,1,3,3.0,,0.0
CHS9Q1,1,3,3.0,-0.6546536707079766,0.7
CHSI97,1,3,2.0,-3.0,0.0
CHT0D5,1,9,2.0,-1.105541596785133,0.45
CHT16X,1,12,3.0,0.515580046947248,1.0
CHT31V,1,0,3.0,,0.0
CHT39X,3,7,2.0,-0.8626621856275071,0.35
CHT5U3,1,0,3.0,,0.0
CHT79A,1,9,2.0,-0.4486164278269441,0.51
CHTG87,1,3,3.0,,0.0
CHTY48,1,9,2.0,,0.0
CHU04N,2,10,3.0,0.4730499167912658,0.93
CHU12R,1,3,4.0,1.0202040612204066,1.0
CHU16M,1,3,2.0,-2.8287422171690184,0.0
CHU29W,3,9,2.0,-0.044906984505456764,0.53
CHU45M,1,12,3.0,0.17309692896316634,0.93
CHU49V,2,0,3.0,,0.0
CHU72I,2,9,2.0,0.03016484887033811,0.79
CHU7P6,1,10,3.0,0.26504175103516847,0.86
CHU8N9,1,3,4.0,1.0202040612204066,1.0
CHU8W2,1,3,2.0,-3.0,0.0
CHU90R,3,12,3.0,0.7516283835227735,1.0
CHUV97,3,7,2.0,-0.8626621856275071,0.35
CHV16X,1,0,3.0,,0.0
CHV1E3,1,9,2.0,,0.0
CHV1X7,1,0,3.0,,0.0
CHV3N6,1,9,2.0,-0.4486164278269441,0.51
CHV3W1,3,9,2.0,-0.044906984505456764,0.53
CHV5M7,2,10,3.0,0.4730499167912658,0.93
CHV67O,1,0,3.0,,0.0
CHV72I,3,3,3.3333333333333335,-0.1706233331976894,0.51
CHVL93,3,3,2.3333333333333335,-2.451608389820929,0.0
CHW2I8,1,12,3.0,0.515580046947248,1.0
CHW2T7,2,0,3.0,,0.0
CHW2X0,3,7,2.0,-0.8626621856275071,0.35
CHW34K,1,10,3.0,-0.01373735243264994,0.76
CHW3D1,3,9,2.0,-0.21853668936906215,0.53
CHW48S,1,9,2.0,,0.0
CHW6N1,2,3,3.0,-0.7018100265975374,0.67
CHW7L1,1,12,3.0,,0.0
CHW9O3,1,9,2.0,,0.0
CHWB52,1,3,3.0,,0.0
CHWM49,1,10,3.0,,0.0
CHWV04,1,12,3.0,,0.0
CHX0E8,1,9,2.0,-0.2110212347545083,0.53
CHX16S,1,3,3.0,-1.5646967316604725,0.29
CHX2D5,1,10,3.0,0.26504175103516847,0.86
CHX45B,1,12,3.0,0.17309692896316634,0.93
CHX4Z7,1,3,3.0,,0.0
CHX7F1,1,7,2.0,-1.218543591689885,0.36
CHX85A,3,0,3.0,,0.0
CHX93V,1,3,4.0,1.0202040612204066,1.0
CHX94N,1,9,2.0,,0.0
CHXJ51,1,3,2.0,-3.0,0.0
CHXZ93,1,9,2.0,0.10178104437964942,0.72
CHY0X9,1,10,3.0,-0.01373735243264994,0.76
CHY15F,1,12,2.0,-1.5481405396264196,0.24
CHY73S,1,9,2.0,-0.6451416204711966,0.41
CHY7N4,1,7,2.0,,0.0
CHY9A8,1,7,2.0,,0.0
CHY9P7,1,3,3.0,-0.7018100265975374,0.67
CHYA29,1,9,2.0,-0.218824895275681,0.51
CHYJ25,1,10,3.0,,0.0
CHYW74,1,7,2.0,-1.199593427059311,0.41
CHZ0U6,1,3,2.0,-2.8287422171690184,0.0
CHZ13S,1,9,2.0,,0.0
CHZ1T2,1,10,3.0,0.4730499167912658,0.93
CHZ48Q,3,9,2.0,-0.21853668936906215,0.53
CHZ67I,1,0,3.0,,0.0
CHZ7N2,1,12,3.0,1.0,1.0
CHZ7N3,1,3,3.0,,0.0
CHZ95J,1,3,2.0,-3.0,0.0
CHZ9Q0,1,9,2.0,-0.218824895275681,0.51
CHZE54,1,3,4.0,,0.0
CHZJ65,1,3,4.0,,0.0
CHZQ47,1,10,3.0,-0.01373735243264994,0.76
CHZW73,1,3,3.0,-0.6546536707079766,0.7
CI04QP,1,0,3.0,,0.0
CI04WC,3,7,2.0,-0.8626621856275071,0.35
CI07HR,1,12,3.0,0.515580046947248,1.0
CI0A7Z,1,0,3.0,,0.0
CI0C1P,1,0,3.0,,0.0
CI0C2S,1,3,3.0,-1.5646967316604725,0.29
CI0D1R,1,9,2.0,0.03016484887033811,0.79
CI0GU8,1,9,2.0,,0.0
CI0K2V,1,10,3.0,,0.0
CI0K4G,1,9,2.0,-0.218824895275681,0.51
CI0VR5,2,3,4.0,1.2654757065958888,1.0
CI0W6G,1,10,3.0,,0.0
CI14LP,2,10,3.0,0.4730499167912658,0.93
CI14SE,1,12,3.0,0.6304883249912803,1.0
CI14XS,1,3,3.0,-1.5646967316604725,0.29
CI16BX,1,0,3.0,,0.0
CI18ZS,1,9,2.0,-0.6451416204711966,0.41
CI19PU,1,7,1.0,,0.0
CI1A8M,1,9,2.0,,0.0
CI1D9F,3,7,2.0,-0.8626621856275071,0.35
CI1EC9,1,9,2.0,-0.218824895275681,0.51
CI1G2C,3,10,3.0,0.9896916820739783,0.94
CI1GD8,1,3,3.0,-1.5646967316604725,0.29
CI1J6W,1,9,2.0,,0.0
CI1M9O,1,12,3.0,,0.0
CI1N3E,1,0,3.0,,0.0
CI1P7M,1,9,2.0,,0.0
CI1PV5,1,12,3.0,,0.0
CI1S9R,1,0,3.0,,0.0
CI1Y5L,1,3,3.0,0.0,0.0
CI1YK3,2,9,2.0,0.03016484887033811,0.79
CI1ZL9,1,12,3.0,0.6304883249912803,1.0
CI23FV,1,9,2.0,,0.0
CI24NP,1,3,2.0,-1.2340034812471594,0.33
CI26UZ,1,9,2.0,,0.0
CI26ZE,1,9,2.0,-1.105541596785133,0.45
CI28JY,2,9,2.5,0.3420205646046892,0.67
CI29CM,1,7,2.0,,0.0
CI29GP,1,12,3.0,0.6304883249912803,1.0
CI29NG,1,7,2.0,-1.199593427059311,0.41
CI2F1B,2,10,3.0,0.4730499167912658,0.93
CI2G9O,1,0,3.0,,0.0
CI2KY5,1,3,4.0,,0.0
CI2PC5,1,9,2.0,,0.0
CI2S6D,1,3,3.0,0.0,0.0
CI2SN0,3,9,2.0,-0.044906984505456764,0.53
CI2TP8,1,3,2.0,-3.0,0.0
CI2Y1X,1,12,2.0,-1.5481405396264196,0.24
CI2Z0D,1,0,3.0,,0.0
CI30AW,1,10,3.0,,0.0
CI30FE,3,0,3.0,,0.0
CI31GS,1,10,3.0,0.26504175103516847,0.86
CI31SP,3,9,2.0,-0.21853668936906215,0.53
CI32TR,2,7,2.0,-0.686204519424725,0.38
CI36SB,1,3,2.0,-1.2340034812471594,0.33
CI36XS,1,3,3.0,,0.0
CI37VD,1,3,3.0,-0.6546536707079766,0.7
CI38SJ,1,9,3.0,0.9615239476408236,1.0
CI3H8X,1,10,3.0,,0.0
CI3HL4,1,12,3.0,,0.0
CI3KA2,1,10,3.0,0.4730499167912658,0.93
CI3KM2,3,12,3.0,0.7516283835227735,1.0
CI3M8G,1,7,2.0,-0.786599826948057,0.29
