"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","module","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","NumChildren","NumDescendents","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"510","2.88436578","1.2735E-4","0.34669667","0.25","9","5","false","5","IK","102.44444444","9","0",,,"0","0.73080489","false","0","IK","10756","0.22368101"
"511","2.75811209","7.866E-5","0.36256684","0.64102564","27","5","false","5","HNRNPUL1","134.81481481","27","0",,,"0","0.74884113","false","0","HNRNPUL1","12772","0.21031952"
"512","2.84070796","2.83E-6","0.35202492","0.92631579","20","5","false","5","HNRNPH3","162.3","20","0",,,"0","0.73704172","false","0","HNRNPH3","952","0.27555178"
"513","2.79823009","7.265E-5","0.35736875","0.54285714","15","5","false","5","HEATR1","136.86666667","15","0",,,"0","0.74310999","false","0","HEATR1","11460","0.22254743"
"514","2.90914454","1.745E-5","0.34374366","0.66666667","10","5","false","5","FTSJ3","127.6","10","0",,,"0","0.72726507","false","0","FTSJ3","3858","0.25418327"
"515","2.9380531","2.792E-5","0.34036145","0.39285714","8","5","false","5","EXOSC3","126.5","8","0",,,"0","0.72313527","false","0","EXOSC3","3572","0.26082474"
"516","2.58289086","6.6095E-4","0.38716309","0.30952381","21","5","false","5","EIF3B","122.76190476","21","0",,,"0","0.77387273","false","0","EIF3B","92666","0.15364444"
"517","3.01061947","1.829E-5","0.33215755","0.73626374","14","5","false","4","DNAJC9","79.07142857","14","0",,,"0","0.71276865","false","0","DNAJC9","3148","0.20171283"
"518","3.14454277","2.24E-6","0.31801126","0.8","5","5","false","5","DHX57","138.6","5","0",,,"0","0.69363675","false","0","DHX57","316","0.42515337"
"519","3.02418879","2.245E-5","0.33066719","0.38095238","7","5","false","5","DHX29","106.85714286","7","0",,,"0","0.71083017","false","0","DHX29","3344","0.27052441"
"520","2.93215339","2.257E-5","0.34104628","0.61111111","9","5","false","5","DDX54","126.77777778","9","0",,,"0","0.72397809","false","0","DDX54","3072","0.2955193"
"521","2.85958702","7.8528E-4","0.34970085","0.47252747","14","5","false","5","DDX49","117.92857143","14","0",,,"0","0.73434471","false","0","DDX49","41766","0.20859671"
"522","3.39528024","3.2E-7","0.2945265","0.83333333","4","5","false","4","DCTPP1","64.75","4","0",,,"0","0.65781711","false","0","DCTPP1","36","0.4625"
"523","3.07846608","5.8645E-4","0.3248371","0.13333333","6","5","false","14","VPS52","54.5","6","0",,,"0","0.70307627","false","0","VPS52","18652","0.1862069"
"524","3.32448378","8.2E-6","0.30079858","0.33333333","3","5","false",,"TAPBP","47.33333333","3","0",,,"0","0.66793089","false","0","TAPBP","472","0.41964286"
"525","3.05368732","1.211E-5","0.32747295","0.23809524","7","5","false","6","GEMIN5","100.14285714","7","0",,,"0","0.7066161","false","0","GEMIN5","1640","0.26315789"
"526","3.89380531","0.0","0.25681818","0.0","1","6","false","1","DAGLB","35.0","1","0",,,"0","0.58659924","false","0","DAGLB","0","0.0"
"527","3.79233038","9.67E-6","0.26369011","0.0","2","6","false","2","FRK","40.0","2","0",,,"0","0.60109566","false","0","FRK","570","0.50649351"
"528","3.75988201","0.0","0.26596579","0.0","1","6","false","2","REPIN1","64.0","1","0",,,"0","0.60573114","false","0","REPIN1","0","0.0"
"529","3.65781711","3.691E-5","0.2733871","0.0","3","5","false","2","TMEM176B","21.66666667","3","0",,,"0","0.62031184","false","0","TMEM176B","906","0.33333333"
"530","4.29321534","0.0","0.23292566","0.0","1","6","false","2","FGGY","22.0","1","0",,,"0","0.52954067","false","0","FGGY","0","0.0"
"531","3.58525074","1.8E-7","0.27892052","0.86666667","6","5","false","2","CYP4F11","43.83333333","6","0",,,"0","0.63067847","false","0","CYP4F11","8","0.5218254"
"532","3.62477876","3.0E-8","0.27587891","0.93333333","6","5","false","2","SULT1B1","49.16666667","6","0",,,"0","0.62503161","false","0","SULT1B1","4","0.57843137"
"533","3.3699115","7.56E-6","0.2967437","0.0","2","5","false","1","WDR26","49.5","2","0",,,"0","0.66144121","false","0","WDR26","482","0.50520833"
"534","3.1179941","4.97E-6","0.32071902","0.4","5","5","false","4","VPRBP","88.8","5","0",,,"0","0.69742941","false","0","VPRBP","684","0.3062069"
"535","2.67374631","2.2456E-4","0.37400706","0.33157895","20","5","false","4","USP7","91.65","20","0",,,"0","0.76089338","false","0","USP7","24408","0.13048433"
"536","3.22123894","1.959E-5","0.31043956","0.0","4","5","false","4","THOC6","60.5","4","0",,,"0","0.68268015","false","0","THOC6","1346","0.27674419"
"537","2.82713864","2.9935E-4","0.35371452","0.47894737","20","5","false","5","THOC2","126.25","20","0",,,"0","0.73898019","false","0","THOC2","23462","0.2187175"
"538","2.75103245","4.0187E-4","0.36349989","0.42105263","20","5","false","5","SMU1","127.9","20","0",,,"0","0.74985251","false","0","SMU1","38640","0.20333863"
"539","3.00117994","8.08E-5","0.33320228","0.25","8","5","false","4","MCTS1","81.125","8","0",,,"0","0.71411715","false","0","MCTS1","5376","0.20434509"
"540","2.80353982","6.867E-5","0.35669192","0.45","16","5","false","5","GRWD1","112.9375","16","0",,,"0","0.74235145","false","0","GRWD1","10396","0.1910956"
"541","3.30265487","5.728E-5","0.30278671","0.16666667","4","5","false",,"GLMN","43.75","4","0",,,"0","0.6710493","false","0","GLMN","1974","0.32518797"
"542","3.13982301","3.88E-6","0.31848929","0.66666667","3","5","false",,"CUL2","76.0","3","0",,,"0","0.694311","false","0","CUL2","310","0.4"
"543","3.67787611","4.247E-5","0.27189605","0.33333333","3","6","false","14","MANBA","20.33333333","3","0",,,"0","0.61744627","false","0","MANBA","1552","0.36363636"
"544","3.62241888","1.0335E-4","0.27605863","0.16666667","4","6","false","14","HEXB","22.5","4","0",,,"0","0.62536873","false","0","HEXB","3150","0.28571429"
"545","3.13333333","3.2273E-4","0.31914894","0.4","6","5","false","1","GYG2","53.66666667","6","0",,,"0","0.6952381","false","0","GYG2","13094","0.20833333"
"546","3.47433628","2.354E-4","0.28782476","0.0952381","7","5","false","13","CTBS","8.0","7","0",,,"0","0.64652339","false","0","CTBS","6500","0.15805471"
"547","3.3840708","0.0","0.29550209","0.0","1","5","false",,"CSRP2","137.0","1","0",,,"0","0.65941846","false","0","CSRP2","0","0.0"
"548","2.94159292","6.615E-5","0.33995187","0.32051282","13","5","false",,"RPS6KA3","49.46153846","13","0",,,"0","0.72262958","false","0","RPS6KA3","4498","0.16086194"
"549","2.75044248","2.7128E-4","0.36357786","0.34065934","14","5","false","4","CSNK2A2","95.28571429","14","0",,,"0","0.74993679","false","0","CSNK2A2","19790","0.16138015"
"550","3.05899705","3.1905E-4","0.32690453","0.06666667","6","5","false",,"SEC16A","58.16666667","6","0",,,"0","0.70585756","false","0","SEC16A","12824","0.19360269"
"551","3.07315634","4.169E-5","0.32539835","0.4","6","5","false",,"PPP2R5E","53.16666667","6","0",,,"0","0.70383481","false","0","PPP2R5E","3062","0.22152778"
"552","2.92979351","1.0958E-4","0.34132098","0.21428571","8","5","false",,"PPP2R5A","59.875","8","0",,,"0","0.72431521","false","0","PPP2R5A","7722","0.1581565"
"553","2.73038348","4.2484E-4","0.36624892","0.24761905","15","5","false",,"PPP2R1B","69.33333333","15","0",,,"0","0.75280236","false","0","PPP2R1B","28696","0.12088424"
"554","3.87020649","2.089E-5","0.25838415","0.0","2","6","false","20","GAPVD1","20.5","2","0",,,"0","0.5899705","false","0","GAPVD1","486","0.5"
"555","2.83834808","1.6682E-4","0.35231761","0.4","11","5","false","6","XPOT","98.90909091","11","0",,,"0","0.73737885","false","0","XPOT","13798","0.21205618"
"556","3.05368732","2.1618E-4","0.32747295","0.04761905","7","5","false",,"UBXN1","44.42857143","7","0",,,"0","0.7066161","false","0","UBXN1","9790","0.15954119"
"557","3.08672566","6.56E-6","0.32396789","0.60714286","8","5","false","6","TNPO3","81.75","8","0",,,"0","0.70189633","false","0","TNPO3","766","0.26035032"
"558","3.01356932","1.196E-5","0.33183242","0.52777778","9","5","false","6","TNPO2","101.88888889","9","0",,,"0","0.71234724","false","0","TNPO2","1624","0.25664708"
"559","2.65132743","7.0599E-4","0.37716956","0.43083004","23","5","false","6","TNPO1","118.04347826","23","0",,,"0","0.76409608","false","0","TNPO1","51728","0.1643454"
"560","2.69557522","1.5804E-4","0.37097833","0.3952381","21","5","false","6","RANGAP1","107.85714286","21","0",,,"0","0.75777497","false","0","RANGAP1","18060","0.15877691"
"561","2.85545723","4.0531E-4","0.35020661","0.34065934","14","5","false","6","RANBP6","90.78571429","14","0",,,"0","0.73493468","false","0","RANBP6","33798","0.16892791"
"562","3.13215339","6.09E-5","0.31926917","0.16666667","4","5","false",,"PFDN4","101.25","4","0",,,"0","0.69540666","false","0","PFDN4","5004","0.31583072"
"563","2.86725664","3.461E-5","0.34876543","0.47272727","11","5","false","4","NAP1L1","97.72727273","11","0",,,"0","0.73324905","false","0","NAP1L1","4502","0.20487898"
"564","2.85958702","4.2776E-4","0.34970085","0.11111111","9","5","false",,"LARS","63.44444444","9","0",,,"0","0.73434471","false","0","LARS","26062","0.14434297"
"565","2.64660767","2.3947E-4","0.37784218","0.34640523","18","5","false","6","IPO7","103.05555556","18","0",,,"0","0.76477033","false","0","IPO7","24940","0.14597104"
"566","2.85250737","5.8012E-4","0.35056877","0.60606061","22","5","false","4","HAT1","72.72727273","22","0",,,"0","0.73535609","false","0","HAT1","27454","0.15421733"
"567","3.31504425","5.28E-5","0.3016551","0.0","3","6","false","17","DARS2","67.66666667","3","0",,,"0","0.66927939","false","0","DARS2","3492","0.34904014"
"568","3.11150442","1.8182E-4","0.32138794","0.5","5","5","false","5","RBM22","111.6","5","0",,,"0","0.69835651","false","0","RBM22","6914","0.35591054"
"569","2.9840708","3.1514E-4","0.33511269","0.39285714","8","5","false","4","DCAF11","58.75","8","0",,,"0","0.71656131","false","0","DCAF11","13862","0.19221311"
"570","4.06843658","0.0","0.24579466","0.0","1","6","false","1","CRYM","23.0","1","0",,,"0","0.56165192","false","0","CRYM","0","0.0"
"571","3.63952802","0.0","0.2747609","0.0","1","5","false",,"CRELD2","39.0","1","0",,,"0","0.62292457","false","0","CRELD2","0","0.0"
"572","2.86548673","2.0657E-4","0.34898085","0.25641026","13","5","false","4","SYMPK","84.69230769","13","0",,,"0","0.7335019","false","0","SYMPK","15354","0.17644231"
"573","2.72507375","2.3124E-4","0.36696255","0.64935065","22","4","false","5","SRSF5","137.31818182","22","0",,,"0","0.75356089","false","0","SRSF5","28644","0.21415402"
"574","2.81179941","3.617E-5","0.35564415","0.57575758","12","5","false","5","SRSF4","143.66666667","12","0",,,"0","0.74117151","false","0","SRSF4","6200","0.27209596"
"575","2.82772861","4.497E-5","0.35364073","0.55882353","17","5","false","5","SF3B5","145.47058824","17","0",,,"0","0.73889591","false","0","SF3B5","9342","0.2525531"
"576","2.82949853","7.827E-5","0.35341952","0.53809524","21","5","false","5","RNPS1","135.95238095","21","0",,,"0","0.73864307","false","0","RNPS1","10908","0.2284914"
"577","3.0979351","4.5198E-4","0.32279566","0.14285714","8","5","false","4","PPP4R2","52.25","8","0",,,"0","0.70029499","false","0","PPP4R2","16318","0.1796875"
"578","3.90678466","0.0","0.25596497","0.0","1","6","false",,"PDCL3","48.0","1","0",,,"0","0.58474505","false","0","PDCL3","0","0.0"
"579","2.84955752","4.202E-5","0.35093168","0.73593074","22","5","false","5","NUDT21","137.63636364","22","0",,,"0","0.7357775","false","0","NUDT21","5766","0.24799345"
"580","2.76578171","6.246E-5","0.36156143","0.60923077","26","5","false","5","MAGOH","143.69230769","26","0",,,"0","0.74774547","false","0","MAGOH","12074","0.22487059"
"581","2.91386431","8.548E-5","0.34318688","0.33333333","7","5","false","5","CSTF3","116.0","7","0",,,"0","0.72659081","false","0","CSTF3","8076","0.26303855"
"582","3.0660767","5.425E-5","0.3261497","0.16666667","4","5","false","5","CSTF2T","98.25","4","0",,,"0","0.70484619","false","0","CSTF2T","3392","0.31532258"
"583","2.91504425","1.5597E-4","0.34304797","0.65934066","14","5","false","5","CSTF2","137.78571429","14","0",,,"0","0.72642225","false","0","CSTF2","10342","0.2881052"
"584","2.88967552","5.9336E-4","0.34605962","0.2","6","5","false","5","CSTF1","109.83333333","6","0",,,"0","0.73004635","false","0","CSTF1","18348","0.24279379"
"585","2.76460177","9.881E-5","0.36171575","0.65527066","27","5","false","5","CPSF6","136.03703704","27","0",,,"0","0.74791403","false","0","CPSF6","14028","0.21490843"
"586","2.93923304","4.941E-5","0.34022481","0.33333333","10","5","false","6","CPSF3","106.8","10","0",,,"0","0.72296671","false","0","CPSF3","5084","0.21532258"
"587","3.08849558","3.053E-5","0.32378223","0.30555556","9","5","false","6","CPSF2","81.55555556","9","0",,,"0","0.70164349","false","0","CPSF2","3304","0.24351297"
"588","2.86902655","1.2113E-4","0.34855028","0.40952381","15","5","false","5","CPSF1","130.66666667","15","0",,,"0","0.73299621","false","0","CPSF1","13048","0.25274017"
"589","3.02064897","1.3534E-4","0.33105469","0.3","5","5","false",,"MON2","62.8","5","0",,,"0","0.71133586","false","0","MON2","5720","0.23816794"
"590","2.83303835","2.0446E-4","0.35297793","0.29411765","17","5","false","6","IPO4","85.0","17","0",,,"0","0.73813738","false","0","IPO4","17896","0.1559633"
"591","3.21946903","5.501E-5","0.31061023","0.2","5","5","false","1","GOLT1B","48.2","5","0",,,"0","0.682933","false","0","GOLT1B","2526","0.22761905"
"592","3.54572271","1.7E-6","0.28202995","0.0","2","6","false","1","GLYAT","36.5","2","0",,,"0","0.63632533","false","0","GLYAT","78","0.52985075"
"593","3.05132743","1.945E-5","0.32772622","0.57142857","7","5","false","1","GCSH","62.28571429","7","0",,,"0","0.70695322","false","0","GCSH","2578","0.23327983"
"594","2.91327434","9.132E-5","0.34325638","0.4","10","5","false","5","CTPS2","109.4","10","0",,,"0","0.72667509","false","0","CTPS2","8896","0.21347656"
"595","2.76342183","2.8772E-4","0.3618702","0.32967033","14","5","false","5","CTPS1","97.85714286","14","0",,,"0","0.7480826","false","0","CTPS1","29810","0.15937645"
"596","3.37876106","5.989E-5","0.29596647","0.33333333","3","5","false",,"CPD","43.33333333","3","0",,,"0","0.66017699","false","0","CPD","1470","0.38392857"
"597","3.39941003","0.0","0.29416869","0.0","1","5","false",,"COX20","160.0","1","0",,,"0","0.65722714","false","0","COX20","0","0.0"
"598","3.16283186","4.139E-5","0.31617236","0.0","3","5","false","14","COPG2","86.66666667","3","0",,,"0","0.69102402","false","0","COPG2","3484","0.35253772"
"599","2.9179941","6.3707E-4","0.34270117","0.3974359","13","5","false","4","UFD1L","68.15384615","13","0",,,"0","0.72600084","false","0","UFD1L","31488","0.15869878"
"600","3.53510324","2.87E-6","0.28287717","0.78787879","12","5","false","2","SULT1E1","43.66666667","12","0",,,"0","0.63784239","false","0","SULT1E1","270","0.39339339"
"601","3.31445428","5.107E-5","0.30170879","0.3","5","5","false","2","PRODH2","39.6","5","0",,,"0","0.66936367","false","0","PRODH2","2134","0.24625"
"602","3.42477876","1.6027E-4","0.29198966","0.16666667","4","6","false",,"MRPL40","61.0","4","0",,,"0","0.65360303","false","0","MRPL40","9444","0.33798883"
"603","3.18761062","3.7969E-4","0.3137146","0.47272727","11","5","false","2","HSD17B2","47.18181818","11","0",,,"0","0.6874842","false","0","HSD17B2","26684","0.22705314"
"604","3.45309735","0.0","0.28959508","1.0","4","6","false","12","TNXB","42.25","4","0",,,"0","0.64955752","false","0","TNXB","0","0.38761468"
"605","3.82359882","0.0","0.26153371","0.0","1","6","false",,"PXDN","49.0","1","0",,,"0","0.59662874","false","0","PXDN","0","0.0"
"606","3.2359882","1.69E-6","0.30902461","0.66666667","3","5","false","7","PRG4","70.66666667","3","0",,,"0","0.68057311","false","0","PRG4","168","0.45591398"
"607","3.12625369","3.971E-5","0.31987167","0.6","5","5","false","12","PRELP","64.2","5","0",,,"0","0.69624947","false","0","PRELP","2514","0.27705628"
"608","3.27138643","0.0","0.30568079","1.0","4","5","false","12","OGN","57.5","4","0",,,"0","0.67551622","false","0","OGN","0","0.4020979"
"609","3.10737463","2.38E-5","0.32181507","0.73333333","10","5","false","7","MCAM","50.8","10","0",,,"0","0.69894648","false","0","MCAM","1762","0.20734694"
"610","3.15162242","2.698E-5","0.31729689","0.5","5","5","false","12","IGFBP7","58.4","5","0",,,"0","0.69262537","false","0","IGFBP7","1756","0.29494949"
"611","3.06902655","4.257E-5","0.32583622","0.46666667","6","5","false","12","PLOD2","54.0","6","0",,,"0","0.70442478","false","0","PLOD2","3046","0.25352113"
"612","3.36519174","8.72E-6","0.29715989","0.33333333","3","5","false","12","PLOD1","45.33333333","3","0",,,"0","0.66211547","false","0","PLOD1","852","0.42056075"
"613","3.08023599","7.8E-6","0.32465045","0.77777778","9","5","false","12","LTBP1","47.33333333","9","0",,,"0","0.70282343","false","0","LTBP1","740","0.22647528"
"614","3.5740413","0.0","0.27979531","1.0","3","5","false","12","LEPRE1","34.0","3","0",,,"0","0.63227981","false","0","LEPRE1","0","0.50746269"
"615","3.09026549","5.165E-5","0.32359679","0.54545455","11","5","false","7","LAMC1","45.09090909","11","0",,,"0","0.70139064","false","0","LAMC1","2930","0.19604743"
"616","2.99174041","4.3755E-4","0.3342536","0.30735931","22","5","false","7","ITGB5","33.90909091","22","0",,,"0","0.71546566","false","0","ITGB5","25634","0.12542088"
"617","3.16873156","7.8E-7","0.31558369","0.95238095","7","5","false","12","FBLN2","50.14285714","7","0",,,"0","0.69018121","false","0","FBLN2","96","0.2967033"
"618","3.5740413","0.0","0.27979531","1.0","3","5","false","12","CRTAP","34.0","3","0",,,"0","0.63227981","false","0","CRTAP","0","0.50746269"
"619","3.32979351","6.06E-5","0.30031892","0.33333333","4","5","false","12","COLGALT1","47.25","4","0",,,"0","0.66717236","false","0","COLGALT1","2892","0.32363014"
"620","3.05840708","6.055E-5","0.32696759","0.64285714","8","5","false","12","COL15A1","54.25","8","0",,,"0","0.70594185","false","0","COL15A1","3982","0.1930605"
"621","3.57345133","4.02E-5","0.27984151","0.0","3","5","false","14","COG7","42.66666667","3","0",,,"0","0.6323641","false","0","COG7","3246","0.42517007"
"622","3.57345133","4.02E-5","0.27984151","0.0","3","5","false","14","COG5","42.66666667","3","0",,,"0","0.6323641","false","0","COG5","3246","0.42517007"
"623","3.98348083","1.957E-5","0.25103673","0.33333333","3","6","false","14","COG4","31.66666667","3","0",,,"0","0.57378845","false","0","COG4","1040","0.47474747"
"624","3.20884956","3.1349E-4","0.31163817","0.0","4","5","false","14","COG2","72.0","4","0",,,"0","0.68445006","false","0","COG2","16656","0.28174603"
"625","3.80766962","0.0","0.26262783","0.0","1","6","false","1","COBL","44.0","1","0",,,"0","0.59890434","false","0","COBL","0","0.0"
"626","3.06902655","6.1446E-4","0.32583622","0.25","8","5","false","6","ZW10","64.0","8","0",,,"0","0.70442478","false","0","ZW10","23484","0.18897929"
"627","3.37168142","3.9239E-4","0.29658793","0.2","5","5","false","14","VPS33A","36.8","5","0",,,"0","0.66118837","false","0","VPS33A","9948","0.23636364"
"628","3.0300885","1.0886E-4","0.33002336","0.0","4","5","false",,"USP19","88.25","4","0",,,"0","0.70998736","false","0","USP19","5812","0.28327922"
"629","3.19292035","7.925E-5","0.3131929","0.0","5","5","false",,"MYO6","36.0","5","0",,,"0","0.68672566","false","0","MYO6","3020","0.22292994"
"630","3.64896755","6.342E-5","0.27405012","0.33333333","3","5","false",,"MAP4","25.66666667","3","0",,,"0","0.62157606","false","0","MAP4","1318","0.38383838"
"631","3.07846608","3.36E-5","0.3248371","0.33333333","6","5","false","4","KIF2A","72.5","6","0",,,"0","0.70307627","false","0","KIF2A","2736","0.24744027"
"632","3.38820059","1.4239E-4","0.29514191","0.0","4","5","false","13","KIF21A","33.5","4","0",,,"0","0.65882849","false","0","KIF21A","3858","0.25590551"
"633","3.7840708","3.605E-5","0.26426567","0.0","2","5","false","16","HOOK3","25.0","2","0",,,"0","0.6022756","false","0","HOOK3","824","0.5106383"
"634","3.39115044","1.343E-4","0.29488518","0.0","4","5","false",,"GGA2","36.75","4","0",,,"0","0.65840708","false","0","GGA2","3160","0.26094891"
"635","3.02123894","1.1848E-4","0.33099004","0.53333333","6","5","false",,"DYNC1LI1","65.83333333","6","0",,,"0","0.71125158","false","0","DYNC1LI1","5630","0.22035794"
"636","3.05722714","1.4081E-4","0.32709379","0.57142857","8","5","false","5","DAZAP1","138.625","8","0",,,"0","0.70611041","false","0","DAZAP1","14184","0.36770557"
"637","3.45781711","3.311E-5","0.2891998","0.0","3","5","false","14","CLINT1","47.66666667","3","0",,,"0","0.64888327","false","0","CLINT1","2068","0.37634409"
"638","3.2100295","6.466E-5","0.31152362","0.1","5","5","false","4","UBE4A","48.4","5","0",,,"0","0.6842815","false","0","UBE4A","2018","0.24895833"
"639","3.1640118","1.1273E-4","0.31605445","0.26666667","6","5","false",,"CLASP1","38.5","6","0",,,"0","0.69085546","false","0","CLASP1","4580","0.22030651"
"640","2.85781711","0.00750152","0.34991742","0.05714286","35","5","false","6","DYNLL1","20.02857143","35","0",,,"0","0.73459756","false","0","DYNLL1","324124","0.05270011"
"641","3.59410029","3.013E-5","0.27823375","0.0","2","5","false","1","CKAP4","42.5","2","0",,,"0","0.62941424","false","0","CKAP4","752","0.50609756"
"642","2.69970501","9.2637E-4","0.37041084","0.56403941","29","5","false","5","SNRPA","130.82758621","29","0",,,"0","0.757185","false","0","SNRPA","88734","0.19257529"
"643","2.93746313","4.419E-5","0.34042981","0.6","16","5","false","5","SF3A2","141.375","16","0",,,"0","0.72321955","false","0","SF3A2","8608","0.2854798"
"644","2.82772861","6.2839E-4","0.35364073","0.39181287","19","5","false","5","PLRG1","123.52631579","19","0",,,"0","0.73889591","false","0","PLRG1","48862","0.21853749"
"645","3.17935103","1.102E-5","0.3145296","0.2","5","5","false","5","PAPOLA","88.0","5","0",,,"0","0.68866414","false","0","PAPOLA","1178","0.29297659"
"646","3.06430678","4.75E-5","0.32633808","0.2","5","5","false","4","CHMP5","89.2","5","0",,,"0","0.70509903","false","0","CHMP5","5010","0.2996633"
"647","3.04660767","5.635E-5","0.32823393","0.28571429","7","5","false","5","USP39","99.71428571","7","0",,,"0","0.70762748","false","0","USP39","5524","0.27891156"
"648","2.82831858","5.874E-5","0.35356696","0.43137255","18","5","false","5","SRRM1","122.16666667","18","0",,,"0","0.73881163","false","0","SRRM1","10426","0.22910152"
"649","2.69675516","1.2183E-4","0.37081601","0.55555556","28","5","false","5","SNRNP200","136.10714286","28","0",,,"0","0.75760641","false","0","SNRNP200","20730","0.1961198"
"650","2.71091445","1.8965E-4","0.36887922","0.3968254","28","5","false","5","SF3B3","127.10714286","28","0",,,"0","0.75558365","false","0","SF3B3","29664","0.18421325"
"651","2.92330383","1.704E-5","0.34207871","0.51515152","12","5","false","5","SF3B2","137.5","12","0",,,"0","0.72524231","false","0","SF3B2","4142","0.275"
"652","3.03067847","3.07E-5","0.32995912","0.46428571","8","5","false","5","SART1","124.25","8","0",,,"0","0.70990308","false","0","SART1","3762","0.30054479"
"653","2.72684366","4.0603E-4","0.36672436","0.51264368","30","5","false","5","RBM39","125.0","30","0",,,"0","0.75330805","false","0","RBM39","44084","0.19344685"
"654","2.87787611","4.926E-5","0.34747847","0.54411765","17","5","false","5","RBM10","133.0","17","0",,,"0","0.73173198","false","0","RBM10","6582","0.25237192"
"655","2.84365782","2.934E-5","0.35165975","0.66666667","19","5","false","5","PUF60","143.94736842","19","0",,,"0","0.73662031","false","0","PUF60","6346","0.25209697"
"656","2.99233038","4.67E-6","0.3341877","0.68888889","10","5","false","5","PRPF4","154.7","10","0",,,"0","0.71538137","false","0","PRPF4","1708","0.33484848"
"657","2.88554572","8.11E-6","0.3465549","0.64444444","10","5","false","4","PHC2","115.1","10","0",,,"0","0.73063633","false","0","PHC2","1060","0.25464602"
"658","2.83775811","2.64E-5","0.35239085","0.53030303","12","5","false","5","NOP2","117.41666667","12","0",,,"0","0.73746313","false","0","NOP2","3974","0.22029393"
"659","2.87256637","1.4852E-4","0.34812076","0.45714286","15","5","false","5","LUC7L3","122.53333333","15","0",,,"0","0.73249052","false","0","LUC7L3","13784","0.23461047"
"660","3.44070796","0.0","0.29063786","0.0","1","5","false",,"HP1BP3","137.0","1","0",,,"0","0.65132743","false","0","HP1BP3","0","0.0"
"661","3.0460177","2.6E-7","0.3282975","0.9047619","7","5","false","5","HNRNPUL2","168.71428571","7","0",,,"0","0.70771176","false","0","HNRNPUL2","60","0.41049705"
"662","2.68082596","3.5228E-4","0.37301937","0.25641026","13","5","false",,"EIF5B","100.53846154","13","0",,,"0","0.75988201","false","0","EIF5B","38596","0.14961081"
"663","2.63067847","4.0053E-4","0.38013007","0.53709856","43","5","false","5","DHX15","131.25581395","43","0",,,"0","0.76704593","false","0","DHX15","59004","0.16806122"
"664","2.73923304","1.2139E-4","0.36506569","0.55789474","20","5","false","5","DDX56","134.15","20","0",,,"0","0.75153814","false","0","DDX56","14694","0.20203313"
"665","3.04483776","3.71E-6","0.32842472","0.61111111","9","5","false","5","DDX46","141.22222222","9","0",,,"0","0.70788032","false","0","DDX46","1410","0.35042735"
"666","2.68141593","1.2075E-4","0.37293729","0.64137931","30","5","false","5","CTNNBL1","139.46666667","30","0",,,"0","0.75979772","false","0","CTNNBL1","20380","0.19392675"
"667","3.07728614","3.4524E-4","0.32496166","0.39285714","8","5","false","5","CHERP","104.125","8","0",,,"0","0.70324484","false","0","CHERP","16496","0.29971182"
"668","3.32448378","8.547E-5","0.30079858","0.47619048","7","5","false","2","FMO5","45.14285714","7","0",,,"0","0.66793089","false","0","FMO5","4126","0.3358209"
"669","2.89970501","1.5298E-4","0.34486267","0.33333333","10","5","false","5","EIF3D","111.7","10","0",,,"0","0.72861357","false","0","EIF3D","20142","0.21925344"
"670","3.36224189","2.7238E-4","0.2974206","0.33333333","9","5","false","21","SERPINA11","16.33333333","9","0",,,"0","0.66253687","false","0","SERPINA11","10956","0.1574973"
"671","3.90442478","0.0","0.25611967","1.0","2","6","false",,"CFHR5","18.5","2","0",,,"0","0.58508217","false","0","CFHR5","0","0.578125"
"672","3.05545723","3.4529E-4","0.32728326","0.38095238","7","5","false","5","SKIV2L","115.28571429","7","0",,,"0","0.70636325","false","0","SKIV2L","13694","0.29752676"
"673","3.08082596","6.1461E-4","0.32458828","0.24175824","14","5","false","12","SERPINF1","24.92857143","14","0",,,"0","0.70273915","false","0","SERPINF1","20672","0.12234795"
"674","3.82477876","0.0","0.26145303","1.0","2","5","false",,"MASP2","22.0","2","0",,,"0","0.59646018","false","0","MASP2","0","0.57894737"
"675","3.71327434","1.846E-5","0.2693041","0.0","2","5","false",,"IYD","42.5","2","0",,,"0","0.61238938","false","0","IYD","666","0.51234568"
"676","2.79705015","6.3912E-4","0.35751951","0.27777778","9","5","false",,"ITIH2","70.0","9","0",,,"0","0.74327855","false","0","ITIH2","35128","0.13922089"
"677","4.0560472","0.0","0.24654545","0.0","1","6","false",,"FHR2","16.0","1","0",,,"0","0.56342183","false","0","FHR2","0","0.0"
"678","3.12861357","3.505E-5","0.3196304","0.5","5","5","false",,"EFEMP1","52.4","5","0",,,"0","0.69591235","false","0","EFEMP1","1828","0.27329843"
"679","3.11917404","1.0318E-4","0.32059769","0.0","4","5","false",,"CES3","67.5","4","0",,,"0","0.69726085","false","0","CES3","4094","0.27479339"
"680","3.29616519","3.4944E-4","0.30338285","0.0","4","5","false","7","CTSA","42.0","4","0",,,"0","0.6719764","false","0","CTSA","9744","0.25153374"
