"ID","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Q16630","CPSF6",-0.442362093352248,23.1316582914573,-3.59176679603971,0.000412742238199161,0.000768755522543183,-1.04450044711585
"Q16637","SMN1",-0.645989088704859,19.2462311557789,-3.58660785285411,0.000420486444563537,0.000782909850466613,-1.06190669672687
"Q16643","DBN1",-0.475510204081704,23.4658291457286,-3.5854635326722,0.000422222634749663,0.000785871871287927,-1.06576464647173
"Q16644","MAPKAPK3",0.902263083451128,20.8349246231156,3.58372054180559,0.000424880106781725,0.000790546021117959,-1.07163886812719
"Q16647","PTGIS",0.667912709638244,21.4640703517588,3.58101476108137,0.000429036699378731,0.000798005309095562,-1.08075290338116
"Q16654","PDK4",-0.853576480097043,20.0628140703518,-3.57474928776432,0.000438808948129038,0.000815900956854782,-1.10183400303206
"Q16658","FSCN1",0.416094160436206,26.4306532663317,3.5739434758101,0.000440080856634424,0.000817984596707573,-1.10454291716069
"Q16666","IFI16",-0.686199232168185,20.3462311557789,-3.57328138474775,0.000441128507167023,0.000819389270553817,-1.10676827963291
"Q16696","CYP2A13",-0.68380480905239,21.3256281407035,-3.57327434145704,0.000441139664616638,0.000819389270553817,-1.10679195097378
"Q16698","DECR1",-0.824762578298678,19.4849246231156,-3.56898036706978,0.000447991475353015,0.000831830325286316,-1.12121564631082
"Q16706","MAN2A1",-0.67227722772283,21.1412060301508,-3.56812105136698,0.000449374630626144,0.000834112127633216,-1.12410030122789
"Q16718","NDUFA5",1.12550010103045,20.0206030150754,3.56553232416753,0.000453565755009251,0.000841602620911125,-1.13278675687678
"Q16719","KYNU",-0.461982218630062,21.9477386934673,-3.56470843449559,0.000454907315039929,0.000843802350744733,-1.13555014809343
"Q16740","CLPP",-0.785825419276673,19.1427135678392,-3.56409823688788,0.000455903318599627,0.000845359822931475,-1.13759643665381
"Q16762","TST",1.04652455041415,19.785175879397,3.56366918920416,0.000456604864787981,0.000846370416149679,-1.13903505690662
"Q16773","CCBL1",-0.394635279854519,26.4809045226131,-3.56180337767283,0.000459667517638411,0.000851755403656919,-1.14528945034828
"Q16774","GUK1",-0.308001616488205,28.9869346733668,-3.56150357688729,0.000460161425349395,0.000852378494986015,-1.14629414456653
"Q16775","HAGH",-0.421357850070851,27.5281407035176,-3.55987163743499,0.000462858729186029,0.000857081215311252,-1.15176180340318
"Q16777","HIST2H2AC;HIST2H2AA3",-0.901505354617154,19.5402010050251,-3.55928842325638,0.000463826277250974,0.000858578802155432,-1.15371527186806
"Q16778","HIST2H2BE;HIST1H2BB;HIST1H2BO;HIST1H2BJ",-0.612275207112585,21.3974874371859,-3.55832570407432,0.000465427581638608,0.00086124809511292,-1.1569392705386
"Q16795","NDUFA9",-0.350464740351789,27.3788944723618,-3.55687862479068,0.000467844307175584,0.000865157371309005,-1.16178387104488
"Q16799","RTN1",-0.993928066276066,19.0422110552764,-3.55685312446741,0.000467887000094724,0.000865157371309005,-1.16186922666413
"Q16822","PCK2",-0.450242473226957,25.070351758794,-3.55677356880437,0.000468020216585692,0.000865157371309005,-1.16213551483786
"Q16836","HADH",-0.66832693473436,23.505527638191,-3.55664269528003,0.000468239442740919,0.000865266803451862,-1.16257356238819
"Q16850","CYP51A1",-0.725570822388413,20.7407035175879,-3.55647872493257,0.00046851424557487,0.000865478826724743,-1.1631223684648
"Q16851","UGP2",-0.516912507577349,21.3929648241206,-3.55418508965265,0.000472374142243198,0.000872311129477107,-1.17079679073668
"Q16853","AOC3",-0.580682966255857,21.678391959799,-3.55021173327542,0.000479131613948465,0.000884487755759424,-1.18408117157633
"Q16854","DGUOK",-0.608779551424583,20.8467336683417,-3.54952407226103,0.000480310297838849,0.000886361017206368,-1.18637894357699
"Q16864","ATP6V1F",-0.847484340270821,20.264824120603,-3.54797981531003,0.000482967164971857,0.000890959897988001,-1.19153754171948
"Q16878","CDO1",-0.505102040816507,24.151256281407,-3.54770738734685,0.000483437303091463,0.000891523021083063,-1.19244738330894
"Q16881","TXNRD1",0.408516872095209,23.8793969849246,3.54569668840818,0.000486920556189567,0.000897640452545854,-1.19916071184673
"Q16890","TPD52L1",-0.942170135380969,20.0251256281407,-3.54381617744059,0.000490199603985988,0.000903377388804444,-1.20543633064113
"Q16891","IMMT",-0.942897555061695,19.5010050251256,-3.54360772373157,0.000490564359346982,0.000903741564221168,-1.20613179908
"Q17RC7","EXOC3L4",-0.959274600929565,18.9746231155779,-3.54217657164064,0.000493075503450607,0.000908058326688499,-1.21090560715435
"Q17RN3","FAM98C",-0.639280662760214,20.1020100502513,-3.53895878880758,0.000498765691388428,0.000917913372307683,-1.22163275935749
"Q1KMD3","HNRNPUL2",-0.769468579511088,20.5517587939698,-3.53895843569633,0.000498766319186235,0.000917913372307683,-1.22163393605569
"Q27J81","INF2",-0.42709638310777,25.1045226130653,-3.53649517747539,0.000503163864062846,0.000925691396048931,-1.22983990867063
"Q29RF7","PDS5A",-0.993958375429429,19.7412060301508,-3.53588418287505,0.000504260268407924,0.000927392949415525,-1.23187456441108
"Q2M2I8","AAK1",-0.531753889674771,23.5341708542714,-3.5354634968905,0.000505016475816499,0.000928467896885348,-1.23327529848685
"Q2M389","KIAA1033",-1.22495453626999,19.2482412060302,-3.53510128254311,0.000505668430274989,0.000929172810763019,-1.23448122504716
"Q2M3G4","SHROOM1",-1.04126086078001,20.3060301507538,-3.53505955426169,0.000505743588325424,0.000929172810763019,-1.23462014473913
"Q2NL82","TSR1",-0.647353000606234,20.3010050251256,-3.53486630974588,0.000506091783595615,0.000929496696298061,-1.23526346577315
"Q2PPJ7","RALGAPA2",-1.05834512022634,23.672864321608,-3.53187050466768,0.000511518621240219,0.000939144714786372,-1.24523268559902
"Q2PZI1","DPY19L1",-1.00393008688629,19.3605527638191,-3.53003799235069,0.000514865066559985,0.00094496789371685,-1.25132710711095
"Q2TAA2","IAH1",-0.597070115174837,18.6683417085427,-3.52926083702365,0.000516290468926421,0.000947262492529744,-1.25391086427282
"Q2TAA5","ALG11",-0.705566781167974,22.5040201005025,-3.52860297056168,0.00051749997545345,0.000949159554707192,-1.25609763702074
"Q2TAL8","QRICH1",-0.733390583956403,20.0814070351759,-3.52835551268296,0.000517955622167395,0.000949673126164498,-1.25692010310739
"Q2TAY7","SMU1",0.441361891291066,25.335175879397,3.52781918625958,0.000518944458799187,0.000951163623297357,-1.25870249546997
"Q2TAZ0","ATG2A",-0.792978379470629,21.205527638191,-3.52351356510588,0.00052694730411367,0.000965504599573913,-1.2730028450968
"Q2TB90","HKDC1",-0.929652455041449,19.8902010050251,-3.52210715966404,0.000529586392179873,0.000970011389741386,-1.27767062661473
"Q30154","HLA-DRB5",-0.863447161042661,20.4688442211055,-3.5176927745936,0.000537950707083408,0.000984998128411781,-1.29231103116347
"Q30201","HFE",-0.894221054758585,22.6150753768844,-3.51728966685807,0.000538720657340434,0.000986073999404105,-1.29364713836503
"Q32MZ4","LRRFIP1",-0.724217013538144,20.2522613065327,-3.51621264348218,0.000540782887581251,0.000989513730339026,-1.29721628626108
"Q32P28","LEPRE1",-1.28790664780771,19.1608040201005,-3.51383393513774,0.000545363801776247,0.000997558212518324,-1.30509566504471
"Q32P44","EML3",0.495807233784607,25.5738693467337,3.51221558439322,0.00054850121064519,0.00100295774296873,-1.31045369470409
"Q330K2","NDUFAF6",0.410567791472797,26.2140703517588,3.51144688571037,0.000549997371529657,0.00100535354559191,-1.31299793509342
"Q3LXA3","DAK",-0.436734693877618,23.6849246231156,-3.51078338116529,0.000551291866019436,0.00100696296675313,-1.31519360782831
"Q3MHD2","LSM12",0.408759345322174,26.4874371859296,3.51072944254255,0.000551397225606753,0.00100696296675313,-1.31537208567996
"Q3MIT2","PUS10",0.59065467771266,24.8522613065327,3.51070932067534,0.000551436534965046,0.00100696296675313,-1.3154386664334
"Q3MIX3","ADCK5",-0.925631440695142,22.4402010050251,-3.50952397471817,0.000553756830351931,0.00101082123622827,-1.31936023326605
"Q3SXM5","HSDL1",-0.451838755304156,23.1507537688442,-3.50943910757651,0.000553923307369033,0.00101082123622827,-1.31964096052791
"Q3V6T2","CCDC88A",-0.675833501717584,20.4899497487437,-3.50798627883429,0.000556780497913879,0.0010156923590487,-1.32444576035488
"Q3YBM2","TMEM176B",-1.14131137603562,19.0884422110553,-3.50517481874471,0.000562348943520862,0.00102550446462641,-1.33373883335805
"Q3YEC7","RABL6",-0.395857749040132,25.1070351758794,-3.50296633183355,0.000566759724992986,0.00103319953912241,-1.34103420154027
"Q3ZCM7","TUBB8",-0.854536269953584,19.2643216080402,-3.50172230119452,0.000569258568118281,0.0010374051492469,-1.34514185840667
"Q3ZCQ8","TIMM50",-0.555799151343766,26.5035175879397,-3.50153407349352,0.000569637553897915,0.00103774604242791,-1.34576325383382
"Q3ZCW2","LGALSL",-0.424752475247487,25.5155778894472,-3.49994025252929,0.0005728561229058,0.00104325801837375,-1.35102374464906
"Q460N5","PARP14",-0.429985855728415,25.3753768844221,-3.4987021169572,0.000575368184709724,0.00104748005883013,-1.3551088144169
"Q49A26","GLYR1",-0.557850070721408,20.4688442211055,-3.49851134718598,0.000575756156313619,0.00104783357024158,-1.35573812113717
"Q4G0F5","VPS26B",-0.549110931501399,22.791959798995,-3.49823393925913,0.000576320763254973,0.00104850819882895,-1.35665317353528
"Q4G0J3","LARP7",-1.33682562133769,18.1386934673367,-3.49694818962583,0.000578944431617008,0.00105292719197886,-1.36089348380623
"Q4G0N4","NADK2",-0.739543342089391,20.8773869346734,-3.49070888522867,0.00059183605654302,0.00107601128370145,-1.38145067016719
"Q4G0X4","KCTD21",-0.891139624166563,19.88391959799,-3.48960869119465,0.000594137008615172,0.00107983153128815,-1.38507220576904
"Q4G148","GXYLT1",0.741897353000557,20.4673366834171,3.48782355875646,0.00059788830139628,0.00108628428953282,-1.39094621913786
"Q4G176","ACSF3",-1.36555869872709,19.4859296482412,-3.4860590554543,0.000601618060936465,0.00109269360278249,-1.39674973618712
"Q4J6C6","PREPL",0.44222065063634,24.5969849246231,3.48473977367136,0.000604420964883118,0.00109741576800639,-1.40108720373552
"Q4KMP7","TBC1D10B",-1.00676904425142,20.0497487437186,-3.48442667669164,0.000605087956030921,0.00109825799874427,-1.40211637455498
"Q4KMQ2","ANO6",-0.445463730046541,23.1954773869347,-3.48357289300405,0.000606910281599938,0.00110119593711774,-1.40492240270962
"Q4KMZ1","IQCC",-0.357041826631708,23.4608040201005,-3.48268004955119,0.00060882148002648,0.00110429310382529,-1.40785615233646
"Q4V328","GRIPAP1",-0.601788240048567,21.0452261306533,-3.48239740434805,0.000609427678193661,0.00110502195036657,-1.40878474324133
"Q4VC31","CCDC58",0.771822590422239,21.9929648241206,3.47665464865686,0.000621867574234748,0.00112720012533935,-1.42763729451416
"Q504Q3","PAN2",-1.10966861992326,19.1376884422111,-3.47556161318269,0.000624262097111897,0.00113116124634183,-1.43122243220199
"Q52LJ0","FAM98B",-0.768064255405172,20.7316582914573,-3.47528745739382,0.000624864046923083,0.00113187266389049,-1.43212150177822
"Q53EL6","PDCD4",-0.693594665589053,20.3010050251256,-3.47117335173213,0.000633962767807997,0.00114796941913524,-1.44560579570007
"Q53EP0","FNDC3B",-0.412669226106317,24.4829145728643,-3.46847155032754,0.000640005434120705,0.00115852339547729,-1.45445345163562
"Q53FA7","TP53I3",-0.332360072742151,29.9125628140704,-3.46818581690347,0.000640647632333935,0.00115929777377162,-1.45538879277103
"Q53FT3","C11orf73",-0.939523135987137,20.1462311557789,-3.46541116522733,0.000646915260876057,0.00117024784729235,-1.4644679911143
"Q53FV1","ORMDL2",-1.14848454233183,18.08391959799,-3.46265263155029,0.000653203398125015,0.00118122768349898,-1.47348805914813
"Q53FZ2","ACSM3",1.50872903616886,18.9281407035176,3.45839614018084,0.000663018614384511,0.00119857627816016,-1.48739376287588
"Q53GG5","PDLIM3",0.602444938371335,21.443216080402,3.45710539363864,0.000666022191260258,0.00120360360566317,-1.49160755597533
"Q53GL7","PARP10",-0.612123661345809,20.7025125628141,-3.45511206587929,0.000670685730281952,0.00121162637608905,-1.49811226510045
"Q53GQ0","HSD17B12",-0.431339664578786,21.7638190954774,-3.45232961842637,0.000677246635784505,0.00122295263197226,-1.50718649374356
"Q53GS9","USP39",-0.73434027076183,21.0165829145729,-3.45217237329298,0.000677619202437409,0.00122295263197226,-1.50769911411238
"Q53H12","AGK",-0.474449383714013,28.4010050251256,-3.45216620385768,0.000677633823818918,0.00122295263197226,-1.50771922609733
"Q53H82","LACTB2",-0.753596686199291,19.6447236180905,-3.45185775898462,0.000678365205935332,0.0012238640869177,-1.50872469700152
"Q53H96","PYCRL",-0.875772883410868,19.5434673366834,-3.45076498915471,0.000680962326896235,0.00122813986041626,-1.51228627442092
"Q53HC9","TSSC1",-0.363800767832107,27.3366834170854,-3.45060511216988,0.000681343076899555,0.00122841681120237,-1.51280726475439
"Q53LP3","SOWAHC",-0.959931299252425,19.6361809045226,-3.44716052202128,0.000689595011751534,0.00124288007618018,-1.52402692793508
"Q53S33","BOLA3",-0.874520105071802,18.4683417085427,-3.4469691909398,0.000690056100959973,0.00124329668040339,-1.52464983672558
"Q53SF7","COBLL1",-0.8780561729643,18.8844221105528,-3.44617956242556,0.00069196208438575,0.0012463154531225,-1.52722027319044
"Q53T59","HS1BP3",-0.56117397454036,20.491959798995,-3.44589671061559,0.000692646022533623,0.00124713188273037,-1.52814089868944
"Q562E7","WDR81",-0.76338654273593,21.6701005025126,-3.44305581421863,0.000699550527437093,0.00125914437478441,-1.53738372018266
"Q562R1","ACTBL2",0.876944837340815,20.1120603015075,3.4420656388934,0.000701972152033884,0.00126308267089757,-1.54060365202828
"Q567U6","CCDC93",-0.745554657506624,21.5447236180905,-3.44084683878754,0.000704963688820971,0.00126804346821523,-1.54456591469236
"Q56VL3","OCIAD2",0.667245908264242,22.691959798995,3.43916605598136,0.000709108740936898,0.00127507514540931,-1.55002801655704
"Q587I9","SFT2D3",-0.772651040614324,19.9462311557789,-3.43599026258598,0.00071700305387535,0.00128884159318618,-1.56034203580814
"Q58FF6","HSP90AB4P",-0.551778136997484,26.5035175879397,-3.43559553978402,0.000717989973999985,0.00129018670303022,-1.56162338478241
"Q58FF8","HSP90AB2P",-0.66432612649028,20.7381909547739,-3.43288596256242,0.0007247990913549,0.00130198959699533,-1.57041568124356
"Q58FG1","HSP90AA4P",-0.672923822994608,20.786432160804,-3.42436287964606,0.000746613539822294,0.00134073045825943,-1.59803198467168
"Q5BJD5","TMEM41B",-0.578409779753557,21.2537688442211,-3.42293132855397,0.000750337240798591,0.00134652758074635,-1.60266447605634
"Q5BJF2","TMEM97",1.12110527379263,19.9748743718593,3.42293032553837,0.000750339855888434,0.00134652758074635,-1.60266772120523
"Q5BJH7","YIF1B",-0.849838351182115,18.5201005025126,-3.41859717777086,0.000761717290901986,0.00136649150361879,-1.61667925745992
"Q5BKU9","OXLD1",-0.944958577490453,19.9326633165829,-3.41483117629738,0.00077173645606392,0.00138399771867886,-1.62884405851033
"Q5BKZ1","ZNF326",-0.770297029703048,21.5409547738693,-3.41473735363669,0.000771987630762982,0.00138399771867886,-1.62914696871096
"Q5D862","FLG2",-0.683228935138438,21.0947236180905,-3.41444702488288,0.000772765360674071,0.00138493281576556,-1.6300842597419
"Q5EBL8","PDZD11",-0.894584764598953,20.0030150753769,-3.41172012301061,0.000780106008503436,0.00139762531079459,-1.63888426828147
"Q5EBM0","CMPK2",-0.72116589209946,20.4201005025126,-3.40856823395597,0.000788671925977448,0.00141250384357736,-1.64904795807861
"Q5F1R6","DNAJC21",0.419327136795339,28.7045226130653,3.40649841346811,0.000794344852695894,0.00142219292004195,-1.65571782233404
"Q5GLZ8","HERC4",-0.645999191756019,26.3125628140704,-3.40555547382757,0.000796941874393698,0.00142637031275959,-1.65875518885728
"Q5H9R7","PPP6R3",-1.10672863204694,19.885175879397,-3.39956961502106,0.000813614023286989,0.00145572833352507,-1.67801917341971
"Q5HYI8","RABL3",-0.426581127500441,24.421608040201,-3.39883982360515,0.000815668830730515,0.00145892205350972,-1.68036575911826
"Q5HYK3","COQ5",-0.508213780561778,22.4814070351759,-3.3947847586745,0.000827174945159542,0.00147901287317382,-1.69339631722047
"Q5HYK7","SH3D19",-0.641705395029373,19.621608040201,-3.39332149653508,0.000831364019403015,0.00148601165385524,-1.69809496436336
"Q5J8M3","EMC4",-1.03471408365332,19.2231155778894,-3.39318093666216,0.000831767460768481,0.00148624146079814,-1.69854621786454
"Q5JPE7","NOMO2;NOMO3",0.603899777732806,22.4914572864322,3.39263126853508,0.000833346900725465,0.00148857175164274,-1.70031071277676
"Q5JPH6","EARS2",-0.451838755304053,26.6507537688442,-3.3910230468913,0.000837984145327611,0.00149636072450013,-1.70547181703422
"Q5JRA6","MIA3",-0.659658516872149,24.4929648241206,-3.39043450760045,0.000839687194148594,0.00149890678730982,-1.70736001184499
"Q5JRX3","PITRM1",-0.550424328147162,20.6150753768844,-3.38535938988541,0.000854507771931061,0.00152485924845916,-1.72363025076459
"Q5JS37","NHLRC3",0.39040210143445,24.6120603015075,3.3848408482974,0.000856035722600716,0.00152708187136327,-1.72529141117388
"Q5JSH3","WDR44",0.671287128712802,22.5092964824121,3.3839883671377,0.00085855321863696,0.00153106769563656,-1.72802186177474
"Q5JTH9","RRP12",-0.814275611234674,20.8826633165829,-3.38206525960888,0.000864257847196956,0.00154073266725814,-1.73417921733842
"Q5JTJ3","COA6",0.50161648817938,22.2331658291457,3.38195758797423,0.000864578284390917,0.00154079590761427,-1.73452386527756
"Q5JTV8","TOR1AIP1",0.818902808648158,19.4874371859296,3.38053548538655,0.000868820972822873,0.00154784678749696,-1.73907497890014
"Q5JTZ9","AARS2",-0.824732269145336,17.7859296482412,-3.37672483300475,0.000880285710855985,0.00156775521692962,-1.75126167993245
"Q5JU69","TOR2A",0.60217215599106,22.8341708542714,3.37646531932485,0.000881071600920277,0.00156863817786498,-1.7520911746088
"Q5JVF3","PCID2",-0.719003839159491,21.4251256281407,-3.37595249563901,0.000882626521590827,0.00157044703863534,-1.75373016760728
"Q5JWF2","GNAS",-0.337866235603069,25.6633165829146,-3.3759386643399,0.000882668494620457,0.00157044703863534,-1.75377436959174
"Q5K4L6","SLC27A3",-0.673105677914808,19.6804020100503,-3.37460189904917,0.000886733905498888,0.00157716125889227,-1.75804563364782
"Q5MIZ7","SMEK2",-0.633158213780632,20.2050251256281,-3.37383869084778,0.000889062832473022,0.0015807835367253,-1.76048357750213
"Q5MNZ6","WDR45B",0.307405536472,29.4266331658291,3.36984230922791,0.000901351323007409,0.00160177307383151,-1.7732413287079
"Q5MNZ9","WIPI1",-0.26795312184305,29.4482412060302,-3.36980711919312,0.000901460230010966,0.00160177307383151,-1.77335360680361
"Q5MY95","ENTPD8",-0.829692867245978,21.3547738693467,-3.36900774038626,0.000903937479738948,0.00160564715931291,-1.77590384036846
"Q5NDL2","EOGT",-0.633451202263153,20.9286432160804,-3.36751883970091,0.000908568489366681,0.00161334312709545,-1.78065239424568
"Q5QJ74","TBCEL",-0.747231763992779,19.0557788944724,-3.36739126225733,0.000908966329113256,0.00161351967876408,-1.78105919006211
"Q5QJE6","DNTTIP2",-0.876722570216256,21.4286432160804,-3.36436828082436,0.000918440968171127,0.00162962180800122,-1.79069429846964
"Q5R372","RABGAP1L",-0.425095978985699,24.8708542713568,-3.36430504398176,0.000918640146252582,0.00162962180800122,-1.7908957698953
"Q5R3I4","TTC38",-0.318539098808056,28.5708542713568,-3.3636894370382,0.000920581241276886,0.00163252960694789,-1.79285690565477
"Q5RI15","COX20",-0.943119822186347,18.9603015075377,-3.363343802414,0.000921672753386601,0.00163392936969225,-1.79395785153493
"Q5RKV6","EXOSC6",0.702950090927402,22.4758793969849,3.35856034266323,0.000936903480655672,0.00166033390070206,-1.80918417180066
"Q5SRE5","NUP188",1.23799757526766,19.7175879396985,3.35847377774379,0.000937181258543125,0.00166033390070206,-1.80945953987229
"Q5SRE7","PHYHD1",-1.13082440897155,18.3361809045226,-3.35700640187514,0.000941901626670175,0.00166815004762713,-1.81412638350144
"Q5SSJ5","HP1BP3",-0.587906647807689,21.005527638191,-3.3542383574982,0.000950866550570176,0.0016834759132066,-1.82292491307861
"Q5ST30","VARS2",0.457708628005665,26.6105527638191,3.35325988883632,0.000954054540475159,0.00168856723415685,-1.826033530329
"Q5SWX8","ODR4",-0.739664578702829,19.8733668341709,-3.35148833259448,0.000959851912828013,0.00169827201984982,-1.83165974245905
"Q5SYE7","NHSL1",-0.930066680137447,18.9597989949749,-3.34844709047143,0.000969881014561639,0.0017154552324942,-1.8413120998305
"Q5T013","HYI",-0.72533845221265,22.4150753768844,-3.34640123916489,0.000976682529914242,0.00172692035292554,-1.84780085743092
"Q5T0D9","TPRG1L",0.487553041018327,21.5668341708543,3.34366513304304,0.000985848388128989,0.001742557121482,-1.85647333023942
"Q5T0F9","CC2D1B",0.361507375227387,24.9206030150754,3.34281079706497,0.000988726781433383,0.00174707376052624,-1.8591799684729
"Q5T0N5","FNBP1L",0.668003637098337,21.2170854271357,3.34236800908091,0.00099022168678381,0.0017491436329435,-1.86058253020812
"Q5T160","RARS2",-0.965164679733292,18.8959798994975,-3.33971544399098,0.000999221299465884,0.00176446426068322,-1.86898123481422
"Q5T1M5","FKBP15",1.21647807637902,19.5040201005025,3.33820805212812,0.00100436950749384,0.00177297614332981,-1.87375136786374
"Q5T2E6","C10orf76",-0.622004445342579,21.4748743718593,-3.33739628184165,0.00100715219069741,0.00177673506915135,-1.87631941221776
"Q5T2W1","PDZK1;PDZK1P1",0.618033946251643,26.0934673366834,3.33739514534879,0.00100715609153854,0.00177673506915135,-1.8763230071339
"Q5T3F8","TMEM63B",-0.76847848050117,19.551256281407,-3.3361582037845,0.0010114100707869,0.00178365761668127,-1.88023500990189
"Q5T440","IBA57",-0.852515659729303,20.3979899497487,-3.33560425227131,0.00101332059850117,0.00178644423739675,-1.88198653929378
"Q5T447","HECTD3",-0.82131743786627,19.6658291457286,-3.33537646803961,0.00101410718132959,0.00178724821689996,-1.88270669067428
"Q5T4S7","UBR4",0.319034148312831,29.0788944723618,3.33376170782787,0.00101969960511205,0.00179651865912051,-1.88781057503145
"Q5T5C0","STXBP5",0.453657304505892,22.6095477386935,3.33352746163535,0.00102051325785338,0.00179736650984144,-1.88855078948548
"Q5T5P2","KIAA1217",0.710426348757252,21.8904522613065,3.33330497418423,0.00102128662719873,0.00179814288286015,-1.88925380339157
"Q5T653","MRPL2",-0.393847241867103,25.8070351758794,-3.33097011907137,0.00102943564004544,0.00181190055524925,-1.8966289253273
"Q5T6J7","IDNK",-0.994402909678787,19.5597989949749,-3.3254916238427,0.00104879505800561,0.00184537418764606,-1.91391572106006
"Q5T6V5","C9orf64",-0.662275207112621,20.772864321608,-3.32498181680851,0.00105061372342533,0.001847972804997,-1.91552306599361
"Q5T8D3","ACBD5",-0.750040412204548,22.5959798994975,-3.32484210280039,0.00105111264659689,0.00184824913175591,-1.91596352473362
"Q5T8P6","RBM26",-0.543402707617759,22.8145728643216,-3.32405347028448,0.00105393302254642,0.00185260593397546,-1.91844943624025
"Q5T9A4","ATAD3B",1.12084259446346,19.5994974874372,3.32318381342344,0.00105705134209277,0.00185748346008957,-1.92119013879022
"Q5TA50","CPTP",-0.474297837947127,21.9060301507538,-3.32157765850908,0.00106283313419943,0.00186703663307873,-1.92625020870865
"Q5TAQ9","DCAF8",-1.26802384320072,19.2701005025126,-3.320482334898,0.00106679293922034,0.00187338402804949,-1.9296996866108
"Q5TBB1","RNASEH2B",0.792887452010458,25.4914572864322,3.31942164736968,0.00107064062851624,0.00187953047999588,-1.9330391146584
"Q5TC12","ATPAF1",-0.750626389169582,19.943216080402,-3.31837863872936,0.0010744367951644,0.00188558252238037,-1.93632195121359
"Q5TCH4","CYP4A22",-0.737623762376277,20.6743718592965,-3.31731406523479,0.00107832438209718,0.00189179102336127,-1.93967170938035
"Q5TCZ1","SH3PXD2A",-0.777894524146358,22.7723618090452,-3.31705573522854,0.00107926972040148,0.00189283534810599,-1.94048441841155
"Q5TDH0","DDI2",1.08945241462915,20.391959798995,3.31656119200518,0.00108108161706895,0.00189539828258489,-1.94204009863152
"Q5TEJ8","THEMIS2",-0.525873913922123,25.0291457286432,-3.31226093908562,0.00109695669609796,0.00192260773283685,-1.95555860477096
"Q5TEU4","NDUFAF5",-0.424813093554459,25.113567839196,-3.31197548757935,0.00109801813611479,0.00192384447892829,-1.95645540916124
"Q5TFE4","NT5DC1",-0.856183067286391,21.3263819095477,-3.31093695765454,0.00110188794700751,0.00192999939406207,-1.9597175792363
"Q5THJ4","VPS13D",-0.590887047888518,21.5733668341709,-3.31032769190283,0.00110416412665189,0.00193335991995038,-1.9616309427767
"Q5TZA2","CROCC",-0.766680137401554,19.9442211055276,-3.30932027106832,0.00110793740113641,0.00193933879182408,-1.96479399672581
"Q5U5X0","LYRM7",-0.405647605576959,22.8824120603015,-3.30909037379345,0.00110880015847283,0.00194022085982608,-1.96551569675823
"Q5U651","RASIP1",-0.887229743382534,20.413567839196,-3.30865041356764,0.00111045298414548,0.00194248440157703,-1.96689670704857
"Q5VIR6","VPS53",0.925752677308513,19.9638190954774,3.30839415289921,0.0011114167518113,0.00194354151909563,-1.96770101894824
"Q5VSL9","STRIP1",-0.863214790866895,20.343216080402,-3.30556593909189,0.00112210522570794,0.00196159811037919,-1.97657407550379
"Q5VST9","OBSCN",-0.468882602546049,22.9522613065327,-3.30379004438271,0.0011288655947443,0.00197277836806155,-1.98214217617948
"Q5VT25","CDC42BPA",-0.321741766013503,25.2979899497487,-3.30314485195251,0.00113133105456802,0.00197644814605792,-1.98416443367471
"Q5VT52","RPRD2",1.08680541523535,19.0708542713568,3.30025417560734,0.00114243882378956,0.00199520888896323,-1.99322047027609
"Q5VT66","43160",-0.393433016771102,21.9874371859296,-3.29995778968099,0.00114358344436194,0.00199656302346303,-1.99414859906998
"Q5VTQ0","TTC39B",-0.765609213982714,20.0130653266332,-3.29577018124847,0.00115987023519475,0.00202434420971531,-2.00725405046167
"Q5VTR2","RNF20",1.4682158011719,18.7180904522613,3.29355909141349,0.00116855665750127,0.00203884667541444,-2.0141678079771
"Q5VU43","PDE4DIP",0.864265508183422,24.8582914572864,3.28955796970327,0.00118442948769859,0.00206587427096332,-2.02666815119359
"Q5VV41","ARHGEF16",-0.853798747221688,20.1221105527638,-3.28751140648698,0.00119262576140196,0.00207949935243482,-2.03305677181288
"Q5VV42","CDKAL1",-0.619125075772939,20.870351758794,-3.28736947049482,0.00119319615343485,0.00207982321135468,-2.03349971164428
"Q5VW32","BROX",-0.838856334613109,20.2175879396985,-3.28492625437966,0.00120305448904723,0.00209633117056989,-2.04112156798565
"Q5VW36","FOCAD",-1.01723580521323,18.2693467336683,-3.28413952396845,0.00120624503269129,0.00210121356049027,-2.04357476908111
"Q5VW38","GPR107",1.37266114366532,18.0829145728643,3.28404297257593,0.00120663713380761,0.00210121964009589,-2.04387580153572
"Q5VWJ9","SNX30",-0.396484138209807,23.7195979899497,-3.28367191658012,0.00120814511904065,0.00210316827387406,-2.04503262335034
"Q5VWN6","FAM208B",-0.57658112750056,21.4977386934673,-3.28299554341558,0.0012108984376301,0.00210728286201029,-2.0471410145245
"Q5VWZ2","LYPLAL1",1.04855526368956,19.7025125628141,3.27975024349298,0.00122419051919509,0.00212972913040149,-2.05725184166801
"Q5VYK3","ECM29",-0.630612244898007,20.0894472361809,-3.2781730478386,0.00123069929606665,0.00214036381274762,-2.06216239809274
"Q5VYS8","ZCCHC6",-0.59506971105284,21.2846733668342,-3.27780550167262,0.0012322207058214,0.00214232069336858,-2.06330643842853
