"GeneName","DrugID"
"NR3C1","C1M9QG"
"NR3C1","CDX2W3"
"NR3C1","C4MJ9W"
"NR3C1","C4NC7P"
"NR3C1","C9TVI8"
"NR3C1","C20KPU"
"NR3C1","C2MPT3"
"NR3C1","CPHU03"
"NR3C1","CSZA04"
"NR3C1","D0D1SG"
"NR3C1","CXB45U"
"NR3C1","COP7X8"
"NR3C1","CL0U4N"
"NR3C1","CB67IZ"
"NR3C1","C12UNI"
"NR3C1","C0WDX3"
"NR3C1","C5NGC7"
"NR3C1","C8S3RZ"
"NR3C1","C49UGC"
"NR3C1","C3CRZ1"
"NR3C1","C0B2ZT"
"NR3C1","C4SJD8"
"NR3C1","CTEV75"
"NR3C1","CXTL09"
"NR3C1","D0CW1P"
"NR3C1","CB2SD9"
"NR3C1","CD8JC6"
"NR3C1","CBS8M2"
"NR3C1","C7EKA2"
"NR3C1","CDH31J"
"NR3C1","C4KM3Y"
"NR3C1","D0D1SG"
"NR3C1","CC4WY6"
"NR3C1","C6WIA2"
"NR3C1","CMV6U7"
"NR3C1","C5YC4W"
"NR3C1","C63MQU"
"NR3C1","C9AT0E"
"NR3C1","CU02DM"
"NR3C1","CC2R3E"
"NR3C1","CU02PM"
"NR3C1","CF97JD"
"NR3C1","C4WER8"
"NR3C1","C68JWV"
"NR3C1","CH2M5E"
"NR3C1","CO10KF"
"NR3C1","CC5L9W"
"NR3C1","CR0DX5"
"NR3C1","C5ITY0"
"NR3C1","C6C2IK"
"NR3C1","C6RGU2"
"NR3C1","C19HXS"
"NR3C1","CF7GX1"
"NR3C1","CMBK68"
"NR3C1","CCK36V"
"NR3C1","C82TUJ"
"NR3C1","CP1SY8"
"NR3C1","CCH3B0"
"NR3C1","CDN4K6"
"NR3C1","CGH2L3"
"NR3C1","CFLQ08"
"NR3C1","CVO1F7"
"NR3C1","C5U8ZE"
"NR3C1","CFX0E8"
"NR3C1","CH87UD"
"NR3C1","CEW79S"
"NR3C1","C28RHM"
"NR3C1","CO2V3L"
"NR3C1","CIY9H5"
"NR3C1","CU3IY5"
"NR3C1","CELN93"
"NR3C1","C36RYU"
"NR3C1","CY7UK6"
"NR3C1","CYI7T4"
"NR3C1","C3E2QI"
"NR3C1","CFK32R"
"NR3C1","CZM7N0"
"NR3C1","CVGS24"
"NR3C1","CI1D2W"
"NR3C1","CKML07"
"NR3C1","CVO06A"
"NR3C1","CW9OS3"
"NR3C1","CR6L7E"
"NR3C1","C5WOB6"
"NR3C1","C0MTX8"
"NR3C1","C7RLW3"
"NR3C1","CCU20Z"
"NR3C1","CR6T8S"
"NR3C1","C75IFZ"
"NR3C1","CWK76M"
"NR3C1","CYG7X4"
"NR3C1","C6LYG7"
"NR3C1","CVZ95N"
"NR3C1","C90OKR"
"NR3C1","C2N0XF"
"NR3C1","C21YKI"
"NR3C1","CA96PR"
"NR3C1","C0N3TD"
"NR3C1","CDGP02"
"NR3C1","C3XF4G"
"NR3C1","C0DS3E"
"NR3C1","COMX74"
"NR3C1","C75CDY"
"NR3C1","C8G0AR"
"NR3C1","C0OR2H"
"NR3C1","COCE32"
"NR3C1","CG7D0N"
"NR3C1","C9C8GH"
"NR3C1","CBH60W"
"NR3C1","C3IE9K"
"NR3C1","CU3K9V"
"NR3C1","CWF0Q4"
"NR3C1","D0EG5G"
"NR3C1","C19TMW"
"NR3C1","D09OKK"
"NR3C1","C5AP6C"
"NR3C1","C9F5OB"
"NR3C1","CB2SF4"
"NR3C1","CR6UY8"
"NR3C1","COD9R1"
"NR3C1","C0PU6X"
"NR3C1","C5Y6QU"
"NR3C1","CH0M6A"
"NR3C1","CW61TA"
"NR3C1","CGE0V4"
"NR3C1","C69DEI"
"NR3C1","CM8F4H"
"NR3C1","C6DVO1"
"NR3C1","CM8NR9"
"NR3C1","C85QXL"
"NR3C1","CN9L1B"
"NR3C1","CK5D1A"
"NR3C1","D0G3SH"
"NR3C1","CAD6L2"
"NR3C1","CKY6J8"
"NR3C1","COQ7S4"
"NR3C1","CMN58Z"
"NR3C1","C9R8QP"
"NR3C1","C2WQ4M"
"NR3C1","D07MON"
"NR3C1","C1TQX9"
"NR3C1","CT8L2W"
"NR3C1","CE41BJ"
"NR3C1","C8IAJ7"
"NR3C1","CZ5R9B"
"NR3C1","CC4P9R"
"NR3C1","C09ZLY"
"NR3C1","CW3Y0H"
"NR3C1","C31RJM"
"NR3C1","C3JD8M"
"NR3C1","CJ0O2X"
"NR3C1","C7EGH2"
"NR3C1","C2X6KY"
"NR3C1","C2P4IY"
"NR3C1","C85XAF"
"NR3C1","CL91CU"
"NR3C1","CXP6K3"
"NR3C1","C9FJW4"
"NR3C1","C52VZQ"
"NR3C1","D07BSQ"
"NR3C1","CS36WU"
"NR3C1","CXWC04"
"NR3C1","CR15XE"
"NR3C1","D0S9KH"
"NR3C1","CV5PQ0"
"NR3C1","CH49LB"
"NR3C1","CQT1C9"
"NR3C1","CBK60G"
"NR3C1","CH8O2M"
"NR3C1","C1DBA2"
"NR3C1","D0HE7C"
"NR3C1","CDO62N"
"NR3C1","CB5C3I"
"NR3C1","CT7X2V"
"NR3C1","C0LO9C"
"NR3C1","CY61KR"
"NR3C1","CX8LZ0"
"NR3C1","CGY0M9"
"NR3C1","CJ3VI8"
"NR3C1","CF2W3R"
"NR3C1","CI91JZ"
"NR3C1","C3IW0D"
"NR3C1","CGX54N"
"NR3C1","C24FUO"
"NR3C1","CTQZ35"
"NR3C1","CU1YV4"
"NR3C1","CS8I2Z"
"NR3C1","CZ90FC"
"NR3C1","C46HMP"
"NR3C1","C2A9JO"
"NR3C1","C47ROU"
"NR3C1","D03BLF"
"NR3C1","C72QDJ"
"NR3C1","CFN03Q"
"NR3C1","CA48OP"
"NR3C1","CT9Y5D"
"NR3C1","CDOZ32"
"NR3C1","CF4UA3"
"NR3C1","CYQ65Z"
"NR3C1","CR1OS9"
"NR3C1","CQF0V6"
"NR3C1","CQX39I"
"NR3C1","C1BYW8"
"NR3C1","CN48HM"
"NR3C1","CFKJ67"
"NR3C1","C2JTF0"
"NR3C1","C2NWO7"
"NR3C1","CM2Z0U"
"NR3C1","CQ62KS"
"NR3C1","C6G7JR"
"NR3C1","CA9ER8"
"NR3C1","C78JKD"
"NR3C1","CFC1Z4"
"NR3C1","CRF4E1"
"NR3C1","D0XS0R"
"NR3C1","CM01BZ"
"NR3C1","C8XPZ4"
"NR3C1","CLCM91"
"NR3C1","CV6G4D"
"NR3C1","CJR34C"
"NR3C1","C1BR3F"
"NR3C1","C2X4VH"
"NR3C1","CO3V0S"
"NR3C1","CUGN98"
"NR3C1","CD7L1N"
"NR3C1","CGY94Z"
"NR3C1","CYSM01"
"NR3C1","CYW34A"
"NR3C1","C5UEY6"
"NR3C1","CR8X7I"
"NR3C1","C0K1EX"
"NR3C1","CJY2X9"
"NR3C1","C9I4JM"
"NR3C1","C3YU5D"
"NR3C1","CVF02B"
"NR3C1","CJ34GW"
"NR3C1","C2LCJ7"
"NR3C1","C1KE6C"
"NR3C1","C21SWI"
"NR3C1","COUM81"
"NR3C1","C5M8HV"
"NR3C1","C8VBQ0"
"NR3C1","CAT25W"
"NR3C1","C25OXZ"
"NR3C1","CCWJ64"
"NR3C1","CU7IE0"
"NR3C1","C5UIJ1"
"NR3C1","C60SMC"
"NR3C1","C7E9XI"
"NR3C1","CZW0C6"
"NR3C1","CEV10S"
"NR3C1","C9KFD4"
"NR3C1","CJH8Y1"
"NR3C1","CO25DV"
"NR3C1","CH92VI"
"NR3C1","CMZH47"
"NR3C1","CBEC38"
"NR3C1","C4BA8W"
"NR3C1","CW3Z2B"
"NR3C1","CT2Y1J"
"NR3C1","C9QO6J"
"NR3C1","CY8SP0"
"NR3C1","CEB82Z"
"NR3C1","C7HAB1"
"NR3C1","C0VB9S"
"NR3C1","C30DAL"
"NR3C1","CYE8V6"
"NR3C1","D08PIQ"
"NR3C1","CA3O5Q"
"NR3C1","D05XVM"
"NR3C1","CPVF94"
"NR3C1","CW0Q8A"
"NR3C1","C4SA6C"
"NR3C1","C9A4ZX"
"NR3C1","C4SC0W"
"NR3C1","C5MR6U"
"NR3C1","CK3U2R"
"NR3C1","CNLR52"
"NR3C1","CAT4C2"
"NR3C1","CV6S0D"
"NR3C1","D01IUS"
"NR3C1","CY2ZJ0"
"NR3C1","C9A4VY"
"NR3C1","C6EG2D"
"NR3C1","CK41RM"
"NR3C1","C65HXP"
"NR3C1","C24YLG"
"NR3C1","CFH3Q8"
"NR3C1","C14OAC"
"NR3C1","CKQ8J3"
"NR3C1","C8EM1C"
"NR3C1","CK10JY"
"NR3C1","C32MBT"
"NR3C1","CQWG60"
"NR3C1","C1O6JU"
"NR3C1","D05ZUX"
"NR3C1","D0V9BD"
"NR3C1","CUYO17"
"NR3C1","C84QJV"
"NR3C1","CB4Y7X"
"NR3C1","C14AIB"
"NR3C1","C86WRQ"
"NR3C1","CMN07E"
"NR3C1","CJ0XR3"
"NR3C1","C4Q0SG"
"NR3C1","CO92KL"
"NR3C1","C92NRU"
"NR3C1","C0US8P"
"NR3C1","CMA7J9"
"NR3C1","CED46P"
"NR3C1","CF69RC"
"NR3C1","C3OQH4"
"NR3C1","CP7CF8"
"NR3C1","CN6CO4"
"NR3C1","CQM89D"
"NR3C1","CR8I9S"
"NR3C1","C2UG0A"
"NR3C1","D0P0HT"
"NR3C1","D05RXI"
"NR3C1","C7YH5D"
"NR3C1","CK10EC"
"NR3C1","C7ZIF9"
"NR3C1","C7CUS0"
"NR3C1","C9SH1C"
"NR3C1","CP6F3O"
"NR3C1","CB0VD7"
"NR3C1","C3G2XJ"
"NR3C1","CV03UT"
"NR3C1","CI4HJ9"
"NR3C1","CPB29I"
"NR3C1","C76QKN"
"NR3C1","CF0PO7"
"NR3C1","CS0M3B"
"NR3C1","CI3S6F"
"NR3C1","CMW3N5"
"NR3C1","CI4EG2"
"NR3C1","C4XRF9"
"NR3C1","CTM0O8"
"NR3C1","C4G2ID"
"NR3C1","CZO79P"
"NR3C1","C7UVE6"
"NR3C1","C87YNC"
"NR3C1","CM5V8H"
"NR3C1","C9IS3X"
"NR3C1","CNRZ84"
"NR3C1","CI5KT6"
"NR3C1","CTI1J8"
"NR3C1","C2D7HP"
"NR3C1","C0FEP8"
"NR3C1","CT31AL"
"NR3C1","C0FEN3"
"NR3C1","C2QV1X"
"NR3C1","CN4J2B"
"NR3C1","CSV1I7"
"NR3C1","CS7KX9"
"NR3C1","C0C6BG"
"NR3C1","C9F2VT"
"NR3C1","CWQI82"
"NR3C1","C5Y2TN"
"NR3C1","CZE7X8"
"NR3C1","CE48CS"
"NR3C1","C8XLO9"
"NR3C1","CL47CF"
"NR3C1","C5HLU8"
"NR3C1","D0W5RL"
"NR3C1","CD58OH"
"NR3C1","CZ37QB"
"NR3C1","CUG2Z9"
"NR3C1","CG13LX"
"NR3C1","C95CAN"
"NR3C1","C94FCP"
"NR3C1","D03SXE"
"NR3C1","CWR1T7"
"NR3C1","CP9FI6"
"NR3C1","C5CDF0"
"NR3C1","CO5GV1"
"NR3C1","D0O5ZG"
"NR3C1","CB3JD0"
"NR3C1","CUSC84"
"NR3C1","CBJ0D6"
"NR3C1","CC0V2T"
"NR3C1","C2R4PK"
"NR3C1","C6RQK1"
"NR3C1","C6ZR3U"
"NR3C1","C84EUP"
"NR3C1","C0MVJ3"
"NR3C1","CHW3X2"
"NR3C1","D0F8XK"
"NR3C1","CKU64T"
"NR3C1","CE48UI"
"NR3C1","C3BU9M"
"NR3C1","C2EIT3"
"NR3C1","C7T5RU"
"NR3C1","C4HDM0"
"NR3C1","CLU6V4"
"NR3C1","C8FQ9B"
"NR3C1","CZ9MR4"
"NR3C1","CU7EJ1"
"NR3C1","C0U5DZ"
"NR3C1","CW8BH4"
"NR3C1","D0Z7YK"
"NR3C1","C47DRS"
"NR3C1","CN8BH3"
"NR3C1","CRN4V2"
"NR3C1","C8S3EQ"
"NR3C1","D06XSB"
"NR3C1","C7IYB1"
"NR3C1","C7EWU8"
"NR3C1","COE4T0"
"NR3C1","CLNU15"
"NR3C1","CS26QV"
"NR3C1","CCF52I"
"NR3C1","C19KGF"
"NR3C1","C06LMN"
"NR3C1","CWT31Y"
"NR3C1","CNOI17"
"NR3C1","CY2JS4"
"NR3C1","CG0J5K"
"NR3C1","D0PR2T"
"NR3C1","CNRP26"
"NR3C1","C8O1QG"
"NR3C1","C0IQ9K"
"NR3C1","C2PB6Z"
"NR3C1","CH8LW2"
"NR3C1","C3IC5B"
"NR3C1","C6R1WN"
"NR3C1","C4GIL8"
"NR3C1","C9UED8"
"NR3C1","CIJ9N6"
"NR3C1","C13ALQ"
"NR3C1","C32VLX"
"NR3C1","C08OBS"
"NR3C1","CE1G9O"
"NR3C1","CJ9BE0"
"NR3C1","CX0NO8"
"NR3C1","CXQ8P3"
"NR3C1","C8PIL1"
"NR3C1","CJP31U"
"NR3C1","CJ1X6I"
"NR3C1","CPQY04"
"NR3C1","CKG49L"
"NR3C1","C6TP2B"
"NR3C1","CKRC57"
"NR3C1","D01ETZ"
"NR3C1","CO97CW"
"NR3C1","CDA24N"
"NR3C1","CRN9I4"
"NR3C1","C7E9BC"
"NR3C1","CBJZ85"
"NR3C1","CR4IK7"
"NR3C1","CI16HS"
"NR3C1","C72MUY"
"NR3C1","CD8JT0"
"NR3C1","C30CHA"
"NR3C1","CJT2G8"
"NR3C1","CUH71V"
"NR3C1","C8ETZ0"
"NR3C1","CE53FQ"
"NR3C1","CPFL57"
"NR3C1","CXW1Q6"
"NR3C1","C27XWS"
"NR3C1","CF08ME"
"NR3C1","CHS18G"
"NR3C1","CNL1U7"
"NR3C1","C7P3UH"
"NR3C1","CG9KZ2"
"NR3C1","C5U3JY"
"NR3C1","C3K1FC"
"NR3C1","C3A9QB"
"NR3C1","D0LC6K"
"NR3C1","CR8N1E"
"NR3C1","C2DIO4"
"NR3C1","CV8XI7"
"NR3C1","CS4P3B"
"NR3C1","CZRS94"
"NR3C1","CCJ4V5"
"NR3C1","CHBG29"
"NR3C1","CWG34O"
"NR3C1","CVAJ29"
"NR3C1","CE60JR"
"NR3C1","CWEJ30"
"NR3C1","CUK42D"
"NR3C1","C7P6OT"
"NR3C1","C9EH7I"
"NR3C1","CDV0H3"
"NR3C1","CS7WY4"
"NR3C1","C9AH5J"
"NR3C1","C63BYE"
"NR3C1","CT6OZ1"
"NR3C1","CO20QH"
"NR3C1","C0XPW9"
"NR3C1","CEX46C"
"NR3C1","CELU49"
"NR3C1","D0Z4EI"
"NR3C1","C1C6SR"
"NR3C1","CT35HI"
"NR3C1","C1R8GY"
"NR3C1","CZ91CN"
"NR3C1","CNB12D"
"NR3C1","C6NR7I"
"NR3C1","CJX89Y"
"NR3C1","CUI57B"
"NR3C1","C1YSC6"
"NR3C1","C7W3YD"
"NR3C1","C60NSG"
"NR3C1","CTMC05"
"NR3C1","CEC4I7"
"NR3C1","CHC51X"
"NR3C1","CRP4A3"
"NR3C1","C6SP3O"
"NR3C1","C3ITG8"
"NR3C1","CAL7M5"
"NR3C1","CVX25Q"
"NR3C1","CY76PU"
"NR3C1","CUX4E7"
"NR3C1","CEO60C"
"NR3C1","C42NIT"
"NR3C1","CIR20D"
"NR3C1","CT52NO"
"NR3C1","C3SC0V"
"NR3C1","C1X7LS"
"NR3C1","CW12GM"
"NR3C1","CJ18XT"
"NR3C1","C1ERA6"
"NR3C1","CD9V7K"
"NR3C1","CB5OZ0"
"NR3C1","CM62UE"
"NR3C1","CL70XN"
"NR3C1","CGX19M"
"NR3C1","CG06BL"
"NR3C1","CZLU45"
"NR3C1","CX6FD1"
"NR3C1","CVA1S3"
"NR3C1","CHR4W7"
"NR3C1","CYCH34"
"NR3C1","CK1PB7"
"NR3C1","C27TZY"
"NR3C1","D0IL7L"
"NR3C1","CKHJ76"
"NR3C1","C1ZVD4"
"NR3C1","CU84AB"
"NR3C1","CH7JS8"
"NR3C1","C72VHF"
"NR3C1","C3K4EU"
"NR3C1","C7O2JW"
"NR3C1","C9MF3P"
"NR3C1","C9BC0L"
"NR3C1","CSM0W3"
"NR3C1","CAF85M"
"NR3C1","C1H0UX"
"NR3C1","CU6D8W"
"NR3C1","C6JNI4"
"NR3C1","C3Q7RI"
"NR3C1","CT62WI"
"NR3C1","CY3WK4"
"NR3C1","C3IN9F"
"NR3C1","C2ZV8C"
"NR3C1","C3DO9S"
"NR3C1","D08KQM"
"NR3C1","C5C3AO"
"NR3C1","CUQC81"
"NR3C1","C93BLG"
"NR3C1","C47IMQ"
"NR3C1","C1MHC0"
"NR3C1","CEH7D2"
"NR3C1","CM4LD6"
"NR3C1","CPL9A6"
"NR3C1","CEJ65O"
"NR3C1","C79VAB"
"NR3C1","CIO2F8"
"NR3C1","C2BXU1"
"NR3C1","CJ1B4P"
"NR3C1","CPD87Y"
"NR3C1","CJK47T"
"NR3C1","CI37JQ"
"NR3C1","C1JTW2"
"NR3C1","CAIF17"
"NR3C1","COF3R4"
"NR3C1","C8BGC1"
"NR3C1","CP2IG4"
"NR3C1","C10AWO"
"NR3C1","C43BVE"
"NR3C1","CW7QX2"
"NR3C1","C9RX7K"
"NR3C1","C4LK8X"
"NR3C1","C6AGI7"
"NR3C1","C74CQT"
"NR3C1","CP7ME8"
"NR3C1","C87YMA"
"NR3C1","CBIA94"
"NR3C1","CJN78I"
"NR3C1","CLM4X2"
"NR3C1","CUE7W0"
"NR3C1","D0OS8C"
"NR3C1","C30HIQ"
"NR3C1","C4N8AV"
"NR3C1","CUM21Y"
"NR3C1","CLA3Y9"
"NR3C1","C9OMW1"
"NR3C1","CQ14RM"
"NR3C1","D09OKK"
"NR3C1","CD07EV"
"NR3C1","CWX3L0"
"NR3C1","CO35TR"
"NR3C1","CJTC89"
"NR3C1","CU45GK"
"NR3C1","D0S9KH"
"NR3C1","D0SZ1G"
"NR3C1","C2BQ0E"
"NR3C1","CL8V1C"
"NR3C1","C8ZX0F"
"NR3C1","CL7JN6"
"NR3C1","CTUE70"
"NR3C1","CNW46Q"
"NR3C1","CP1M6Q"
"NR3C1","C7PKB1"
"NR3C1","CPNJ02"
"NR3C1","CD61HS"
"NR3C1","C82DYI"
"NR3C1","C0RID5"
"NR3C1","CORP09"
"NR3C1","CI0MX2"
"NR3C1","D02QJH"
"NR3C1","C16HAK"
"NR3C1","CVH2R3"
"NR3C1","C1YGH6"
"NR3C1","CK6P9M"
"NR3C1","C9Z6AK"
"NR3C1","C7K9RF"
"NR3C1","CHT52I"
"NR3C1","CL6ZK2"
"NR3C1","C4YXN1"
"NR3C1","C5T7IK"
"NR3C1","COKU96"
"NR3C1","C7NC4B"
"NR3C1","C1M8YG"
"NR3C1","CBM45A"
"NR3C1","CQ06RH"
"NR3C1","D0HE7C"
"NR3C1","C7UP4O"
"NR3C1","CS69AC"
"NR3C1","CZXN64"
"NR3C1","CNT3V9"
"NR3C1","C7YK6N"
"NR3C1","C7XY1N"
"NR3C1","CA95DL"
"NR3C1","C6ZK1Y"
"NR3C1","C0KZW5"
"NR3C1","COYD80"
"NR3C1","CP7S2I"
"NR3C1","CR40IH"
"NR3C1","D0D4HN"
"NR3C1","CYQZ19"
"NR3C1","CH7I6J"
"NR3C1","C8YL6K"
"NR3C1","C1NX3S"
"NR3C1","CRJ9V5"
"NR3C1","C16TGD"
"NR3C1","C9Y6RT"
"NR3C1","CAE10V"
"NR3C1","C7ICM3"
"NR3C1","C81TNW"
"NR3C1","D0KR5B"
"NR3C1","CO2N1W"
"NR3C1","C8JTK6"
"NR3C1","CNX5C4"
"NR3C1","C3TLR1"
"NR3C1","COU49R"
"NR3C1","C2X0TL"
"NR3C1","CNS5V7"
"NR3C1","CSP7E5"
"NR3C1","CB37YF"
"NR3C1","D0O0ZU"
"NR3C1","C0NWE2"
"NR3C1","CQ5D1B"
"NR3C1","C9RU8E"
"NR3C1","D0G2CQ"
"NR3C1","CSV3G4"
"NR3C1","CZ47TU"
"NR3C1","C0BFS4"
"NR3C1","C3LEM6"
"NR3C1","CD3E2J"
"NR3C1","C69GXQ"
"NR3C1","CUR24K"
"NR3C1","CN9C2T"
"NR3C1","C7ZDN6"
"NR3C1","CS2UB8"
"NR3C1","C4YTH3"
"NR3C1","CS8G3K"
"NR3C1","CXR5O7"
"NR3C1","CWKU75"
"NR3C1","C2PSC1"
"NR3C1","CU9LS2"
"NR3C1","C4DFA6"
"NR3C1","C7CPW9"
"NR3C1","C0V1TU"
"NR3C1","C8HY9A"
"NR3C1","CWUE23"
"NR3C1","CN24YZ"
"NR3C1","C1SFW5"
"NR3C1","CG0B9U"
"NR3C1","CN5WV4"
"NR3C1","C2S6PL"
"NR3C1","CZ14BO"
"NR3C1","CME1B7"
"NR3C1","CC9Q5R"
"NR3C1","C3SB4Y"
"NR3C1","CXO0S9"
"NR3C1","CS5XF8"
"NR3C1","CV49FS"
"NR3C1","CB38MW"
"NR3C1","C4EU2J"
"NR3C1","CS5AL9"
"NR3C1","C6HZ3T"
"NR3C1","CR98CI"
"NR3C1","C58WMJ"
"NR3C1","C7F9NW"
"NR3C1","C0GX6P"
"NR3C1","CDL2K7"
"NR3C1","C4P0EU"
"NR3C1","C1GI3D"
"NR3C1","CWR5Z1"
"NR3C1","CNJS10"
"NR3C1","C2CJ6H"
"NR3C1","CL1KR4"
"NR3C1","CV1RX3"
"NR3C1","CBFW65"
"NR3C1","C29MBI"
"NR3C1","C40YBS"
"NR3C1","CGM2R9"
"NR3C1","CE2YJ9"
"NR3C1","CG3HM7"
"NR3C1","CE4Z3U"
"NR3C1","C9QTP1"
"NR3C1","C1G3ES"
"NR3C1","C14DQK"
"NR3C1","CA0SH5"
"NR3C1","C71VIK"
"NR3C1","CD4K6Z"
"NR3C1","CZ5CJ3"
"NR3C1","C1IEC7"
"NR3C1","CI0TN2"
"NR3C1","CJ48YS"
"NR3C1","C83YKB"
"NR3C1","COU07A"
"NR3C1","CW0ED9"
"NR3C1","C3XK0O"
"NR3C1","CJ7TW5"
"NR3C1","CU6NA8"
"NR3C1","C07JFA"
"NR3C1","CR4O5D"
"NR3C1","CLY07O"
"NR3C1","C0C6FH"
"NR3C1","C4K8DR"
"NR3C1","C9NO6K"
"NR3C1","CC49FR"
"NR3C1","CYU73F"
"NR3C1","C0YNS6"
"NR3C1","C62WRI"
"NR3C1","C7H9NC"
"NR3C1","C9HN7W"
"NR3C1","CL91NK"
"NR3C1","CIDC27"
"NR3C1","C9O6RB"
"NR3C1","CI6XF5"
"NR3C1","CQ4Z2C"
"NR3C1","C1K8UF"
"NR3C1","CK20PF"
"NR3C1","CM3Y0X"
"NR3C1","CBD12K"
"NR3C1","C7FC9H"
"NR3C1","CV7JG9"
"NR3C1","CPA19X"
"NR3C1","CR3OW8"
"NR3C1","C97KUE"
"NR3C1","CV4G5E"
"NR3C1","C68ZVD"
"NR3C1","CBEC80"
"NR3C1","C1OCJ7"
"NR3C1","CSH29L"
"NR3C1","CQ01DG"
"NR3C1","C0Q5MF"
"NR3C1","CJKN81"
"NR3C1","C8N0BF"
"NR3C1","C1KZT3"
"NR3C1","C13AIC"
"NR3C1","C39EXP"
"NR3C1","CM3BG2"
"NR3C1","C9LT3P"
"NR3C1","CJ6D4C"
"NR3C1","CT45PM"
"NR3C1","C54IAT"
"NR3C1","CLDC46"
"NR3C1","C41FYD"
"NR3C1","C8BPN6"
"NR3C1","C7Z1HW"
"NR3C1","C4E5JI"
"NR3C1","CT08DF"
"NR3C1","CP5U7Q"
"NR3C1","CTV40U"
"NR3C1","D07EBU"
"NR3C1","D0T5TU"
"NR3C1","CG5UM0"
"NR3C1","CFX2Z6"
"NR3C1","C21XDY"
"NR3C1","C4S5RG"
"NR3C1","C4I7OB"
"NR3C1","CM6LE3"
"NR3C1","CD2AW1"
"NR3C1","CIFK12"
"NR3C1","D06CWH"
"NR3C1","CR4X3Q"
"NR3C1","C3POU0"
"NR3C1","CU4M9T"
"NR3C1","CCN5F6"
"NR3C1","C7JU0O"
"NR3C1","CC15FW"
"NR3C1","COFJ20"
"NR3C1","C8Y4RP"
"NR3C1","CS6J4T"
"NR3C1","CW5V3Q"
"NR3C1","C96SLW"
"NR3C1","C06JMN"
"NR3C1","C6QR5M"
"NR3C1","CNE2Y4"
"NR3C1","C1Z9XI"
"NR3C1","CP91XE"
"NR3C1","CY7M3O"
"NR3C1","CRP45C"
"NR3C1","C7HGB0"
"NR3C1","CK2BN3"
"NR3C1","D00ZGW"
"NR3C1","CLUA26"
"NR3C1","CKMW98"
"NR3C1","C6JF1S"
"NR3C1","C0XUF2"
"NR3C1","CJE8B2"
"NR3C1","COM20D"
"NR3C1","CFK6W8"
"NR3C1","CQ3LD1"
"NR3C1","CGR32I"
"NR3C1","C6KSD0"
"NR3C1","CX9T1H"
"NR3C1","C06RXB"
"NR3C1","COJB29"
"NR3C1","C2U1GQ"
"NR3C1","C6M9CN"
"NR3C1","C0R6PO"
"NR3C1","CYH3V0"
"NR3C1","CJ7E6C"
"NR3C1","C8Y5BF"
"NR3C1","CE9PF6"
"NR3C1","C4ZVS8"
"NR3C1","C54IGW"
"NR3C1","C9UL4O"
"NR3C1","CW1XC2"
"NR3C1","CC0I2P"
"NR3C1","C5Z8HR"
"NR3C1","C31QCR"
"NR3C1","C0NT9D"
"NR3C1","CR7H3O"
"NR3C1","C16YOG"
"NR3C1","C7Z0PN"
"NR3C1","C9U6SZ"
"NR3C1","C5WP1Q"
"NR3C1","C8V3MU"
"NR3C1","C9FK5M"
"NR3C1","CH5CQ7"
"NR3C1","CLA3J0"
"NR3C1","C54HJB"
"NR3C1","CU40ER"
"NR3C1","C4XDQ1"
"NR3C1","CY7IE5"
"NR3C1","CVT75O"
"NR3C1","D0J6UV"
"NR3C1","C9T4HR"
"NR3C1","C6B9CZ"
"NR3C1","CZP75A"
"NR3C1","C42FIO"
"NR3C1","CMC9W0"
"NR3C1","C8A3WG"
"NR3C1","C68YXV"
"NR3C1","C8GSB6"
"NR3C1","C7FXH3"
"NR3C1","CR1L5N"
"NR3C1","CL42XF"
"NR3C1","CK04FJ"
"NR3C1","CUE9V4"
"NR3C1","CKR24J"
"NR3C1","CR5SI0"
"NR3C1","CDCK27"
"NR3C1","CEWP04"
"NR3C1","CDBQ16"
"NR3C1","C5T2QN"
"NR3C1","CW30DO"
"NR3C1","CMJ7F9"
"NR3C1","CKXH14"
"NR3C1","CK58MC"
"NR3C1","C4WC2R"
"NR3C1","CBY2M8"
"NR3C1","C1Q5SV"
"NR3C1","CMK8I6"
"NR3C1","C6SI5L"
"NR3C1","CZLJ82"
"NR3C1","CLE0R8"
"NR3C1","CBA2F6"
"NR3C1","C12XBN"
"NR3C1","CC10WR"
"NR3C1","CB1SU4"
"NR3C1","CJ6Q7K"
"NR3C1","C5YF1S"
"NR3C1","C8WJ2F"
"NR3C1","C6U0FQ"
"NR3C1","C1GY2T"
"NR3C1","CTPU54"
"NR3C1","C7DC1F"
"NR3C1","C8L9PC"
"NR3C1","CTKA86"
"NR3C1","CG1U6P"
"NR3C1","CX6BP9"
"NR3C1","CTA8J3"
"NR3C1","C4UX7Z"
"NR3C1","C1OJK3"
"NR3C1","C8S0HJ"
"NR3C1","CV94WU"
"NR3C1","CLSH89"
"NR3C1","C45NKJ"
"NR3C1","CAR8Y6"
"NR3C1","C76VYN"
"NR3C1","CCK83U"
"NR3C1","CXN4W1"
"NR3C1","C4OH1Y"
"NR3C1","CC4NU9"
"NR3C1","CXC9G3"
"NR3C1","C14JOH"
"NR3C1","CE29WD"
"NR3C1","D0EG5G"
"NR3C1","CEJ25K"
"NR3C1","CGWM75"
"NR3C1","CR0F3Y"
"NR3C1","CC59OU"
"NR3C1","COI0P1"
"NR3C1","CL42KX"
"NR3C1","C5TY0K"
