"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","module","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","NumChildren","NumDescendents","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"413","3.0648824","3.859E-4","0.32627679","0.2","5","5","false","17","MRPS9","62.0","5","0",,,"0","0.7050168","false","0","MRPS9","13914","0.27105263"
"414","3.50851582","8.696E-5","0.2850208","0.33333333","3","6","false","17","MRPS35","55.0","3","0",,,"0","0.6416406","false","0","MRPS35","3828","0.47953216"
"415","3.50851582","8.696E-5","0.2850208","0.33333333","3","6","false","17","MRPS31","55.0","3","0",,,"0","0.6416406","false","0","MRPS31","3828","0.47953216"
"296","3.48499594","2.8204E-4","0.28694438","0.1","5","5","false","14","STX5","32.6","5","0",,,"0","0.64500058","false","0","STX5","8708","0.29906542"
"560","2.74939173","1.3803E-4","0.36371681","0.38947368","20","5","false","6","RANGAP1","98.35","20","0",,,"0","0.7500869","false","0","RANGAP1","8130","0.18976834"
"1337","3.35036496","6.067E-5","0.29847495","0.33333333","6","6","false","1","ADK","39.5","6","0",,,"0","0.66423358","false","0","ADK","2040","0.25708061"
"416","2.9270073","3.6333E-4","0.34164589","0.1","5","5","false","17","MRPS18A","90.6","5","0",,,"0","0.72471324","false","0","MRPS18A","24564","0.24657534"
"561","2.8702352","5.258E-4","0.3484035","0.34615385","13","5","false","6","RANBP6","79.23076923","13","0",,,"0","0.73282354","false","0","RANBP6","22230","0.18981738"
"417","3.35766423","1.852E-4","0.29782609","0.16666667","4","6","false","17","MRPS16","47.75","4","0",,,"0","0.66319082","false","0","MRPS16","5870","0.3423913"
"1338","3.26277372","6.675E-5","0.3064877","0.53030303","12","5","false","2","ADH6","42.25","12","0",,,"0","0.67674661","false","0","ADH6","3490","0.24142857"
"159","3.26277372","9.55E-6","0.3064877","0.66666667","3","6","false","17","MRPL24","68.66666667","3","0",,,"0","0.67674661","false","0","MRPL24","264","0.45474614"
"297","3.3081914","4.9495E-4","0.30227997","0.0","4","5","false","14","SEC23B","34.0","4","0",,,"0","0.67025837","false","0","SEC23B","7666","0.27731092"
"418","3.13949716","2.4684E-4","0.31852235","0.16666667","4","5","false","17","MRPL27","65.0","4","0",,,"0","0.69435755","false","0","MRPL27","11454","0.32089552"
"1339","3.30575831","5.081E-5","0.30250245","0.56060606","12","5","false","2","ADH1C","39.91666667","12","0",,,"0","0.67060596","false","0","ADH1C","2748","0.25104822"
"852","2.93917275","4.941E-4","0.34023179","0.30769231","14","5","false","1","TAT","46.71428571","14","0",,,"0","0.72297532","false","0","TAT","15718","0.14924692"
"419","3.50851582","8.696E-5","0.2850208","0.33333333","3","6","false","17","MRPL21","55.0","3","0",,,"0","0.6416406","false","0","MRPL21","3828","0.47953216"
"1340","3.10056772","0.00144866","0.32252158","0.27619048","36","5","false","2","UGT2B10","25.41666667","36","0",,,"0","0.6999189","false","0","UGT2B10","37360","0.14777132"
"853","3.39497161","1.5743E-4","0.29455327","0.16666667","4","6","false","1","SPG21","24.75","4","0",,,"0","0.6578612","false","0","SPG21","2854","0.28197674"
"160","3.26277372","9.55E-6","0.3064877","0.66666667","3","6","false","17","MRPL22","68.66666667","3","0",,,"0","0.67674661","false","0","MRPL22","264","0.45474614"
"854","2.60421736","0.00138939","0.38399253","0.35947712","18","5","false","4","SKP1","82.5","18","0",,,"0","0.77082609","false","0","SKP1","40858","0.1460177"
"855","3.76885645","6.33E-6","0.26533247","0.0","2","6","false","1","SELENBP1","21.5","2","0",,,"0","0.60444908","false","0","SELENBP1","122","0.5125"
"161","3.68856448","0.0","0.27110818","1.0","2","6","false","17","MRPL20","59.5","2","0",,,"0","0.61591936","false","0","MRPL20","0","0.78289474"
"563","2.95863747","1.786E-5","0.33799342","0.55555556","10","5","false","4","NAP1L1","92.9","10","0",,,"0","0.72019465","false","0","NAP1L1","1476","0.2457672"
"299","3.57907543","1.684E-5","0.27940177","0.0","2","6","false","14","MYO18A","31.5","2","0",,,"0","0.63156065","false","0","MYO18A","140","0.50833333"
"1341","3.14922952","0.00272071","0.31753799","0.14492754","24","5","false","1","AKR1B10","20.58333333","24","0",,,"0","0.69296721","false","0","AKR1B10","65490","0.0943287"
"857","3.10705596","2.0323E-4","0.32184808","0.23809524","7","6","false","1","PCYT1A","35.14285714","7","0",,,"0","0.69899201","false","0","PCYT1A","4680","0.19693301"
"300","3.64233577","2.681E-5","0.2745491","0.0","2","6","false","14","MGAT1","35.5","2","0",,,"0","0.62252346","false","0","MGAT1","1214","0.60526316"
"858","3.06082725","4.4266E-4","0.32670906","0.25","9","6","false","1","MTHFD1","39.22222222","9","0",,,"0","0.70559611","false","0","MTHFD1","11472","0.17180617"
"1342","2.61800487","0.0021859","0.38197026","0.18051948","56","5","false","6","XPO5","43.64285714","56","0",,,"0","0.76885645","false","0","XPO5","68358","0.08537182"
"301","3.66261152","0.0","0.27302923","0.0","1","6","false","14","KDELR1","50.0","1","0",,,"0","0.61962693","false","0","KDELR1","0","0.0"
"302","3.56690998","8.46E-5","0.28035471","0.33333333","3","5","false","14","GOSR2","37.33333333","3","0",,,"0","0.63329857","false","0","GOSR2","3218","0.44578313"
"162","3.68856448","0.0","0.27110818","1.0","2","6","false","17","MRPL19","59.5","2","0",,,"0","0.61591936","false","0","MRPL19","0","0.78289474"
"303","3.59691809","7.706E-5","0.27801578","0.0","3","6","false","14","GOSR1","35.33333333","3","0",,,"0","0.6290117","false","0","GOSR1","3192","0.44017094"
"1343","3.20113544","1.4E-7","0.31238916","0.66666667","3","5","false","6","UPF2","117.0","3","0",,,"0","0.68555208","false","0","UPF2","10","0.49576271"
"423","3.80697486","1.2927E-4","0.26267576","0.0","3","6","false","20","RAB3GAP1","12.66666667","3","0",,,"0","0.59900359","false","0","RAB3GAP1","1152","0.33333333"
"1344","2.75912409","9.608E-5","0.36243386","0.63043478","24","5","false","5","UPF1","135.75","24","0",,,"0","0.74869656","false","0","UPF1","8124","0.25469043"
"565","2.75182482","1.0252E-4","0.36339523","0.38461538","14","5","false","6","IPO7","97.14285714","14","0",,,"0","0.74973931","false","0","IPO7","5656","0.20029455"
"163","3.68856448","0.0","0.27110818","1.0","2","6","false","17","MRPL16","59.5","2","0",,,"0","0.61591936","false","0","MRPL16","0","0.78289474"
"859","3.26115166","2.7375E-4","0.30664014","0.57142857","14","6","false","2","FMO3","43.92857143","14","0",,,"0","0.67697833","false","0","FMO3","6830","0.24097331"
"1346","2.90348743","4.455E-5","0.34441341","0.3956044","14","5","false","4","TMPO","97.07142857","14","0",,,"0","0.72807322","false","0","TMPO","4136","0.22315271"
"1347","2.675588","0.00125921","0.37374962","0.425","16","5","false","5","THRAP3","111.8125","16","0",,,"0","0.76063029","false","0","THRAP3","62546","0.2204142"
"860","3.28953771","2.903E-5","0.30399408","0.6","6","6","false","1","DMGDH","39.0","6","0",,,"0","0.67292318","false","0","DMGDH","1156","0.26174497"
"1348","2.79399838","5.36E-5","0.35791001","0.72727273","23","5","false","5","STAU1","134.65217391","23","0",,,"0","0.74371452","false","0","STAU1","4180","0.26350719"
"566","2.80373074","0.00109964","0.35666763","0.60606061","22","5","false","4","HAT1","68.72727273","22","0",,,"0","0.74232418","false","0","HAT1","27364","0.16822638"
"861","2.87429035","6.4067E-4","0.34791196","0.22222222","9","5","false","1","CBSL","46.33333333","9","0",,,"0","0.73224424","false","0","CBSL","20738","0.15319306"
"862","3.6107056","0.0","0.27695418","1.0","3","6","false","1","BHMT2","29.33333333","3","0",,,"0","0.62704206","false","0","BHMT2","0","0.52380952"
"1351","3.20762368","0.0","0.31175727","1.0","3","5","false","5","SRP9","159.0","3","0",,,"0","0.68462519","false","0","SRP9","0","0.68534483"
"1352","2.74128143","7.492E-5","0.3647929","0.66896552","30","5","false","5","RBMX","124.46666667","30","0",,,"0","0.75124551","false","0","RBMX","6732","0.2344005"
"567","3.26196269","1.4937E-4","0.3065639","0.0","3","6","false","17","DARS2","56.0","3","0",,,"0","0.67686247","false","0","DARS2","3890","0.34591195"
"1353","2.62530414","0.00224138","0.38090825","0.39717742","32","5","false","5","RBM8A","113.15625","32","0",,,"0","0.76781369","false","0","RBM8A","100182","0.18489583"
"1355","2.43552311","0.00439802","0.41058941","0.28866161","107","5","false","5","NONO","64.48598131","107","0",,,"0","0.79492527","false","0","NONO","183946","0.09784011"
"568","3.06812652","3.7146E-4","0.3259318","0.5","5","5","false","5","RBM22","107.4","5","0",,,"0","0.70455335","false","0","RBM22","7426","0.36587031"
"226","3.46472019","1.3277E-4","0.2886236","0.33333333","3","6","false","17","RPMS17","49.0","3","0",,,"0","0.64789712","false","0","RPMS17","2948","0.48184818"
"1359","2.45904298","0.0050677","0.40666227","0.23334376","139","5","false","5","ILF3","53.95683453","139","0",,,"0","0.79156529","false","0","ILF3","217598","0.08688701"
"569","2.91240876","6.3208E-4","0.3433584","0.39285714","8","5","false","4","DCAF11","53.5","8","0",,,"0","0.72679875","false","0","DCAF11","14772","0.19695572"
"227","3.06812652","2.4336E-4","0.3259318","0.16666667","4","5","false","17","MRPL48","73.5","4","0",,,"0","0.70455335","false","0","MRPL48","9394","0.31465517"
"570","4.03000811","0.0","0.24813846","0.0","1","6","false","1","CRYM","20.0","1","0",,,"0","0.5671417","false","0","CRYM","0","0.0"
"430","3.04703974","1.1365E-4","0.32818738","0.6","5","5","false","4","DYNC1I2","51.8","5","0",,,"0","0.70756575","false","0","DYNC1I2","3170","0.25170732"
"1362","2.48418491","0.01099915","0.40254652","0.09859155","72","5","false","6","HSPA1A","29.58333333","72","0",,,"0","0.78797358","false","0","HSPA1A","252664","0.04780205"
"863","3.78426602","0.0","0.26425204","1.0","2","6","false","1","BCKDK","28.5","2","0",,,"0","0.60224771","false","0","BCKDK","0","0.61956522"
"304","3.98621249","0.0","0.2508647","0.0","1","6","false","1","PDPR","24.0","1","0",,,"0","0.57339822","false","0","PDPR","0","0.0"
"572","2.81589619","3.1718E-4","0.35512673","0.25641026","13","5","false","4","SYMPK","80.15384615","13","0",,,"0","0.74058626","false","0","SYMPK","12346","0.18640429"
"573","2.67802109","4.2923E-4","0.37341005","0.64935065","22","4","false","5","SRSF5","130.09090909","22","0",,,"0","0.7602827","false","0","SRSF5","27900","0.24353081"
"1367","2.85806975","6.966E-5","0.34988649","0.46666667","6","5","false","5","G3BP2","120.0","6","0",,,"0","0.73456146","false","0","G3BP2","5778","0.30260943"
"574","2.77453366","3.314E-5","0.36042093","0.57575758","12","5","false","5","SRSF4","134.5","12","0",,,"0","0.74649519","false","0","SRSF4","3634","0.30778032"
"1368","2.46715328","0.00128561","0.40532544","0.46551724","29","4","false","5","G3BP1","120.44827586","29","0",,,"0","0.79040667","false","0","G3BP1","92332","0.17380704"
"864","3.07218167","3.7565E-4","0.32550158","0.35714286","8","5","false","4","FOXK1","49.375","8","0",,,"0","0.70397405","false","0","FOXK1","10170","0.23392857"
"305","2.85320357","1.8781E-4","0.35048323","0.1","5","5","false","6","VARS","91.4","5","0",,,"0","0.73525663","false","0","VARS","12370","0.2694362"
"1371","2.43471208","0.01049859","0.41072618","0.17025188","148","5","false","5","DDX17","47.61486486","148","0",,,"0","0.79504113","false","0","DDX17","369292","0.07439823"
"575","2.81995134","3.334E-5","0.35461605","0.55882353","17","5","false","5","SF3B5","137.52941176","17","0",,,"0","0.74000695","false","0","SF3B5","4460","0.28892734"
"1372","3.59691809","7.706E-5","0.27801578","0.0","3","6","false","14","COG3","35.33333333","3","0",,,"0","0.6290117","false","0","COG3","3192","0.44017094"
"576","2.83860503","6.208E-5","0.35228571","0.53809524","21","5","false","5","RNPS1","129.38095238","21","0",,,"0","0.73734214","false","0","RNPS1","5122","0.26084869"
"865","2.918897","1.4092E-4","0.34259517","0.21794872","13","5","false","4","BCCIP","72.07692308","13","0",,,"0","0.72587186","false","0","BCCIP","5680","0.17083866"
"1374","3.6431468","0.0","0.27448798","1.0","3","6","false","1","ALDH1L1","38.33333333","3","0",,,"0","0.6224076","false","0","ALDH1L1","0","0.45098039"
"306","3.00892133","2.402E-5","0.33234501","0.46666667","6","5","false","4","SUB1","99.16666667","6","0",,,"0","0.71301124","false","0","SUB1","1410","0.29513889"
"1375","2.39172749","0.01902244","0.41810783","0.13913043","116","4","false","5","AGO2","47.38793103","116","0",,,"0","0.80118179","false","0","AGO2","471192","0.06850392"
"577","3.10300081","9.0867E-4","0.32226869","0.19047619","7","5","false","4","PPP4R2","51.28571429","7","0",,,"0","0.69957131","false","0","PPP4R2","15874","0.21102549"
"1377","4.00162206","0.0","0.24989866","0.0","1","7","false","1","ACY3","37.0","1","0",,,"0","0.57119685","false","0","ACY3","0","0.0"
"1378","2.96269262","0.00251938","0.3375308","0.01282051","13","5","false","1","FHIT","21.30769231","13","0",,,"0","0.71961534","false","0","FHIT","49886","0.09516995"
"579","2.84509327","4.198E-5","0.35148233","0.73593074","22","5","false","5","NUDT21","131.40909091","22","0",,,"0","0.73641525","false","0","NUDT21","3036","0.28199376"
"867","3.33333333","1.0443E-4","0.3","0.0","4","6","false","7","TRIM3","22.25","4","0",,,"0","0.66666667","false","0","TRIM3","1702","0.25914634"
"1379","3.28304947","4.478E-5","0.30459486","0.4","6","6","false","1","ACY1","33.33333333","6","0",,,"0","0.67385008","false","0","ACY1","1114","0.2578125"
"580","2.76723439","5.251E-5","0.36137163","0.60923077","26","5","false","5","MAGOH","136.5","26","0",,,"0","0.74753794","false","0","MAGOH","5952","0.26402321"
"1380","2.33171127","0.01871533","0.42886957","0.15847533","143","4","false","6","XPO1","50.02797203","143","0",,,"0","0.80975553","false","0","XPO1","532728","0.06878541"
"1381","2.56690998","0.00389413","0.38957346","0.23672316","60","5","false","4","WDR5","48.86666667","60","0",,,"0","0.77615572","false","0","WDR5","101072","0.0841954"
"1382","2.84184915","3.1092E-4","0.35188356","0.37777778","10","5","false","7","WASL","65.5","10","0",,,"0","0.73687869","false","0","WASL","14432","0.17374005"
"1383","2.96350365","1.5597E-4","0.33743842","0.32142857","8","5","false","7","WAS","54.0","8","0",,,"0","0.71949948","false","0","WAS","5686","0.18926056"
"581","2.8702352","1.9137E-4","0.3484035","0.33333333","7","5","false","5","CSTF3","107.28571429","7","0",,,"0","0.73282354","false","0","CSTF3","9848","0.27650957"
"1384","2.94971614","0.00238095","0.33901567","0.15789474","20","5","false","7","UTRN","21.25","20","0",,,"0","0.72146912","false","0","UTRN","50408","0.08508065"
"582","3.03892944","1.1204E-4","0.32906325","0.16666667","4","5","false","5","CSTF2T","89.25","4","0",,,"0","0.70872437","false","0","CSTF2T","3054","0.32039711"
"433","3.23033252","1.079E-5","0.30956565","0.33333333","3","5","false","7","DSC2","43.33333333","3","0",,,"0","0.68138107","false","0","DSC2","444","0.41346154"
"869","2.8783455","4.1779E-4","0.34742181","0.55128205","13","5","false","4","NELFB","80.76923077","13","0",,,"0","0.73166493","false","0","NELFB","9714","0.19874953"
"1385","2.82887267","3.234E-5","0.35349771","0.40659341","14","5","false","4","UBA2","94.21428571","14","0",,,"0","0.73873248","false","0","UBA2","2492","0.21758496"
"583","2.92781833","6.77E-6","0.34155125","0.76923077","13","5","false","5","CSTF2","140.0","13","0",,,"0","0.72459738","false","0","CSTF2","670","0.34825871"
"1386","2.72749392","0.00233156","0.36663693","0.2402439","41","5","false","4","TRRAP","48.90243902","41","0",,,"0","0.75321515","false","0","TRRAP","62864","0.10586741"
"584","3.08353609","0.00116835","0.324303","0.3","5","5","false","5","CSTF1","102.6","5","0",,,"0","0.70235199","false","0","CSTF1","14150","0.31411043"
"103","3.47688564","0.0","0.28761372","1.0","2","6","false","5","ZCCHC8","95.5","2","0",,,"0","0.64615919","false","0","ZCCHC8","0","0.71268657"
"434","3.42741281","0.0","0.29176526","1.0","2","5","false","4","DRG2","60.5","2","0",,,"0","0.65322674","false","0","DRG2","0","0.72891566"
"1387","2.70478508","4.973E-5","0.36971514","0.71034483","30","5","false","5","TRA2B","133.8","30","0",,,"0","0.75645927","false","0","TRA2B","7080","0.24823748"
"1388","2.81751825","1.409E-5","0.35492228","0.80797101","24","5","false","5","TAF15","140.58333333","24","0",,,"0","0.74035454","false","0","TAF15","1984","0.27893519"
"1389","2.48905109","0.00751417","0.40175953","0.18589026","95","4","false","4","SUPT16H","46.56842105","95","0",,,"0","0.78727842","false","0","SUPT16H","231772","0.07544144"
"1390","2.58475264","1.0209E-4","0.38688422","0.60037879","33","5","false","5","SSB","128.78787879","33","0",,,"0","0.77360677","false","0","SSB","11804","0.21608704"
"1391","2.59205191","3.3089E-4","0.38579474","0.61497326","34","5","false","5","SRSF3","125.08823529","34","0",,,"0","0.77256401","false","0","SRSF3","24806","0.20709973"
"1392","2.55636659","2.4575E-4","0.3911802","0.48506401","38","5","false","5","SNRPE","121.36842105","38","0",,,"0","0.77766192","false","0","SNRPE","25596","0.19702666"
"1393","2.61476075","1.9848E-4","0.38244417","0.50213371","38","5","false","5","SNRPD3","123.26315789","38","0",,,"0","0.76931989","false","0","SNRPD3","22144","0.2054386"
"435","4.07948094","0.0","0.24512922","0.0","1","7","false","1","GDA","15.0","1","0",,,"0","0.56007415","false","0","GDA","0","0.0"
"1394","2.63260341","2.672E-4","0.37985213","0.51410256","40","5","false","5","SNRPD2","123.825","40","0",,,"0","0.76677094","false","0","SNRPD2","24884","0.20741206"
"313","3.06326034","1.2E-6","0.32644956","0.87878788","12","5","false","4","MCMBP","68.08333333","12","0",,,"0","0.70524852","false","0","MCMBP","86","0.25309789"
"436","3.30575831","3.557E-5","0.30250245","0.0","2","6","false","1","ENTPD8","51.0","2","0",,,"0","0.67060596","false","0","ENTPD8","974","0.50505051"
"1395","2.64557989","2.0911E-4","0.37798896","0.50213371","38","5","false","5","SNRPD1","126.05263158","38","0",,,"0","0.76491716","false","0","SNRPD1","23112","0.20973816"
"1396","2.74939173","4.967E-5","0.36371681","0.6798419","23","5","false","5","SNRPA1","137.65217391","23","0",,,"0","0.7500869","false","0","SNRPA1","6268","0.26219462"
"437","3.17518248","2.4697E-4","0.31494253","0.71428571","8","5","false","4","DTYMK","54.25","8","0",,,"0","0.68925965","false","0","DTYMK","5072","0.30407303"
"872","2.53203569","0.00771647","0.39493914","0.25185185","55","5","false","4","SIN3A","52.10909091","55","0",,,"0","0.78113776","false","0","SIN3A","202628","0.08904429"
"1397","2.51987024","0.00280757","0.39684583","0.52204836","38","5","false","5","SNRNP70","120.81578947","38","0",,,"0","0.78287568","false","0","SNRNP70","133340","0.18932519"
"1398","2.80048662","1.0064E-4","0.3570808","0.60233918","19","5","false","4","SMARCE1","84.26315789","19","0",,,"0","0.74278763","false","0","SMARCE1","5424","0.19780084"
"873","2.64071371","0.00212708","0.3786855","0.28181818","45","5","false","4","RBBP5","46.71111111","45","0",,,"0","0.76561233","false","0","RBBP5","58038","0.09370817"
"1399","2.837794","5.1222E-4","0.3523864","0.49090909","11","5","false","4","SMARCD2","72.54545455","11","0",,,"0","0.737458","false","0","SMARCD2","17442","0.19501466"
"585","2.79562044","4.438E-5","0.35770235","0.69846154","26","5","false","5","CPSF6","132.23076923","26","0",,,"0","0.74348279","false","0","CPSF6","4024","0.2597854"
"1400","2.76561233","8.462E-5","0.36158358","0.6","20","5","false","4","SMARCC2","82.1","20","0",,,"0","0.74776967","false","0","SMARCC2","5188","0.18244444"
"1401","2.61232766","0.00266354","0.38280037","0.30762411","48","4","false","4","SMARCB1","55.5","48","0",,,"0","0.76966748","false","0","SMARCB1","75004","0.10389357"
"1402","2.5377129","0.00238966","0.39405561","0.24841915","82","4","false","4","SMARCA5","50.15853659","82","0",,,"0","0.78032673","false","0","SMARCA5","96492","0.08766843"
"438","2.96593674","2.487E-5","0.33716161","0.69090909","11","5","false","4","DPY30","69.54545455","11","0",,,"0","0.71915189","false","0","DPY30","1014","0.21267723"
"874","2.54014599","0.00331386","0.39367816","0.28979592","50","4","false","4","KDM1A","55.74","50","0",,,"0","0.77997914","false","0","KDM1A","99390","0.09737762"
"1403","2.89943228","1.618E-5","0.3448951","0.69117647","17","5","false","5","SF3B6","138.88235294","17","0",,,"0","0.72865253","false","0","SF3B6","2868","0.31421347"
"586","3.0","1.369E-5","0.33333333","0.38888889","9","5","false","6","CPSF3","100.33333333","9","0",,,"0","0.71428571","false","0","CPSF3","1174","0.26128472"
"1404","2.76399027","3.115E-5","0.36179577","0.58823529","18","5","false","4","SAE1","98.05555556","18","0",,,"0","0.74800139","false","0","SAE1","2410","0.20730561"
"1405","2.486618","0.00161703","0.40215264","0.39756368","43","4","false","4","RUVBL2","102.72093023","43","0",,,"0","0.787626","false","0","RUVBL2","77854","0.15420071"
"875","2.65774534","0.00315791","0.37625877","0.26025641","40","5","false","4","H1F0","50.325","40","0",,,"0","0.76317924","false","0","H1F0","83174","0.10490605"
"228","3.18085969","5.92E-5","0.31438042","0.33333333","3","5","false","17","MRPS34","91.33333333","3","0",,,"0","0.68844862","false","0","MRPS34","6134","0.40990991"
"1406","2.55555556","0.00528419","0.39130435","0.22173038","71","5","false","4","RFC4","43.05633803","71","0",,,"0","0.77777778","false","0","RFC4","141004","0.07656258"
"1407","2.69018654","8.823E-5","0.37172144","0.7358871","32","5","false","5","RBM14","132.125","32","0",,,"0","0.75854478","false","0","RBM14","9876","0.23468028"
"1408","2.40389294","0.00700207","0.4159919","0.2029304","105","4","false","4","RBBP7","54.55238095","105","0",,,"0","0.79944387","false","0","RBBP7","244404","0.07987171"
"587","3.04785077","2.603E-5","0.32810005","0.30555556","9","5","false","6","CPSF2","79.22222222","9","0",,,"0","0.70744989","false","0","CPSF2","1638","0.25159236"
"1409","2.44687753","0.00342165","0.40868412","0.24049248","86","4","false","4","RBBP4","59.1627907","86","0",,,"0","0.79330321","false","0","RBBP4","149574","0.08950498"
"1410","2.81103001","0.00132369","0.35574149","0.31818182","12","5","false","5","PWP1","88.83333333","12","0",,,"0","0.74128143","false","0","PWP1","29758","0.20882353"
"877","3.5214923","5.179E-5","0.28397052","0.0","2","6","false","17","WBP2","38.0","2","0",,,"0","0.63978681","false","0","WBP2","964","0.5"
"1411","2.59124088","4.3991E-4","0.38591549","0.43846154","40","5","false","5","PRPF19","116.575","40","0",,,"0","0.77267987","false","0","PRPF19","37316","0.18893841"
"878","3.0486618","3.068E-5","0.32801277","0.28571429","7","5","false","4","UBAP2L","79.57142857","7","0",,,"0","0.70733403","false","0","UBAP2L","1456","0.27152642"
"1412","2.46877534","0.0115104","0.40505913","0.13083645","90","4","false","5","PRMT5","43.45555556","90","0",,,"0","0.79017495","false","0","PRMT5","298042","0.06936457"
"1413","2.49797242","0.00912499","0.40032468","0.1401631","109","5","false","5","POLR2E","45.20183486","109","0",,,"0","0.78600394","false","0","POLR2E","262568","0.07395006"
"879","3.25304136","1.8704E-4","0.30740464","0.2","5","5","false","7","SYNPO","29.2","5","0",,,"0","0.67813695","false","0","SYNPO","2420","0.24"
"1414","2.46472019","0.00788438","0.40572557","0.2125855","86","4","false","4","PCNA","46.48837209","86","0",,,"0","0.79075426","false","0","PCNA","237804","0.07432558"
"588","2.86780211","1.9871E-4","0.3486991","0.40952381","15","5","false","5","CPSF1","123.4","15","0",,,"0","0.73317113","false","0","CPSF1","12778","0.28367816"
"1415","2.64882401","1.3801E-4","0.37752603","0.39766082","19","5","false","4","NUP37","95.36842105","19","0",,,"0","0.76445371","false","0","NUP37","10340","0.17402997"
"104","3.47364152","0.0","0.28788233","1.0","2","6","false","5","PRPF18","100.0","2","0",,,"0","0.64662264","false","0","PRPF18","0","0.68965517"
"1416","2.64071371","1.1167E-4","0.3786855","0.47368421","20","5","false","6","NUP107","93.25","20","0",,,"0","0.76561233","false","0","NUP107","8358","0.16923775"
"1417","2.48012976","0.00540796","0.40320471","0.19406042","63","4","false","6","LMNB1","53.79365079","63","0",,,"0","0.78855289","false","0","LMNB1","149130","0.08148148"
"881","3.11678832","4.912E-5","0.32084309","0.4","5","5","false","6","PSMG1","52.6","5","0",,,"0","0.69760167","false","0","PSMG1","1066","0.27978723"
"1418","2.45660989","0.00766642","0.40706504","0.15865385","65","4","false","6","LMNA","48.44615385","65","0",,,"0","0.79191287","false","0","LMNA","201978","0.07302471"
"442","3.52311436","3.7582E-4","0.28383978","0.4","5","6","false","7","VPS45","31.0","5","0",,,"0","0.63955509","false","0","VPS45","7400","0.26956522"
"882","2.67964315","3.6537E-4","0.37318402","0.46825397","36","5","false","5","PRPF8","117.97222222","36","0",,,"0","0.76005098","false","0","PRPF8","27130","0.20552652"
"1419","2.45660989","0.01219346","0.40706504","0.19690616","147","5","false","5","KHDRBS1","47.51020408","147","0",,,"0","0.79191287","false","0","KHDRBS1","366050","0.07502337"
"590","2.80291971","3.3236E-4","0.35677083","0.28333333","16","5","false","6","IPO4","76.1875","16","0",,,"0","0.74244004","false","0","IPO4","13090","0.17315341"
"1420","3.07623682","5.05E-6","0.3250725","0.66666667","7","5","false","4","KDM3B","68.42857143","7","0",,,"0","0.70339474","false","0","KDM3B","320","0.26625903"
"883","3.34712084","7.44E-6","0.29876424","0.33333333","3","5","false","7","PDLIM7","31.33333333","3","0",,,"0","0.66469702","false","0","PDLIM7","252","0.37804878"
"1421","2.43633414","0.00643245","0.41045273","0.21778006","140","5","false","5","ILF2","53.62857143","140","0",,,"0","0.79480941","false","0","ILF2","244700","0.08327418"
"1422","2.50202758","0.00178273","0.39967585","0.58028793","43","5","false","5","HNRNPR","124.76744186","43","0",,,"0","0.78542463","false","0","HNRNPR","141648","0.18538996"
"591","3.27331711","7.495E-5","0.3055005","0.16666667","4","5","false","1","GOLT1B","28.0","4","0",,,"0","0.67524041","false","0","GOLT1B","1274","0.26190476"
"168","4.34144363","0.0","0.23033813","0.0","1","7","false","23","METTL7B","4.0","1","0",,,"0","0.52265091","false","0","METTL7B","0","0.0"
"1423","2.56042174","1.2718E-4","0.39056066","0.64634146","41","5","false","5","HNRNPM","129.2195122","41","0",,,"0","0.77708261","false","0","HNRNPM","14698","0.20609173"
"592","3.50851582","2.55E-6","0.2850208","0.0","2","6","false","1","GLYAT","32.0","2","0",,,"0","0.6416406","false","0","GLYAT","52","0.53448276"
"1424","2.55231144","2.7946E-4","0.39180172","0.56097561","42","5","false","5","HNRNPH1","124.5952381","42","0",,,"0","0.77824122","false","0","HNRNPH1","25122","0.19652246"
"1425","2.2757502","0.01910064","0.43941554","0.14264938","223","4","false","5","HNRNPC","44.67264574","223","0",,,"0","0.81774997","false","0","HNRNPC","766226","0.06127935"
"884","2.75750203","3.2575E-4","0.36264706","0.34545455","11","5","false","6","HSPA14","75.90909091","11","0",,,"0","0.74892828","false","0","HSPA14","11660","0.17797695"
"1426","2.61638281","5.521E-5","0.38220707","0.71014493","24","5","false","5","HNRNPAB","138.16666667","24","0",,,"0","0.76908817","false","0","HNRNPAB","5842","0.24282367"
"593","3.23033252","2.016E-5","0.30956565","0.6","6","6","false","1","GCSH","50.0","6","0",,,"0","0.68138107","false","0","GCSH","1210","0.28248588"
"1427","2.41200324","0.00621068","0.41459314","0.21960784","85","4","false","4","HDAC2","55.37647059","85","0",,,"0","0.79828525","false","0","HDAC2","208344","0.07987437"
"1428","2.26682887","0.02087327","0.4411449","0.18004435","165","4","false","4","HDAC1","55.51515152","165","0",,,"0","0.81902445","false","0","HDAC1","686066","0.07053252"
"1429","2.82400649","0.00308851","0.35410684","0.12105263","20","5","false","7","GSN","26.0","20","0",,,"0","0.73942764","false","0","GSN","62434","0.08355049"
"446","3.49797242","1.8396E-4","0.2858799","0.2","5","5","false","14","NSF","31.4","5","0",,,"0","0.6431468","false","0","NSF","6420","0.32291667"
