name1	name2	TFCs
BUB3	PCNA	13.3916349809339
BUB3	PKM	15.3578530030867
BUB3	RAD21	22.2607601896779
BUB3	RBBP4	12.3440387918722
BUB3	RBBP7	15.0518590942869
BUB3	RFC3	11.463125975395
BUB3	RFC4	11.2872295850603
BUB3	RFC5	11.6541165966671
BUB3	SFPQ	9.15869187480601
BUB3	SMARCA5	7.39400497401884
BUB3	SMC1A	19.5664587411022
BUB3	SMC3	19.3055210282973
BUB3	SSRP1	10.1807346815144
BUB3	SUMO1	12.3879190232497
BUB3	UBE2I	23.4884400215491
BUB3	WDR5	13.0061373822932
BUB3	XPO1	15.6633012090894
BUB3	XPO5	10.1101598800001
BUB3	XRCC1	10.4562489313347
BUD31	HNRNPA1	24.9620011958288
BUD31	HNRNPC	33.8211098005138
BUD31	HNRNPDL	12.4360607807836
BUD31	PRPF31	43.6463285926429
BUD31	SF3B4	58.772423501437
BUD31	SRRM2	101.730631291142
BZW1	EIF2S2	1.52022030082255
BZW1	HSPA4	10.142114247929
BZW1	ILF2	2.5145959196249
BZW1	SFPQ	2.1099506657258
BZW2	EIF2S2	3.05659084583899
C10orf76	MRPS5	14.4847790319252
C11orf58	PTMA	18.7711249048826
C12orf5	FBP1	1.85099369400532
C12orf5	G6PD	3.72932313246978
C12orf5	HK1	1.40980116866973
C12orf5	HK3	1.11190447819738
C12orf5	HKDC1	0.848325316148949
C12orf5	PKM	6.97039014303826
C17orf49	HCFC1	1.2999959902299
C17orf49	PELP1	0.950115010173717
C17orf49	PRPF31	3.62208278196823
C17orf49	RBBP4	1.94762303802314
C17orf49	RBBP5	1.10747268677207
C17orf49	RBBP7	2.62985908642025
C17orf49	RUVBL1	4.90678301358571
C17orf49	SMARCA5	2.19988190819472
C17orf49	WDR5	1.3521038854923
C2	CFH	62.9863325624542
C2	CYP3A4	13.5708447965228
C2	MBL2	31.402991842653
C21orf33	EWSR1	6.26918076179704
C2CD5	CDK5	21.6728805958325
C7orf50	PES1	1.99198363711116
CA2	GOT2	27.4904941380766
CA2	MMP9	17.9465771489868
CA2	PHGDH	21.7641261268826
CA2	RGN	13.1370058164825
CA2	SFN	16.8257758764987
CA5A	CES1	22.2100543512988
CA5A	CPS1	27.7193771981119
CAB39	MTOR	53.8146378670795
CAB39	WNK1	35.3064492110717
CACYBP	CSNK1A1	5.22097989884674
CACYBP	DDX17	37.4790954017142
CACYBP	GSK3B	39.0498980951121
CACYBP	HSPA4	13.2242219465318
CACYBP	MAPK1	14.7127687884022
CACYBP	MAPK3	17.959527230051
CACYBP	NPM1	14.9848664598721
CAD	CPS1	38.9397935702757
CAD	DPYS	22.8082792162121
CAD	FBL	18.6655817170573
CAD	FTCD	23.3788715725327
CAD	GMPS	24.9227272842744
CAD	GOT2	32.2279796300609
CAD	MSH6	14.1510550879015
CAD	OAT	28.9473157954367
CAD	PC	17.4193292422943
CAD	RHEB	11.2356174080354
CAD	RUVBL1	21.5137500087995
CAD	TRIM28	20.3891442969075
CAD	XPO1	13.2416396149238
CADM1	CDH13	27.5702635204923
CADM1	EPB41L3	17.6976516370138
CADM1	FHIT	9.65857935358564
CADM1	FN1	33.0851356979265
CADM1	HADH	18.1136663035874
CADM1	MPDZ	1.67862852453904
CADM1	MPP6	20.370651468028
CADM1	PTK2	18.804564425492
CADM1	SCRIB	20.6374548436586
CADM1	SDCBP	14.7580926538436
CADM1	UNG	10.2622416716305
CALCOCO2	CRYL1	9.23021768575163
CALCOCO2	LGALS3	10.9078889659488
CALCOCO2	MTOR	15.8048881140559
CALCOCO2	SQSTM1	16.820870052259
CALCOCO2	VSIG4	13.4634360126866
CALU	CYP2C9	29.6731999963689
CALU	PDLIM3	18.4408179418922
CALU	THBS1	17.6002485935355
CAMK1D	NOS3	24.7264074319515
CAP2	NDRG2	29.2040527288277
CAPG	LGALS3	16.5266258230954
CAPN2	CASP3	23.4850458766851
CAPN2	CASP8	19.1790917396812
CAPN2	CDK5	17.3537501900499
CAPN2	CTH	23.4415255798512
CAPN2	MAPK1	20.4797885150109
CAPN2	MAPK3	22.1088033616961
CAPN2	NAE1	22.283575458682
CAPN2	PTK2	17.5463126818161
CAPN2	PTPN1	19.4424685901863
CAPN2	STRN	12.4014859537066
CAPN2	TATDN1	2.23780026663595
CAPN2	TENC1	9.15249468428502
CAPN2	TLN2	12.2279396777747
CAPN2	UBA3	34.5031644154135
CAPN2	UBE2I	30.6564479345137
CAPRIN1	DDX3X	12.1727039816706
CAPRIN1	ELAVL1	19.6399366825415
CAPRIN1	FUBP1	10.4567133150891
CAPRIN1	HNRNPA1	10.046093899447
CAPRIN1	HNRNPC	14.6299753832925
CAPRIN1	HTT	9.06972330537713
CAPRIN1	ILF3	28.0628923172119
CAPRIN1	MATR3	18.8619100332758
CAPRIN1	NAT10	20.1266121117978
CAPRIN1	PRMT1	15.5201374294449
CAPRIN1	PTBP1	17.8566565600306
CAPRIN1	XPO1	7.47838177799172
CARM1	CYP4A11	25.3557664841136
CARM1	CYP7A1	24.8204333577405
CARM1	DDX5	35.977956316397
CARM1	EHMT2	43.2691077392656
CARM1	ELAVL1	18.467660413518
CARM1	FABP1	22.4284987353492
CARM1	FBL	27.5632609906352
CARM1	FHL2	30.3477640661353
CARM1	FLAD1	13.2778569104824
CARM1	GTF2F1	24.0458622480913
CARM1	HDAC1	31.7683823791524
CARM1	HDAC2	28.955130681308
CARM1	HMGCS2	24.3254757424319
CARM1	HNRNPA1	19.9940764164484
CARM1	HNRNPK	29.1283802998545
CARM1	KDM1A	31.2231838212729
CARM1	KHSRP	19.3892276556877
CARM1	MAPK14	27.6224675866079
CARM1	MAPK9	32.5985729702467
CARM1	MYBBP1A	27.2085316244121
CARM1	NR3C1	41.0368238909182
CARM1	OGT	31.5014514952695
CARM1	PABPC1	22.198704358447
CARM1	PABPN1	20.7494111132815
CARM1	PARP1	22.8059408619282
CARM1	PCNA	28.8936198496401
CARM1	PELP1	19.6300389777381
CARM1	PLIN2	21.1483739776003
CARM1	POLR2A	31.0475122035881
CARM1	POLR2E	26.6663353711518
CARM1	PPID	18.6912550169709
CARM1	PRMT1	44.7795535503445
CARM1	PRMT5	42.8793243559952
CARM1	RABGAP1	17.9334352327703
CARM1	RBBP5	26.9811837952407
CARM1	RELA	25.2164952412164
CARM1	SF3B4	15.3025765165879
CARM1	SIN3A	32.1272374335291
CARM1	SMARCA4	35.0620980133096
CARM1	SMARCB1	30.7346462044674
CARM1	SMARCC2	28.3985591462582
CARM1	SMARCE1	26.1788468794663
CARM1	SNRPB	28.456490374441
CARM1	SNRPC	10.368159213239
CARM1	SULT2A1	28.1507797126142
CARM1	TBL1XR1	47.0988716334183
CARM1	TCERG1	27.0862385272291
CARM1	TCOF1	18.28874053631
CARM1	TOP3B	26.8332220813502
CARM1	UGT1A9	29.9045505875349
CARM1	WDR5	35.925942096632
CASP3	CASP8	45.9186685848251
CASP3	CAT	38.3511399873326
CASP3	CD40	27.4476880909723
CASP3	CDK2	24.9528728633113
CASP3	CDK5	34.6526591321635
CASP3	CDK6	25.5512837731379
CASP3	COL1A1	28.3797100365094
CASP3	CYP2E1	31.2711242605014
CASP3	DAXX	27.400532579095
CASP3	DFNA5	19.4623606789658
CASP3	DNM1L	31.9298622468307
CASP3	DPP4	22.1101591910765
CASP3	DSP	30.2355286409335
CASP3	EIF2AK2	24.748332327595
CASP3	EIF3A	13.5337830358106
CASP3	EIF4G2	27.0303604761914
CASP3	EPCAM	26.4064022844114
CASP3	FAF1	31.193458570594
CASP3	FN1	31.904570722126
CASP3	GPT	30.5106949299446
CASP3	GRIPAP1	22.1942568472485
CASP3	GSDMD	21.5198835736582
CASP3	GSK3B	31.6608812010394
CASP3	GSN	26.9177451779373
CASP3	HCFC1	23.8370177827957
CASP3	HDAC1	31.0143634848924
CASP3	HDAC2	29.2902450144288
CASP3	HDAC6	27.6826438364298
CASP3	HIP1	45.1390555791939
CASP3	HMOX1	28.5210233252286
CASP3	HSP90AB1	26.7799363769903
CASP3	HSPA1A	29.0427848333318
CASP3	HSPA2	16.8520723433
CASP3	HSPA4	12.4570270948218
CASP3	HSPB1	30.7435766005688
CASP3	HTT	26.6673773701306
CASP3	IL16	31.8178564874799
CASP3	IL18	24.7364467476177
CASP3	IRF3	31.8964977460839
CASP3	ITGA6	28.2479776376671
CASP3	LAMB1	28.5197563781548
CASP3	LGALS3	24.2722954887637
CASP3	LMNA	18.6618710397931
CASP3	LMNB1	80.8634170831183
CASP3	LYN	32.0759063229411
CASP3	MAPK1	28.9777851316594
CASP3	MAPK14	28.4928002125489
CASP3	MAPK3	27.1311600821925
CASP3	MAPK9	24.8887992177537
CASP3	MFN1	14.4124887025401
CASP3	MMP9	31.3570679712196
CASP3	MPO	22.2990830735449
CASP3	MTOR	32.660393485247
CASP3	MUT	9.6446272898717
CASP3	NCL	15.1146977271636
CASP3	NES	17.0443240394207
CASP3	NFKB2	19.2545431056346
CASP3	NMT1	21.9252744862384
CASP3	NOS3	21.9562409660271
CASP3	NR3C1	25.4598591731753
CASP3	OCLN	14.468529527052
CASP3	PAK1	28.2130714039062
CASP3	PAK2	34.2111628189245
CASP3	PARP1	29.574467916854
CASP3	PARP4	35.0568415382007
CASP3	PDCD4	32.0164527267259
CASP3	PECAM1	25.5605360143703
CASP3	PKM	32.1508176834581
CASP3	PRKCD	29.9223852948638
CASP3	PRKDC	31.5244631842804
CASP3	PTBP1	29.7363090990827
CASP3	PTK2	32.255787274765
CASP3	PTMA	23.4822427799497
CASP3	RBX1	29.5395443205313
CASP3	RELA	32.7727938788728
CASP3	RIPK1	44.3269249888653
CASP3	ROCK2	28.5658246021463
CASP3	SDC2	28.4158060879968
CASP3	SHC1	37.5846560416777
CASP3	SIRT2	30.2961713349723
CASP3	SMAD2	29.0311394218493
CASP3	SQSTM1	36.4311704669906
CASP3	STAT1	37.1840705874284
CASP3	STK24	53.4363285648483
CASP3	STK3	59.6315207966042
CASP3	STK4	58.8280975266278
CASP3	STMN1	29.3395730318608
CASP3	TFRC	32.3700565526518
CASP3	TGM2	22.891381563251
CASP3	THBS1	24.6311325449669
CASP3	THY1	23.004970217936
CASP3	TJP1	24.2894260313598
CASP3	TOP1	25.8384068343955
CASP3	TUBB3	23.071786370672
CASP3	TUBB4A	15.4116104382442
CASP3	VCAM1	28.9019118911549
CASP3	XRCC5	17.1096280779254
CASP3	XRCC6	19.1981257268413
CASP8	CAT	28.1477733033296
CASP8	CD40	37.836445590098
CASP8	CDK2	29.8995700817474
CASP8	CDK6	20.8762951813035
CASP8	COL1A1	24.5193056494476
CASP8	DAXX	29.6955225357245
CASP8	DFNA5	8.40028410637419
CASP8	DNM1L	30.1281499758084
CASP8	EIF2AK2	26.2261565737293
CASP8	EIF3A	12.2081942610755
CASP8	EIF4G2	22.0484006582921
CASP8	FAF1	30.2594332050161
CASP8	FAH	11.1117421080776
CASP8	FKBP1A	30.0072361998826
CASP8	FN1	29.7548877692467
CASP8	GPT	27.7748612896795
CASP8	GSDMD	19.2323462309331
CASP8	GSK3B	33.3954377987218
CASP8	GSN	26.8439668822587
CASP8	HIP1	40.8429209894439
CASP8	HMOX1	27.4079862784835
CASP8	HSPA4	12.403411811368
CASP8	HSPB1	29.7931724275683
CASP8	IL18	25.604312414094
CASP8	IRAK4	31.5234699254498
CASP8	IRF3	31.3628430282419
CASP8	KHDRBS1	20.6592390960048
CASP8	LMNA	17.8279964124752
CASP8	LSP1	20.4063648113138
CASP8	LYN	35.2283994931322
CASP8	MAPK1	28.7480438001405
CASP8	MAPK14	32.3643870920891
CASP8	MAPK3	30.1043237343963
CASP8	MAPK9	26.8182188051628
CASP8	MMP9	31.2942428930984
CASP8	MTOR	29.5349562750516
CASP8	MYO7A	25.4945862482693
CASP8	NFKB2	21.0012456462423
CASP8	OPTN	29.2135081916476
CASP8	PARP1	26.0187134136007
CASP8	PEA15	29.0131006667385
CASP8	PLEC	10.5995217888571
CASP8	PRKCD	30.2859265969245
CASP8	PTBP1	26.1245728016055
CASP8	PTK2	31.5081277154495
CASP8	RELA	34.3816672985888
CASP8	RIPK1	59.3857570786899
CASP8	SDCBP	28.9049274943605
CASP8	SQSTM1	30.7840797668042
CASP8	STAT1	31.3214142794105
CASP8	SYK	31.5815336519614
CASP8	TOP1	23.1877091795599
CASP8	TUBB4A	13.5422615609006
CAT	CBSL	13.2905563003631
CAT	CROT	23.1693751105215
CAT	CTH	13.3753131509454
CAT	CYP1A2	21.7901355927322
CAT	CYP2E1	18.4860199402194
CAT	CYP3A4	23.6974089562387
CAT	DAO	20.4165120279279
CAT	DCXR	14.2906276457589
CAT	DHRS1	12.1066729787705
CAT	DHRS2	46.2505587911818
CAT	DHRS4	23.9263107907656
CAT	DNM1L	26.7984640341336
CAT	ECHS1	17.7346623438309
CAT	EHHADH	17.778664701221
CAT	ENO3	8.55909216245395
CAT	EPHX2	18.0623903358078
CAT	FABP4	10.8726161608893
CAT	FAHD2A	15.8154138730661
CAT	FBP1	18.923309044945
CAT	FN1	53.4556317882197
CAT	FTH1	29.7423112810782
CAT	G6PD	18.7738573857747
CAT	GCDH	9.38192139016269
CAT	GLUD1	9.5139086730232
CAT	GNPAT	22.9532474074272
CAT	GOT2	14.8083403546194
CAT	GPD2	12.3833746544674
CAT	GPT	8.96374915869038
CAT	GRHPR	15.0915083635462
CAT	GSK3B	27.9265785604872
CAT	GSTA1	20.2594138047059
CAT	GSTA2	23.8982882644077
CAT	HAAO	21.2166539403796
CAT	HAGH	10.9919386826049
CAT	HAO1	25.8282588525086
CAT	HAO2	21.2943660544538
CAT	HMGCL	18.8164031567554
CAT	HMOX1	25.1316298921161
CAT	HPGD	26.3785369263806
CAT	HSP90AB1	38.138772096037
CAT	HSPA1A	36.2220783274363
CAT	HSPA4	51.6025775167467
CAT	HSPB1	26.0331343718375
CAT	IDE	17.1511133415466
CAT	IL18	15.5512364850583
CAT	KYNU	16.013266103947
CAT	MAPK1	30.4586393501581
CAT	MAPK14	24.3593883045554
CAT	MAPK3	31.6875663825897
CAT	MFN1	15.1131158122307
CAT	MGEA5	8.1938115935941
CAT	MLYCD	25.4434559515116
CAT	MMP9	30.9548241224499
CAT	MPO	44.8794776669046
CAT	MSRA	30.6924023728644
CAT	MT2A	35.9055089179053
CAT	MTOR	30.6962110222668
CAT	NME7	9.4416305698885
CAT	NOS3	19.7231900996568
CAT	NPEPL1	5.69695856191836
CAT	OCLN	20.4142864483578
CAT	PARP1	33.712631956186
CAT	PECAM1	28.0551126136536
CAT	PEX1	30.8611847438758
CAT	PEX11B	28.834715267276
CAT	PEX11G	19.6874108541518
CAT	PEX16	33.650791940858
CAT	PEX6	31.1431784928326
CAT	PGM1	17.1596289433611
CAT	PHYHD1	11.5103990267529
CAT	PIPOX	24.1442581617223
CAT	PON1	20.2359393430245
CAT	PRODH	20.6956809240122
CAT	PTGR1	26.3210573599047
CAT	PTGS1	22.933791361218
CAT	PTPN1	23.5988042963082
CAT	RGN	16.7868313875853
CAT	SCP2	26.9185952266876
CAT	SIRT2	23.9302363242636
CAT	SLC27A2	24.6785703088062
CAT	SLC2A2	12.6064472853658
CAT	SORD	10.7382707052337
CAT	SQSTM1	36.1597905379095
CAT	SUOX	13.9413116946746
CAT	TRMT1	18.5090766977868
CAT	VCAM1	21.1734427464626
CAT	XDH	19.0389049968098
CAT	ZADH2	34.8506686785606
CBR4	ECHS1	34.8362240040914
CBR4	MAP1S	14.9076967296386
CBR4	PPOX	30.2772995601861
CBSL	CES1	15.4962764275625
CBSL	GNMT	30.4260230393978
CBSL	HMOX1	10.3673554181979
CBSL	HTT	12.418796314966
CBSL	MAT1A	35.0984916507552
CBSL	NOS3	11.2292336467748
CBSL	OAT	26.7523958148547
CBSL	PEMT	15.9252938612483
CBSL	PHGDH	39.5392357752787
CBSL	SLC46A1	12.9458363760544
CBSL	UBE2I	23.9057414249441
CBX3	CDK9	24.1503586251153
CBX3	CHAMP1	21.2318862758031
CBX3	CHD1L	40.5718012635209
CBX3	CHD4	38.1682648613357
CBX3	CUL4B	24.4708580791669
CBX3	DAXX	29.1488260925212
CBX3	EHMT2	36.635572529895
CBX3	H1F0	0.676081511620918
CBX3	HDAC1	26.7433359189607
CBX3	HDAC2	26.8382443790498
CBX3	HIST1H1B	1.23671783741839
CBX3	HNRNPA0	15.9865435970359
CBX3	HNRNPA1	18.8627474663578
CBX3	HNRNPA3	11.0944163978319
CBX3	HNRNPC	27.8460326593428
CBX3	HNRNPK	22.2323224584197
CBX3	HNRNPR	12.3344794221823
CBX3	HNRNPU	21.6740200704802
CBX3	KDM1A	22.918111727741
CBX3	KPNA4	8.20534549884982
CBX3	LBR	7.13760582977456
CBX3	LMNA	19.37222254734
CBX3	LMNB1	12.4372404927995
CBX3	MATR3	11.785482405146
CBX3	MTA2	43.5773521841608
CBX3	NPM1	25.2107378202941
CBX3	NUDCD3	17.1392022304542
CBX3	POLR2A	28.5561892774409
CBX3	RAD21	23.1094065084692
CBX3	RBBP4	40.3988564475633
CBX3	RBBP5	24.4843450375634
CBX3	RBBP7	31.8098742706335
CBX3	RBMX	19.6331836050557
CBX3	SMARCA4	38.0664905819535
CBX3	SMARCA5	38.6792761518056
CBX3	SMC3	20.6504469671421
CBX3	SMCHD1	31.8751966750612
CBX3	SP100	23.3972238244522
CBX3	SRSF3	12.0508705589359
CBX3	SSRP1	27.3711997839323
CBX3	SUPT16H	30.0386859657528
CBX3	TRA2B	15.4267428575735
CBX3	TRIM28	26.8978408790609
CBX3	WDR5	14.8143013504059
CBX3	XPO1	10.983984387056
CBX3	XRCC6	23.3780958621955
CCAR1	CHD4	26.4916652740726
CCAR1	HNRNPK	46.9680149958048
CCAR1	RIPK1	23.3007379571207
CCAR1	TFRC	26.1556916471662
CCAR1	ZYX	17.4480858902258
CCAR2	CDK9	29.8783264235962
CCAR2	CHD4	26.6752123616147
CCAR2	HSPA1A	39.3043678100788
CCAR2	PRMT5	29.9615956436903
CCDC124	RPS27	1.97121200679637
CCDC6	HDAC1	24.0360840310068
CCDC6	TRIM28	16.5094754997649
CCDC88A	SMC1A	19.8946885697884
CCNY	CDK2	33.5044928254017
CCNY	CDK5	16.1295549482177
CCNY	CDK9	19.0720989778311
CCNY	WDR5	13.6515312442951
CD151	CD163	26.0904892191624
CD151	CD46	10.0877790676706
CD151	CD81	13.708428492719
CD151	CD97	5.62466124938618
CD151	DST	35.7495471436612
CD151	FN1	33.534222468166
CD151	HSPA4	27.4472291954189
CD151	ITGA6	36.3166862787513
CD151	LGALS8	14.3555783127579
CD151	PLEC	33.9621271575563
CD151	PTK2	22.9886230746211
CD151	THRAP3	11.5176047981408
CD151	VCAM1	28.5378360025578
CD151	WDR61	11.385840863109
CD163	CD40	9.95905571186055
CD163	FN1	31.5086417715204
CD163	HMOX1	21.7996193268701
CD163	IL18	13.8705938725478
CD163	LGALS3	26.8219762447526
CD163	MMP9	14.0584517729571
CD163	MPO	13.5615075984914
CD163	MRC1	101.553011749318
CD163	PECAM1	47.266864675157
CD163	PGM1	17.9222915516748
CD163	SLC46A1	16.7071299089053
CD163	STAT1	16.3126540098534
CD163	TFRC	54.8105811561705
CD163	VCAM1	17.0550931957126
CD163	VSIG4	4.07919028891359
CD180	CD40	60.8683604494449
CD2AP	CELF1	17.1490524872815
CD2AP	PDLIM3	21.3636707562794
CD2AP	TJP1	26.5639264312907
CD2AP	TSG101	20.8000526053988
CD2AP	VCAM1	22.965056165815
CD2AP	ZYX	43.0440294707088
CD38	CD40	31.1152433017025
CD38	CD81	24.6086515061387
CD38	DPP4	17.1982243297773
CD38	ITGA6	21.4760984184206
CD38	MME	12.5536921989709
CD38	MMP9	24.6773749857506
CD38	MPO	26.1316185196825
CD38	NPM1	42.5831908115817
CD38	PARP1	26.6259075577984
CD38	PECAM1	19.4563739224934
CD38	SIRT2	28.8609309878368
CD38	TFRC	42.8509581057549
CD38	THY1	20.6440876068198
CD38	VCAM1	23.8054426253308
CD40	CD46	32.4480222104564
CD40	CD81	30.417227332667
CD40	CD93	11.7541509735514
CD40	ENTPD1	15.4187620369702
CD40	FCGR2B	32.2686948796045
CD40	FN1	36.7463548749615
CD40	HDAC1	41.3307983111847
CD40	HLA-A	28.0704938621753
CD40	HLA-DQB1	31.1710979024614
CD40	HSPA1A	30.7093528689406
CD40	HSPA4	23.6787703297642
CD40	IL18	38.1829199279351
CD40	IRAK4	31.1484878351159
CD40	IRF3	35.0950086948212
CD40	LYN	38.1664285028034
CD40	MAP4K4	38.5048993522057
CD40	MAPK14	34.6112588097806
CD40	MAPK3	44.1995111568076
CD40	MAPK9	27.4596765804211
CD40	MME	15.9608563725761
CD40	MMP9	26.1920963420881
CD40	MRC1	10.1821254944863
CD40	NFKB2	24.2106310698296
CD40	PDLIM7	11.9574088262639
CD40	PECAM1	24.8559748626994
CD40	PLCG2	29.7403805198229
CD40	RELA	48.9636223264829
CD40	RIPK1	39.9882374428523
CD40	STAM	24.6998598082641
CD40	STAT1	38.4801093850848
CD40	SYK	37.7184788985991
CD40	TFRC	45.4540387429859
CD40	THY1	25.7008778004493
CD40	VCAM1	24.7923045236051
CD40	XRCC5	31.7559643615013
CD40	XRCC6	32.5896185140152
CD46	CD81	29.144135657941
CD46	MBL2	21.6190796252727
CD46	VSIG4	28.3547938586148
CD46	VTN	20.7362023566102
CD59	CD81	21.2141536455398
CD59	CFH	47.8551577903793
CD59	MBL2	26.9708400321055
CD59	TFRC	20.729833440493
CD59	THY1	19.1800878032825
CD59	VSIG4	17.1345570712904
CD59	VTN	23.39798591561
CD81	CLEC4M	28.8145425030428
CD81	EPCAM	21.7084790668908
CD81	FAH	7.74556169637624
CD81	FKBP11	8.22057487609483
CD81	FN1	27.7386812477281
CD81	GOLGA2	13.8317489480407
CD81	HSP90AB1	35.1069286552716
CD81	HSPA4	16.3181760398084
CD81	IRAK4	15.9405897531683
CD81	KYNU	12.4259321453887
CD81	MME	11.7565621013843
CD81	NAP1L4	9.82648924052457
CD81	OCLN	16.7719715932882
CD81	PECAM1	22.8623576035119
CD81	RAB35	18.9822215138356
CD81	SDCBP	24.549904580411
CD81	TFRC	31.970594287574
CD81	THY1	25.8465277611976
CD81	TJP1	17.8760037296092
CD81	TSG101	20.3012347728272
CD93	FN1	26.818693763519
CD93	GPT	14.8173102003284
CD93	MBL2	16.9011762165428
CD93	PECAM1	32.8867076357839
CD93	VSIG4	8.19657197921814
CD97	THY1	9.71232693243302
CDA	CES1	16.6729335238527
CDA	CPS1	19.1621906589492
CDA	MAP1S	15.2418004645121
CDA	UNG	19.6395655627065
CDC37	CDK2	21.4818472920805
CDC37	CDK9	18.2009989049766
CDC37	DDX17	14.9690879323391
CDC37	HSP90AB1	30.0714880004394
CDC37	HSPA1A	20.7876321325628
CDC37	HSPA4	18.1285013363256
CDC37	MAPK1	25.3319844939188
CDC37	MAPK3	24.0697071724861
CDC37	MGEA5	3.10049310944996
CDC37	PSMG2	7.59276572155712
CDC37	RAE1	18.137477072009
CDC37	RELA	18.3535023424012
CDC37	RPS27	16.2300053642044
CDC37	RUVBL1	15.294949363777
CDC5L	CDK2	18.2968587163405
CDC5L	CDK9	24.5951079656505
CDC5L	CHD1L	23.845432998187
CDC5L	CHD4	29.0079046875451
CDC5L	CIRBP	22.7337213339384
CDC5L	CPSF7	31.5610745161986
CDC5L	CSE1L	3.34872762579797
CDC5L	DDX3X	17.3711499252643
CDC5L	DDX5	31.6652715809091
CDC5L	DHX9	20.081389175649
CDC5L	FUBP1	19.6969911739778
CDC5L	HDAC1	18.0347426427193
CDC5L	HNRNPA1	26.5022359230287
CDC5L	HNRNPC	31.021209235777
CDC5L	HNRNPDL	16.257953609251
CDC5L	HNRNPK	40.6470473831204
CDC5L	HSPA1A	17.7171473156972
CDC5L	ILF2	29.5551362640645
CDC5L	KDM1A	23.6432172762332
CDC5L	KHDRBS1	22.6033301419652
CDC5L	MCM3	17.1564145060314
CDC5L	MSH2	15.03016545452
CDC5L	PRKDC	18.8010356340563
CDC5L	PRPF31	36.8833479720294
CDC5L	RAD21	20.6696662698093
CDC5L	RBBP7	14.3271919468498
CDC5L	RPA1	22.0383290473768
CDC5L	SF3B4	51.5935016134841
CDC5L	SFPQ	41.3143261302924
CDC5L	SIN3A	19.3743149179442
CDC5L	SMARCA4	28.495807100895
CDC5L	SMARCA5	23.9716878199503
CDC5L	SMC1A	11.2611493693854
CDC5L	SMC3	13.8619671501318
CDC5L	SRRM2	102.288260396069
CDC5L	TOP1	13.3180422562554
CDC73	CDK9	37.0168972419717
CDC73	CHD4	20.0178718896541
CDC73	CPSF7	27.9073684398675
CDC73	EHMT2	27.1087213503612
CDC73	FHL2	21.7957282850838
CDC73	HDAC1	37.2938804423833
CDC73	HSP90AB1	26.1554858952606
CDC73	HSPA4	12.2514813283726
CDC73	POLR2E	34.7262187796109
CDC73	RBBP5	22.3766164541865
CDC73	RUVBL1	32.3787501518052
CDC73	SMARCA4	36.9626585558676
CDC73	SMARCA5	23.7070049807845
CDC73	SSRP1	24.2557545040458
CDC73	SUPT16H	27.981909235073
CDC73	TOP1	18.7663904535318
CDC73	TRIM28	30.2753256084052
CDC73	WDR5	20.4250178160978
CDC73	XPO4	5.41877922839853
CDH13	FHIT	17.6057438913404
CDH13	ITIH3	28.8867771990705
CDK2	CDK5	29.8439252491446
CDK2	CDK6	31.8616707400562
CDK2	CDK9	29.1108503457798
CDK2	CHD1L	17.3948749830909
CDK2	DKC1	14.3139615377245
CDK2	DUT	15.4814317864926
CDK2	EP400	13.1080228703053
CDK2	EWSR1	1.82716834982653
CDK2	FEN1	19.3810683083619
CDK2	FN1	40.3499354499747
CDK2	GAR1	9.5028679314833
CDK2	GOLGA2	33.0099177757539
CDK2	H1F0	1.28746681558633
CDK2	HDAC1	28.2535244739595
CDK2	HDAC2	25.4529097618445
CDK2	HIST1H1B	3.35840474297635
CDK2	HLA-C	21.4228499966482
CDK2	HSP90AB1	25.4269491366946
CDK2	HSPA4	9.36959049253306
CDK2	LARP7	15.0914044726913
CDK2	LMNB1	46.4837957292921
CDK2	LYN	36.7939148513405
CDK2	MAPK1	37.7310044486016
CDK2	MAPK3	38.3689722007388
CDK2	MCM2	27.0526953762479
CDK2	MCM3	27.9861100654099
CDK2	MCM4	28.4184630845326
CDK2	MCM6	28.1053603433074
CDK2	MMP9	26.9500865304556
CDK2	MRE11A	1.34368083223615
CDK2	MSH2	16.0418013893043
CDK2	MSH6	18.9647774446334
CDK2	MTOR	32.3525371455734
CDK2	NASP	16.0857498218403
CDK2	NHP2	13.5284498318233
CDK2	NPM1	29.4985249334573
CDK2	PARP1	22.5616376647423
CDK2	PCNA	26.8922020230098
CDK2	PELP1	14.1498069981112
CDK2	PHGDH	13.8709047125572
CDK2	POLR2A	22.3998232205572
CDK2	PPP1CC	23.5066414538305
CDK2	PRKDC	31.1117950513601
CDK2	PRMT5	32.3280673130643
CDK2	RAD50	28.6655821333207
CDK2	RBBP4	26.2610991004765
CDK2	RBX1	33.5387362183146
CDK2	RFC3	27.3543762789827
CDK2	RFC4	27.0817537095822
CDK2	RHEB	28.684837445622
CDK2	RPA1	32.1351656822954
CDK2	RPA2	31.1023395846273
CDK2	SFN	31.5042890830946
CDK2	SIRT2	33.5117414452831
CDK2	SKP1	42.1396400586532
CDK2	SLCO1B1	13.6890863260754
CDK2	SMAD2	26.3419191215843
CDK2	SMARCA4	20.5377593926803
CDK2	SMARCB1	18.9576012752666
CDK2	SMC1A	21.6313723886268
CDK2	SMC3	25.6405497993115
CDK2	SPG20	4.21135732191489
CDK2	STAT1	24.1935463296231
CDK2	SUMO1	20.0457853826385
CDK2	TOP1	29.6590454781346
CDK2	TUBG1	33.9205380171052
CDK2	UBE2M	19.1820057399902
