name1	name2	module
DDX3X	ELAVL1	5
BCLAF1	ELAVL1	5
DDX6	ELAVL1	5
DHX9	ELAVL1	5
EIF4H	ELAVL1	5
DHX36	ELAVL1	5
CTNNBL1	ELAVL1	5
DHX15	ELAVL1	5
EIF3A	ELAVL1	5
EIF4A3	ELAVL1	5
CNOT1	ELAVL1	5
CELF1	ELAVL1	5
DDX17	ELAVL1	5
ANP32B	ELAVL1	5
CSTF3	ELAVL1	5
ALYREF	ELAVL1	5
CPSF1	ELAVL1	5
CPSF7	ELAVL1	5
DDX39B	ELAVL1	5
DR1	EP400	4
CDK2	EP400	4
CHD1L	EP400	4
ACTL6A	EP400	4
ANP32E	EP400	4
CD81	EPCAM	7
DPP4	EPCAM	7
DSP	EPCAM	7
AOC3	EPCAM	7
BCLAF1	EWSR1	5
EIF4A3	EWSR1	5
CTNNBL1	EWSR1	5
CPSF6	EWSR1	5
EIF4H	EWSR1	5
DDX5	EWSR1	5
DDX39A	EWSR1	5
ELAVL1	EWSR1	5
DHX15	EWSR1	5
ERH	EWSR1	5
ATXN2	EWSR1	5
DDX17	EWSR1	5
CELF1	EWSR1	5
ALYREF	EWSR1	5
DDX39B	EWSR1	5
DHX9	EWSR1	5
CHD4	EWSR1	5
DDX3X	EWSR1	5
EFTUD2	EWSR1	5
ASPSCR1	EWSR1	5
F13A1	F2	7
APOE	F2	7
ACOX2	FABP1	1
AADAC	FABP1	1
ACSL5	FABP1	1
ACAA1	FABP1	1
ACAA2	FABP1	1
ALDOB	FABP1	1
ACSL1	FABP1	1
ACADM	FABP1	1
ACADL	FABP1	1
EHHADH	FABP1	1
EPHX2	FABP1	1
ACSL5	FABP4	1
ABAT	FABP4	1
EPHX2	FABP4	1
ACADM	FABP4	1
ACSL1	FABP4	1
CAT	FABP4	1
ALDOB	FABP4	1
EHHADH	FABP4	1
FABP1	FABP4	1
ACACB	FABP4	1
ACOX2	FABP4	1
AGPAT2	FABP4	1
ACADL	FABP4	1
ACLY	FABP4	1
ACSL1	FABP5	1
ACSL4	FABP5	1
ALDOB	FABP5	1
FABP1	FABP5	1
FABP4	FABP5	1
ACOX2	FABP5	1
ABAT	FABP5	1
ENO3	FABP5	1
ENO3	FAH	1
CPS1	FAH	1
ADK	FAH	1
ADHFE1	FAH	1
ASS1	FAH	1
ASL	FAH	1
ABAT	FAH	1
AGO2	FBL	5
ALYREF	FBL	5
CTPS2	FBL	5
DHX15	FBL	5
EXOSC3	FBL	5
DKC1	FBL	5
EIF3A	FBL	5
DIS3	FBL	5
DDX18	FBL	5
DDX5	FBL	5
EIF4A3	FBL	5
EIF3B	FBL	5
EFTUD2	FBL	5
CTPS1	FBL	5
EIF3D	FBL	5
ANP32B	FBL	5
ETF1	FBL	5
FARSA	FBL	5
CHD4	FBL	5
DDX39A	FBL	5
EIF3G	FBL	5
DDX17	FBL	5
CSTF2T	FBL	5
DDX39B	FBL	5
DDX3X	FBL	5
DDX49	FBL	5
DHX9	FBL	5
DDX56	FBL	5
EIF2S2	FBL	5
EIF4H	FBL	5
EXOSC7	FBL	5
DRG1	FBL	5
ELAVL1	FBL	5
CEBPZ	FBL	5
DDX21	FBL	5
EXOSC2	FBL	5
DDX54	FBL	5
AGL	FBP1	1
BHMT	FBP1	1
ACLY	FBP1	1
ALDOB	FBP1	1
ACSS1	FBP1	1
DAK	FBP1	1
DPYS	FBP1	1
ACSS2	FBP1	1
C12orf5	FBP1	1
ENO3	FBP1	1
CAT	FBP1	1
CDK2	FEN1	4
APEX1	FEN1	4
DTYMK	FEN1	4
DNAJC9	FEN1	4
BUB3	FEN1	4
DUT	FEN1	4
ACY1	FHIT	1
ALDH2	FHIT	1
CARM1	FHL2	4
CDC73	FHL2	4
FGL2	FN1	7
EPCAM	FN1	7
DSP	FN1	7
CFH	FN1	7
CD40	FN1	7
CNN3	FN1	7
AGRN	FN1	7
APOE	FN1	7
DAB2	FN1	7
ANXA2	FN1	7
ADIPOQ	FN1	7
F13A1	FN1	7
CD81	FN1	7
CD151	FN1	7
DPP4	FN1	7
F2	FN1	7
CD163	FN1	7
CD93	FN1	7
FHL2	FOXK1	4
BCCIP	FOXK1	4
ALDH4A1	FTCD	1
ASS1	FTCD	1
FAH	FTCD	1
ADSS	FTCD	1
DMGDH	FTCD	1
BHMT	FTCD	1
ADSSL1	FTCD	1
ALDH8A1	FTCD	1
ABAT	FTCD	1
DAO	FTCD	1
ACSM3	FTCD	1
ALDOB	FTCD	1
CKAP4	FTCD	1
ALDH1L1	FTCD	1
FABP1	FTCD	1
ANGPTL3	FTCD	1
CPSF6	FUBP1	5
CTNNBL1	FUBP1	5
CSTF2	FUBP1	5
ELAVL1	FUBP1	5
DHX15	FUBP1	5
CAPRIN1	FUBP1	5
DDX39B	FUBP1	5
API5	FUBP1	5
CHERP	FUBP1	5
DDX3X	FUBP1	5
CNOT1	FUBP1	5
DHX36	FUBP1	5
ERH	FUBP1	5
CELF1	FUBP1	5
ACACB	G6PD	1
ALDOB	G6PD	1
CAT	G6PD	1
FBP2	G6PD	1
ACSS2	G6PD	1
ACLY	G6PD	1
ADK	G6PD	1
C12orf5	G6PD	1
FBP1	G6PD	1
ENO3	G6PD	1
FHIT	GALT	1
B4GALT1	GALT	1
G6PD	GLUD1	1
GLDC	GLUD1	1
CAT	GLUD1	1
GGT5	GLUD1	1
ACSS2	GLUD1	1
ASL	GLUD1	1
ABAT	GLUD1	1
GLS2	GLUD1	1
GCSH	GLUD1	1
ASS1	GLUD1	1
ASPG	GLUD1	1
ARG1	GLUD1	1
BCKDHB	GLUD1	1
BCAT2	GLUD1	1
ALDH1B1	GLUD1	1
CPS1	GLUD1	1
ALDH4A1	GLUD1	1
FTCD	GLUD1	1
GLS	GLUD1	1
FBP2	GLUD1	1
FBP1	GLUD1	1
DHTKD1	GLUD1	1
ALDH2	GLUD1	1
ACLY	GLUD1	1
DHTKD1	GLUD2	1
ASL	GLUD2	1
ABAT	GLUD2	1
ALDH4A1	GLUD2	1
ACLY	GLUD2	1
ASS1	GLUD2	1
ALDH2	GLUD2	1
ALDH1B1	GLUD2	1
FBP2	GLUD2	1
ASPG	GLUD2	1
GGT5	GLUD2	1
ACSS2	GLUD2	1
GLUD1	GLUD2	1
ARG1	GLUD2	1
CPS1	GLUD2	1
G6PD	GLUD2	1
GLDC	GLUD2	1
FTCD	GLUD2	1
GLS	GLUD2	1
GLS2	GLUD2	1
GCSH	GLUD2	1
DAO	GNMT	1
BHMT	GNMT	1
BHMT2	GNMT	1
CBSL	GNMT	1
FTCD	GNMT	1
GLDC	GNMT	1
CTH	GNMT	1
AGXT2	GNMT	1
AASS	GNMT	1
ALDH1L1	GNMT	1
DMGDH	GNMT	1
GAMT	GNMT	1
FBP1	GNMT	1
AGPS	GNPAT	1
EHHADH	GNPAT	1
CAT	GNPAT	1
CROT	GNPAT	1
DHRS4	GNPAT	1
ACAA1	GNPAT	1
AGPAT1	GNPAT	1
DAK	GNPAT	1
EPHX2	GNPAT	1
ACOT8	GNPAT	1
DAO	GNPAT	1
ACOX2	GNPAT	1
FAM120B	GNPAT	1
ABCD1	GNPAT	1
AGPAT2	GNPAT	1
COG3	GOLPH3	14
COG7	GOLPH3	14
COPG2	GOLPH3	14
COG5	GOLPH3	14
CLINT1	GOLPH3	14
COG2	GOLPH3	14
ARFGAP3	GOLPH3	14
COG1	GOLPH3	14
GOLGA3	GOLPH3	14
GOLM1	GOLPH3	14
GBF1	GOLPH3	14
GOLGA5	GOLPH3	14
CAT	GOT2	1
DCXR	GOT2	1
GLUD2	GOT2	1
ALDH1B1	GOT2	1
GLS2	GOT2	1
GLDC	GOT2	1
ALDH6A1	GOT2	1
ADSSL1	GOT2	1
ALDH4A1	GOT2	1
GLUD1	GOT2	1
AADAT	GOT2	1
G6PD	GOT2	1
AGXT2	GOT2	1
BCAT2	GOT2	1
GGT5	GOT2	1
EHD4	GOT2	1
GLS	GOT2	1
ASPDH	GOT2	1
FTCD	GOT2	1
ALDOB	GOT2	1
ABAT	GOT2	1
CTH	GOT2	1
ADSS	GOT2	1
FABP1	GOT2	1
FABP4	GOT2	1
ALDH2	GOT2	1
ASS1	GOT2	1
ACADM	GOT2	1
ACLY	GOT2	1
FABP5	GOT2	1
ACSL1	GOT2	1
ECHS1	GOT2	1
ENO3	GOT2	1
AFMID	GOT2	1
ACACB	GPAM	1
ACAA1	GPAM	1
FABP4	GPAM	1
GNPAT	GPAM	1
ACSS1	GPAM	1
ACADM	GPAM	1
ACSL1	GPAM	1
BDH1	GPAM	1
ACSL5	GPAM	1
ACSL3	GPAM	1
ACLY	GPAM	1
DBT	GPAM	1
AGPAT1	GPAM	1
CROT	GPAM	1
FABP1	GPAM	1
AGPAT2	GPAM	1
ANGPTL3	GPAM	1
ACSS2	GPAM	1
ACADL	GPAM	1
FN1	GPC6	7
APOE	GPC6	7
AGRN	GPC6	7
AGXT2	GPT	1
GGT5	GPT	1
G6PD	GPT	1
GPD1	GPT	1
GLUD1	GPT	1
ABCD1	GPT	1
GLDC	GPT	1
GOT2	GPT	1
GLUD2	GPT	1
FBP2	GPT	1
FAH	GPT	1
ALDH1B1	GPT	1
ALDH2	GPT	1
BCAT2	GPT	1
CTH	GPT	1
ACSL1	GPT	1
ASS1	GPT	1
FBP1	GPT	1
ACADM	GPT	1
ARG1	GPT	1
FABP1	GPT	1
ABAT	GPT	1
FARSB	GPT	1
CAT	GPT	1
ALDH4A1	GPT	1
ALDH6A1	GPT	1
GCSH	GPT	1
DBN1	GRN	7
ANXA2	GRN	7
APOE	GRN	7
CTSA	GRN	7
GIG25	GSN	7
DBN1	GSN	7
APOE	GSN	7
FN1	GSN	7
ANXA2	GSN	7
GOLT1B	GYS1	1
ACSL1	GYS1	1
GBE1	GYS1	1
ACOT12	GYS1	1
ACADL	GYS1	1
FTCD	GYS1	1
GYG2	GYS1	1
FBP1	GYS1	1
ACSF3	GYS1	1
CROT	GYS1	1
AGL	GYS1	1
ACADS	GYS1	1
CDK2	H1F0	4
CBX3	H1F0	4
CDK6	H1F0	4
EP400	H1F0	4
GCAT	H1F0	4
BCCIP	H1F0	4
BANF1	H1F0	4
EHMT2	H1F0	4
EHHADH	HADH	1
ACSL1	HADH	1
ACOX2	HADH	1
ACADM	HADH	1
ACLY	HADH	1
ALDH1B1	HADH	1
ALDH6A1	HADH	1
GLUD1	HADH	1
ASL	HADH	1
BCKDHB	HADH	1
GCDH	HADH	1
ACAA2	HADH	1
ACADL	HADH	1
ALDOB	HADH	1
ABAT	HADH	1
ACAA1	HADH	1
ACSL5	HADH	1
ETFDH	HADH	1
GPT	HADH	1
ACADSB	HADH	1
ACOT13	HADH	1
GOT2	HADH	1
BCAT2	HADH	1
ACADS	HADH	1
CROT	HADH	1
ECHS1	HADH	1
BDH2	HADH	1
ECHDC2	HADH	1
ACSF3	HADH	1
ALDH2	HADH	1
FOXK1	HCFC1	4
FHL2	HCFC1	4
GABPA	HCFC1	4
C17orf49	HCFC1	4
DPY30	HCFC1	4
EP400	HCFC1	4
H1F0	HDAC1	4
EHMT2	HDAC1	4
FOXK1	HDAC1	4
CUL4B	HDAC1	4
CBX3	HDAC1	4
DAXX	HDAC1	4
EP400	HDAC1	4
HCFC1	HDAC1	4
CDC73	HDAC1	4
CARM1	HDAC1	4
CDK9	HDAC1	4
BUB3	HDAC1	4
ANP32A	HDAC1	4
GABPA	HDAC1	4
BANF1	HDAC1	4
GLYATL1	HDAC1	4
DPY30	HDAC1	4
HAT1	HDAC1	4
CDK6	HDAC1	4
ACTL6A	HDAC1	4
CDC5L	HDAC1	4
GTF2I	HDAC1	4
ELP3	HDAC1	4
CDK2	HDAC1	4
CSNK2A2	HDAC1	4
APEX1	HDAC1	4
FOXK1	HDAC2	4
DEK	HDAC2	4
HCFC1	HDAC2	4
DPY30	HDAC2	4
BANF1	HDAC2	4
CDK2	HDAC2	4
CSNK2A2	HDAC2	4
BUB3	HDAC2	4
CBX3	HDAC2	4
H1F0	HDAC2	4
GLYATL1	HDAC2	4
DAXX	HDAC2	4
EHMT2	HDAC2	4
ELP3	HDAC2	4
ACTL6A	HDAC2	4
EP400	HDAC2	4
APEX1	HDAC2	4
CUL4B	HDAC2	4
HAT1	HDAC2	4
CARM1	HDAC2	4
GTF2I	HDAC2	4
HDAC1	HDAC2	4
DYNC1H1	HDAC6	4
HDAC1	HDAC6	4
CSNK2A2	HDAC6	4
HDAC2	HDAC6	4
ELP3	HDAC6	4
DYNC1I2	HDAC6	4
EHMT2	HDAC6	4
CHMP4B	HDAC6	4
DAB2	HGS	7
ATP6V0A1	HGS	7
CTSA	HGS	7
CDK2	HIST1H1B	4
CBX3	HIST1H1B	4
EP400	HIST1H1B	4
GCAT	HIST1H1B	4
H1FX	HIST1H1B	4
EHMT2	HIST1H1B	4
H1F0	HIST1H1B	4
ALDOB	HK1	1
HAGH	HK1	1
GYS1	HK1	1
GLUD1	HK1	1
FBP1	HK1	1
C12orf5	HK1	1
GNPNAT1	HK1	1
ACLY	HK1	1
AKR1B10	HK1	1
ENO3	HK1	1
G6PD	HK1	1
GLYCTK	HK1	1
FBP2	HK1	1
GYS2	HK1	1
GNPNAT1	HK3	1
G6PD	HK3	1
ALDOB	HK3	1
HK1	HK3	1
FBP1	HK3	1
FBP2	HK3	1
GYS2	HK3	1
GYS1	HK3	1
GLYCTK	HK3	1
GLUD2	HK3	1
AKR1B10	HK3	1
C12orf5	HK3	1
ENO3	HK3	1
ENO3	HKDC1	1
GBE1	HKDC1	1
HK1	HKDC1	1
GOT2	HKDC1	1
GNPNAT1	HKDC1	1
C12orf5	HKDC1	1
BCKDHA	HKDC1	1
BCKDK	HKDC1	1
DHTKD1	HKDC1	1
FBP1	HKDC1	1
GYS2	HKDC1	1
AKR1B10	HKDC1	1
GLYCTK	HKDC1	1
ALDOB	HKDC1	1
G6PD	HKDC1	1
HK3	HKDC1	1
GYS1	HKDC1	1
FBP2	HKDC1	1
GLUD2	HKDC1	1
APEX1	HMGA1	4
HIST1H1B	HMGA1	4
EP400	HMGA1	4
HDAC2	HMGA1	4
H1F0	HMGB3	4
FEN1	HMGB3	4
DMGDH	HMGCS2	1
BDH2	HMGCS2	1
ECHS1	HMGCS2	1
ACADS	HMGCS2	1
HADH	HMGCS2	1
HGD	HMGCS2	1
ACADL	HMGCS2	1
HMGCL	HMGCS2	1
FTCD	HMGCS2	1
ACADM	HMGCS2	1
BDH1	HMGCS2	1
EHHADH	HMGCS2	1
ACAA1	HMGCS2	1
FABP1	HMGCS2	1
HAO2	HMGCS2	1
ACSS1	HMGCS2	1
ACSS2	HMGCS2	1
ACSL5	HMGCS2	1
ACSL1	HMGCS2	1
ACLY	HMGCS2	1
ALDOB	HMGCS2	1
ACAA2	HMGCS2	1
CSTF2	HNRNPA1	5
HNRNPA0	HNRNPA1	5
EIF4A3	HNRNPA1	5
CPSF7	HNRNPA1	5
CAPRIN1	HNRNPA1	5
DKC1	HNRNPA1	5
DDX23	HNRNPA1	5
CELF1	HNRNPA1	5
EFTUD2	HNRNPA1	5
DDX1	HNRNPA1	5
DDX17	HNRNPA1	5
FXR1	HNRNPA1	5
ELAVL1	HNRNPA1	5
G3BP1	HNRNPA1	5
DDX3X	HNRNPA1	5
EXOSC2	HNRNPA1	5
CPSF6	HNRNPA1	5
ETF1	HNRNPA1	5
CTNNBL1	HNRNPA1	5
BCLAF1	HNRNPA1	5
ATXN2	HNRNPA1	5
BUD31	HNRNPA1	5
FUS	HNRNPA1	5
CPSF1	HNRNPA1	5
EIF3A	HNRNPA1	5
CHD4	HNRNPA1	5
DHX30	HNRNPA1	5
EIF4G2	HNRNPA1	5
DDX5	HNRNPA1	5
FUBP1	HNRNPA1	5
DDX39A	HNRNPA1	5
EWSR1	HNRNPA1	5
HEATR1	HNRNPA1	5
DDX6	HNRNPA1	5
EXOSC7	HNRNPA1	5
EIF3G	HNRNPA1	5
GTF2F1	HNRNPA1	5
ACIN1	HNRNPA1	5
DHX9	HNRNPA1	5
GAR1	HNRNPA1	5
EIF4H	HNRNPA1	5
ERH	HNRNPA1	5
FMR1	HNRNPA1	5
EIF3E	HNRNPA1	5
CSTF1	HNRNPA1	5
DDX21	HNRNPA1	5
ALYREF	HNRNPA1	5
AGO2	HNRNPA1	5
EIF3B	HNRNPA1	5
DHX36	HNRNPA1	5
FBL	HNRNPA1	5
DHX15	HNRNPA1	5
DDX39B	HNRNPA1	5
EIF4A3	HNRNPC	5
FMR1	HNRNPC	5
EIF3G	HNRNPC	5
DDX1	HNRNPC	5
EIF4G2	HNRNPC	5
FXR1	HNRNPC	5
DDX23	HNRNPC	5
DDX56	HNRNPC	5
DDX5	HNRNPC	5
FUS	HNRNPC	5
CPSF6	HNRNPC	5
ELAVL1	HNRNPC	5
CHD4	HNRNPC	5
CPSF1	HNRNPC	5
EIF3A	HNRNPC	5
CTNNBL1	HNRNPC	5
ATXN2	HNRNPC	5
AGO2	HNRNPC	5
GAR1	HNRNPC	5
DDX21	HNRNPC	5
DDX17	HNRNPC	5
CAPRIN1	HNRNPC	5
DDX39B	HNRNPC	5
DDX6	HNRNPC	5
GTF2F1	HNRNPC	5
DHX15	HNRNPC	5
FBL	HNRNPC	5
EXOSC7	HNRNPC	5
EIF4H	HNRNPC	5
DDX46	HNRNPC	5
BUD31	HNRNPC	5
FUBP1	HNRNPC	5
CELF1	HNRNPC	5
HNRNPA0	HNRNPC	5
HNRNPA1	HNRNPC	5
CSTF2	HNRNPC	5
EFTUD2	HNRNPC	5
HEATR1	HNRNPC	5
ALYREF	HNRNPC	5
DAZAP1	HNRNPC	5
DHX36	HNRNPC	5
HNRNPA3	HNRNPC	5
CIRBP	HNRNPC	5
DDX39A	HNRNPC	5
BCLAF1	HNRNPC	5
DHX9	HNRNPC	5
EWSR1	HNRNPC	5
G3BP1	HNRNPC	5
DDX3X	HNRNPC	5
ERH	HNRNPC	5
EXOSC2	HNRNPC	5
DKC1	HNRNPC	5
HNRNPAB	HNRNPC	5
ATXN2	HNRNPDL	5
HNRNPC	HNRNPDL	5
ELAVL1	HNRNPDL	5
DDX6	HNRNPDL	5
DDX5	HNRNPDL	5
CSTF2	HNRNPDL	5
EIF4A3	HNRNPDL	5
EFTUD2	HNRNPDL	5
EWSR1	HNRNPDL	5
HNRNPA3	HNRNPDL	5
FUS	HNRNPDL	5
BUD31	HNRNPDL	5
ALYREF	HNRNPDL	5
EIF4G2	HNRNPDL	5
DHX15	HNRNPDL	5
FMR1	HNRNPDL	5
DDX39A	HNRNPDL	5
DDX1	HNRNPDL	5
G3BP1	HNRNPDL	5
HNRNPA1	HNRNPDL	5
DHX36	HNRNPDL	5
CELF1	HNRNPDL	5
EIF3H	HNRNPDL	5
DHX57	HNRNPDL	5
DDX39B	HNRNPDL	5
DDX46	HNRNPDL	5
FUBP1	HNRNPDL	5
FBL	HNRNPDL	5
DDX17	HNRNPDL	5
HNRNPA0	HNRNPDL	5
EIF4H	HNRNPDL	5
DDX3X	HNRNPDL	5
DHX9	HNRNPDL	5
HNRNPC	HNRNPK	5
EFTUD2	HNRNPK	5
DDX17	HNRNPK	5
HNRNPDL	HNRNPK	5
CPSF6	HNRNPK	5
EXOSC7	HNRNPK	5
DDX39A	HNRNPK	5
DDX5	HNRNPK	5
CSTF2	HNRNPK	5
FMR1	HNRNPK	5
EXOSC2	HNRNPK	5
API5	HNRNPK	5
DDX6	HNRNPK	5
AGO2	HNRNPK	5
DDX1	HNRNPK	5
FXR1	HNRNPK	5
ALYREF	HNRNPK	5
DDX39B	HNRNPK	5
ERH	HNRNPK	5
G3BP1	HNRNPK	5
DNAJC8	HNRNPK	5
BCLAF1	HNRNPK	5
DDX21	HNRNPK	5
GTF2F1	HNRNPK	5
HNRNPH1	HNRNPK	5
DHX15	HNRNPK	5
CELF1	HNRNPK	5
CPSF1	HNRNPK	5
CHD4	HNRNPK	5
CIRBP	HNRNPK	5
HNRNPA3	HNRNPK	5
HNRNPH2	HNRNPK	5
EIF4A3	HNRNPK	5
HNRNPA1	HNRNPK	5
CTNNBL1	HNRNPK	5
DAZAP1	HNRNPK	5
DDX3X	HNRNPK	5
DHX9	HNRNPK	5
EWSR1	HNRNPK	5
HNRNPAB	HNRNPK	5
HNRNPH3	HNRNPK	5
EIF4G2	HNRNPK	5
FBL	HNRNPK	5
HNRNPF	HNRNPK	5
FUS	HNRNPK	5
FUBP1	HNRNPK	5
HNRNPA0	HNRNPK	5
FUBP3	HNRNPK	5
EIF3G	HNRNPK	5
EIF4H	HNRNPK	5
ELAVL1	HNRNPK	5
HNRNPF	HNRNPL	5
EXOSC3	HNRNPL	5
CELF1	HNRNPL	5
HNRNPH3	HNRNPL	5
EIF4H	HNRNPL	5
CPSF1	HNRNPL	5
EIF4A3	HNRNPL	5
AGO2	HNRNPL	5
EFTUD2	HNRNPL	5
ERH	HNRNPL	5
DAZAP1	HNRNPL	5
EXOSC7	HNRNPL	5
HNRNPH1	HNRNPL	5
CHD4	HNRNPL	5
DDX39B	HNRNPL	5
DHX15	HNRNPL	5
FMR1	HNRNPL	5
DDX3X	HNRNPL	5
FUBP1	HNRNPL	5
EXOSC2	HNRNPL	5
HNRNPDL	HNRNPL	5
HNRNPA0	HNRNPL	5
HNRNPAB	HNRNPL	5
DDX39A	HNRNPL	5
DDX5	HNRNPL	5
DDX56	HNRNPL	5
HNRNPA3	HNRNPL	5
EWSR1	HNRNPL	5
DNAJC8	HNRNPL	5
CPSF6	HNRNPL	5
DDX17	HNRNPL	5
HNRNPA1	HNRNPL	5
HNRNPK	HNRNPL	5
FUS	HNRNPL	5
HNRNPC	HNRNPL	5
ELAVL1	HNRNPL	5
HNRNPH2	HNRNPL	5
EIF3G	HNRNPL	5
CTNNBL1	HNRNPL	5
CSTF3	HNRNPL	5
ACIN1	HNRNPL	5
DHX9	HNRNPL	5
ALYREF	HNRNPL	5
CNOT1	HNRNPL	5
BCLAF1	HNRNPL	5
GTF2F1	HNRNPL	5
ATXN2	HNRNPL	5
FXR1	HNRNPL	5
ACIN1	HNRNPU	5
HNRNPC	HNRNPU	5
EWSR1	HNRNPU	5
FBL	HNRNPU	5
DDX1	HNRNPU	5
GAR1	HNRNPU	5
HNRNPF	HNRNPU	5
HNRNPM	HNRNPU	5
EIF4A3	HNRNPU	5
HNRNPH3	HNRNPU	5
BCLAF1	HNRNPU	5
FMR1	HNRNPU	5
HNRNPL	HNRNPU	5
HNRNPA3	HNRNPU	5
HNRNPA0	HNRNPU	5
ELAVL1	HNRNPU	5
HNRNPR	HNRNPU	5
FUBP1	HNRNPU	5
EIF2S2	HNRNPU	5
G3BP1	HNRNPU	5
FUS	HNRNPU	5
DDX54	HNRNPU	5
EIF4H	HNRNPU	5
HNRNPK	HNRNPU	5
DHX9	HNRNPU	5
EFTUD2	HNRNPU	5
DDX3X	HNRNPU	5
ALYREF	HNRNPU	5
DDX21	HNRNPU	5
HNRNPAB	HNRNPU	5
CHD4	HNRNPU	5
AGO2	HNRNPU	5
CELF1	HNRNPU	5
DDX39A	HNRNPU	5
HNRNPDL	HNRNPU	5
DDX39B	HNRNPU	5
ERH	HNRNPU	5
CPSF6	HNRNPU	5
HNRNPA1	HNRNPU	5
DDX5	HNRNPU	5
DKC1	HNRNPU	5
DDX17	HNRNPU	5
CTNNBL1	HNRNPU	5
HNRNPH1	HNRNPU	5
GTF2F1	HNRNPU	5
HNRNPH2	HNRNPU	5
HNRNPLL	HNRNPU	5
DHX15	HNRNPU	5
EIF4G2	HNRNPU	5
FBP1	HPD	1
ASL	HPD	1
HMGCS2	HPD	1
ACAA1	HPD	1
GLYAT	HPD	1
GSTZ1	HPD	1
BHMT	HPD	1
HGD	HPD	1
HAAO	HPD	1
DPYS	HPD	1
GNMT	HPD	1
FAH	HPD	1
GOT2	HPD	1
FTCD	HPD	1
CYP2E1	HSD11B1	2
AKR1D1	HSD11B1	2
CYP3A4	HSD11B1	2
CYP2D6	HSD11B1	2
AKR1C4	HSD11B1	2
CYP2A6	HSD11B1	2
FMO5	HSD11B1	2
FKBP8	HSP90AB1	6
AHSA1	HSP90AB1	6
CHORDC1	HSP90AB1	6
BAG3	HSP90AB1	6
BAG2	HSP90AB1	6
DNAJB11	HSP90AB1	6
EEF1A2	HSP90AB1	6
DNAJC10	HSP90AB1	6
DNAJC7	HSP90AB1	6
DYNLL1	HSP90AB1	6
CDC37	HSP90AB1	6
FKBP5	HSP90AB1	6
CCAR2	HSPA1A	6
HSP90AB1	HSPA1A	6
AHSA1	HSPA1A	6
DNAJB11	HSPA1A	6
CDC37	HSPA1A	6
DNAJC2	HSPA1A	6
HSPA14	HSPA1A	6
BAG2	HSPA1A	6
BAG3	HSPA1A	6
DNAJC7	HSPA1A	6
EEF1A2	HSPA1A	6
DNAJC10	HSPA1A	6
DNAJC1	HSPA1A	6
FKBP5	HSPA1A	6
FKBP8	HSPA4	6
BAG3	HSPA4	6
DNAJC7	HSPA4	6
CHORDC1	HSPA4	6
DNAJB11	HSPA4	6
CDC37	HSPA4	6
DNAJC10	HSPA4	6
HSPA2	HSPA4	6
HSP90AB1	HSPA4	6
DNAJC1	HSPA4	6
AHSA1	HSPA4	6
HSPA1A	HSPA4	6
FKBP5	HSPA4	6
HSPA14	HSPA4	6
DNAJC2	HSPA4	6
CSE1L	HSPA4	6
BAG2	HSPA4	6
FN1	HSPG2	7
AGRN	HSPG2	7
GRN	HSPG2	7
APOE	HSPG2	7
GPC6	HSPG2	7
HERC2	HUWE1	4
ERBB2IP	HUWE1	4
ARFGEF1	HUWE1	4
EP400	HUWE1	4
CUL4B	HUWE1	4
BIRC6	HUWE1	4
HDAC2	HUWE1	4
HCFC1	HUWE1	4
GOLGA2	IGF2R	7
DPP4	IGF2R	7
HIP1R	IGF2R	7
GAK	IGF2R	7
GOLGB1	IGF2R	7
IL16	IL18	7
FN1	IL18	7
CD163	IL18	7
FCGR2B	IL18	7
CD40	IL18	7
APOE	IL18	7
ADIPOQ	IL18	7
HNRNPAB	ILF2	5
HNRNPUL1	ILF2	5
HNRNPDL	ILF2	5
CHD4	ILF2	5
ELAVL1	ILF2	5
DDX17	ILF2	5
DDX3X	ILF2	5
DDX1	ILF2	5
HNRNPL	ILF2	5
ATXN2	ILF2	5
FXR1	ILF2	5
ALYREF	ILF2	5
CTNNBL1	ILF2	5
DDX21	ILF2	5
ERH	ILF2	5
HNRNPR	ILF2	5
EXOSC2	ILF2	5
DDX5	ILF2	5
EWSR1	ILF2	5
DDX6	ILF2	5
BCLAF1	ILF2	5
HNRNPH1	ILF2	5
HNRNPA1	ILF2	5
HNRNPA0	ILF2	5
HNRNPF	ILF2	5
API5	ILF2	5
DHX15	ILF2	5
HNRNPH3	ILF2	5
FUS	ILF2	5
HNRNPLL	ILF2	5
HNRNPU	ILF2	5
CPSF6	ILF2	5
AGO2	ILF2	5
HNRNPK	ILF2	5
DDX39B	ILF2	5
FBL	ILF2	5
FUBP1	ILF2	5
HNRNPH2	ILF2	5
EXOSC7	ILF2	5
DDX39A	ILF2	5
EFTUD2	ILF2	5
CELF1	ILF2	5
HNRNPC	ILF2	5
HNRNPA3	ILF2	5
BZW1	ILF2	5
DHX9	ILF2	5
HNRNPM	ILF2	5
EIF4A3	ILF2	5
ELAVL1	ILF3	5
DDX17	ILF3	5
ILF2	ILF3	5
BCLAF1	ILF3	5
FUS	ILF3	5
DDX6	ILF3	5
DDX21	ILF3	5
EFTUD2	ILF3	5
ATXN2	ILF3	5
CPSF1	ILF3	5
CAPRIN1	ILF3	5
CPSF6	ILF3	5
HNRNPA1	ILF3	5
EXOSC7	ILF3	5
HNRNPH2	ILF3	5
FBL	ILF3	5
DHX15	ILF3	5
EIF4A3	ILF3	5
DHX30	ILF3	5
